
1,7,8,シンゲツ,2011105326,牡5,56,山口勲,1:57.9,,**,3-2-1-1,38.7,1.2,1,478(+2),,,,[地] 高田豊治,岡田一彦,60.0
2,8,10,コモドー,2012101613,牡4,56,鮫島克也,1:57.9,クビ,**,5-3-2-2,38.7,6.1,2,496(-5),,,,[地] 川田孝好,生部初男,13.8
3,5,5,コスモポッポ,2012102186,牡4,56,竹吉徹,1:59.3,7,**,9-7-6-4,39.2,10.5,3,479(0),,,,[地] 山田義人,大西充秋,5.4
4,8,9,ビービーアックス,2008104714,牡8,54,山口以和,1:59.3,アタマ,**,7-9-9-7,38.8,13.2,5,505(-3),,,,[地] 大島静夫,組）精風会,3.0
5,4,4,スイートドーナッツ,2010109150,牡6,56,吉田順治,1:59.7,2,**,4-5-5-5,39.8,44.4,6,481(-2),,,,[地] 三小田幸,馬場三四郎,1.8
6,6,6,アユメライトアップ,2011105698,牡5,56,川島拓,1:59.8,1/2,**,6-6-7-6,39.8,69.6,7,467(+2),,,,[地] 中川竜馬,奥正之,
7,7,7,カシノエルフ,2009109225,牡7,56,石川慎将,2:00.5,4,**,10-10-8-9,40.0,127.2,9,498(-6),,,,[地] 古賀光範,柏木務,
8,1,1,ドンゲイボルグ,2013106306,牡3,56,真島正徳,2:01.2,4,**,1-1-3-3,41.8,11.6,4,450(+6),,,,[地] 真島元徳,（株）ドン,
9,3,3,カシノソラーレ,2010109210,牝6,52,藤本現暉,2:01.7,2.1/2,**,2-4-4-8,41.9,123.8,8,497(+2),,,,[地] 東美義,柏木務,
10,2,2,グランスエルテ,2010104444,牡6,56,小松丈二,2:02.2,2.1/2,**,8-8-10-10,41.3,166.6,10,479(+6),,,,[地] 大島静夫,成富直行,
