
1,5,10,ミッキーアイル,2011103916,牡3,57,浜中俊,1:33.2,,**,1-1,34.8,1.9,1,478(+8),,,,[西] 音無秀孝,野田みづき,"9,582.2"
2,1,2,タガノブルグ,2011105000,牡3,57,三浦皇成,1:33.2,クビ,**,13-7,33.9,114.5,17,428(-6),,,,[西] 鮫島一歩,八木良司,"3,809.2"
3,1,1,キングズオブザサン,2011104272,牡3,57,蛯名正義,1:33.2,ハナ,**,13-11,33.7,78.4,12,464(0),,,,[西] 荒川義之,社台レースホース,"2,354.6"
4,2,4,ロサギガンティア,2011104295,牡3,57,柴田善臣,1:33.3,クビ,**,17-18,33.2,8.1,2,526(-2),,,,[東] 藤沢和雄,社台レースホース,"1,400.0"
5,4,7,ホウライアキコ,2011100693,牝3,55,和田竜二,1:33.3,ハナ,**,2-2,34.7,22.9,8,440(-2),,,,[西] 南井克巳,小林茂行,920.0
6,3,5,ショウナンアチーヴ,2011103607,牡3,57,戸崎圭太,1:33.3,クビ,**,6-4,34.3,8.7,3,474(+4),,,,[東] 国枝栄,国本哲秀,
7,2,3,ダンツキャンサー,2011102236,牝3,55,藤田伸二,1:33.5,1,**,3-3,34.8,196.9,18,466(0),,,,[西] 谷潔,山元哲二,
8,5,9,アトム,2011101564,牡3,57,川田将雅,1:33.6,3/4,**,10-7,34.3,17.4,7,460(+12),,,,[西] 池江泰寿,杉山忠国,
9,4,8,サトノルパン,2011102913,牡3,57,武豊,1:33.6,クビ,**,6-7,34.3,8.9,4,454(+6),,,,[西] 村山明,里見治,
10,6,12,ショウナンワダチ,2011102041,牡3,57,北村宏司,1:33.7,クビ,**,13-15,34.0,16.1,6,474(-2),,,,[東] 大竹正博,国本哲秀,
11,7,14,ウインフェニックス,2011101149,牡3,57,石橋脩,1:33.8,1/2,**,10-11,34.3,52.2,9,452(+2),,,,[東] 奥平雅士,ウイン,
12,3,6,ベルルミエール,2011104391,牝3,55,川島信二,1:34.0,1,**,4-4,35.0,55.9,11,444(-6),,,,[西] 高橋亮,佐々木政充,
13,8,16,エイシンブルズアイ,2011110099,牡3,57,福永祐一,1:34.0,クビ,**,10-14,34.4,13.5,5,450(-2),,,,[西] 野中賢二,栄進堂,
14,7,15,アドマイヤビジン,2011101543,牝3,55,四位洋文,1:34.1,1/2,**,13-17,34.2,84.1,13,468(-10),,,,[西] 梅田智之,近藤利一,
15,8,18,ピークトラム,2011104293,牡3,57,横山典弘,1:34.2,1/2,**,6-7,34.9,105.0,16,460(-4),,,,[西] 橋口弘次,吉田照哉,
16,8,17,マイネルディアベル,2011105136,牡3,57,ウィリア,1:34.3,1/2,**,6-11,34.8,89.8,15,442(0),,,,[東] 大和田成,サラブレッドクラブ・ラフィアン,
17,7,13,アルマエルナト,2011103191,牡3,57,吉田豊,1:34.5,1.1/4,**,17-15,34.7,55.0,10,466(+2),,,,[東] 伊藤大士,コウトミックレーシング,
18,6,11,カラダレジェンド,2011101741,牡3,57,江田照男,1:34.8,2,**,4-4,35.7,89.6,14,464(-6),,,,[東] 尾形和幸,子安裕樹,
