
1,7,13,ダノンシャンティ,2007105709,牡3,57,安藤勝己,1:31.4,,**,16-16,33.5,2.6,1,468(+2),,,,[西] 松田国英,ダノックス,"9,590.6"
2,1,1,ダイワバーバリアン,2007100562,牡3,57,蛯名正義,1:31.6,1.1/2,**,7-5,34.5,20.1,5,510(+4),,,,[西] 矢作芳人,大城敬三,"3,811.6"
3,2,3,リルダヴァル,2007103142,牡3,57,福永祐一,1:31.8,1,**,7-8,34.4,6.0,3,488(0),,,,[西] 池江泰郎,サンデーレーシング,"2,355.8"
4,2,4,サンライズプリンス,2007105566,牡3,57,横山典弘,1:31.9,1/2,**,2-2,35.2,2.7,2,502(+2),,,,[西] 音無秀孝,松岡隆雄,"1,400.0"
5,5,10,キョウエイアシュラ,2007100828,牡3,57,吉田豊,1:32.2,2,**,13-15,34.5,86.9,13,454(0),,,,[西] 矢作芳人,田中晴夫,920.0
6,8,18,エーシンホワイティ,2007100575,牡3,57,北村友一,1:32.4,1,**,17-17,34.2,137.4,16,468(-2),,,,[西] 松元茂樹,栄進堂,
7,8,16,レト,2007105477,牡3,57,幸英明,1:32.7,2,**,12-8,35.3,52.2,9,442(-2),,,,[東] 本間忍,伊達敏明,
8,5,9,モンテフジサン,2007109294,牡3,57,武士沢友,1:32.8,1/2,**,13-12,35.2,151.9,18,466(+4),,,,[東] 松山康久,毛利喜昭,
9,6,11,エイシンアポロン,2007110020,牡3,57,岩田康誠,1:33.0,1.1/2,**,7-8,35.6,11.5,4,494(0),,,,[西] 岡田稲男,平井豊光,
10,7,14,シゲルモトナリ,2007104998,牡3,57,松岡正海,1:33.1,1/2,**,13-12,35.5,85.9,12,494(-6),,,,[西] 藤岡範士,森中蕃,
11,1,2,コスモセンサー,2007101398,牡3,57,石橋脩,1:33.3,3/4,**,2-2,36.7,34.5,7,490(0),,,,[西] 西園正都,ビッグレッドファーム,
12,6,12,キングレオポルド,2007103108,牡3,57,伊藤工真,1:33.4,1/2,**,2-4,36.6,121.4,15,502(+2),,,,[東] 堀宣行,里見治,
13,3,5,サウンドバリアー,2007101512,牝3,55,内田博幸,1:33.5,3/4,**,5-5,36.4,52.0,8,460(+2),,,,[西] 安達昭夫,増田雄一,
14,4,7,トシギャングスター,2007100559,牡3,57,浜中俊,1:33.6,クビ,**,17-17,35.4,85.8,11,464(+6),,,,[西] 矢作芳人,田畑利彦,
15,7,15,ガルボ,2007101163,牡3,57,後藤浩輝,1:33.6,クビ,**,10-8,36.2,26.6,6,454(-2),,,,[東] 清水英克,石川一義,
16,4,8,パドトロワ,2007102760,牡3,57,柴田善臣,1:33.7,クビ,**,6-5,36.5,142.4,17,528(+10),,,,[西] 鮫島一歩,吉田照哉,
17,3,6,ニシノメイゲツ,2007102516,牡3,57,北村宏司,1:33.9,1.1/2,**,10-12,36.3,89.5,14,444(-6),,,,[東] 田村康仁,西山茂行,
18,8,17,エーシンダックマン,2007101286,牡3,57,四位洋文,1:34.5,3.1/2,**,1-1,38.2,85.2,10,476(-2),,,,[西] 坂口正則,栄進堂,
