
1,7,13,グランプリボス,2008103388,牡3,57,ウィリア,1:32.2,,**,6-5,34.0,4.6,1,500(-6),,,,[西] 矢作芳人,グランプリ,"9,603.2"
2,8,17,コティリオン,2008102870,牡3,57,小牧太,1:32.4,1.1/2,**,18-16,33.4,4.8,2,468(-2),,,,[西] 橋口弘次,金子真人ホールディングス,"3,815.2"
3,1,1,リアルインパクト,2008103244,牡3,57,内田博幸,1:32.5,3/4,**,9-9,34.2,6.1,4,496(+2),,,,[東] 堀宣行,キャロットファーム,"2,357.6"
4,2,3,エイシンオスマン,2008103390,牡3,57,後藤浩輝,1:32.6,3/4,**,2-2,34.7,14.7,7,470(+8),,,,[西] 松永昌博,平井豊光,"1,400.0"
5,4,8,プレイ,2008103326,牡3,57,柴田大知,1:32.7,クビ,**,4-2,34.8,18.9,8,492(-4),,,,[東] 斎藤誠,岡田繁幸,920.0
6,3,5,マイネルラクリマ,2008104087,牡3,57,松岡正海,1:32.7,ハナ,**,13-13,34.1,71.8,16,464(-2),,,,[東] 上原博之,サラブレッドクラブ・ラフィアン,
7,8,18,オメガブレイン,2008102810,牡3,57,横山典弘,1:32.8,1/2,**,17-16,33.9,70.9,14,440(-2),,,,[東] 古賀慎明,原礼子,
8,5,10,フォーエバーマーク,2008103048,牝3,55,吉田豊,1:32.9,1/2,**,1-1,35.3,40.1,11,488(0),,,,[東] 矢野英一,青山洋一,
9,2,4,エーシンジャッカル,2008101278,牡3,57,岩田康誠,1:33.1,1.1/2,**,14-13,34.5,6.0,3,450(-4),,,,[西] 高野友和,栄進堂,
10,7,14,アイヴィーリーグ,2008104893,牡3,57,福永祐一,1:33.1,クビ,**,12-12,34.6,12.4,6,454(-4),,,,[西] 中尾秀正,近藤英子,
11,8,16,アドマイヤサガス,2008103316,牡3,57,川田将雅,1:33.2,クビ,**,16-16,34.2,70.9,15,516(+2),,,,[西] 橋田満,近藤利一,
12,5,9,ヘニーハウンド,2008110097,牡3,57,ピンナ,1:33.3,1/2,**,6-5,35.2,10.5,5,494(-2),,,,[西] 矢作芳人,林正道,
13,6,12,キョウエイバサラ,2008110045,牡3,57,小林慎一,1:33.5,1.1/2,**,14-13,34.8,141.5,18,506(+2),,,,[西] 矢作芳人,田中晴夫,
14,6,11,テイエムオオタカ,2008100196,牡3,57,大庭和弥,1:33.7,1.1/2,**,6-5,35.6,46.5,12,470(0),,,,[東] 石栗龍彦,竹園正繼,
15,3,6,ダンスファンタジア,2008102910,牝3,55,北村宏司,1:34.3,3.1/2,**,9-9,36.0,22.1,9,450(-2),,,,[東] 藤沢和雄,社台レースホース,
16,4,7,クリアンサス,2008102710,牝3,55,武豊,1:34.4,1/2,**,2-2,36.6,29.3,10,472(0),,,,[西] 松永幹夫,サンデーレーシング,
17,7,15,ロビンフット,2008104199,牡3,57,吉田隼人,1:34.8,2.1/2,**,11-9,36.5,57.0,13,488(-4),,,,[東] 堀井雅広,桐谷茂,
18,1,2,リキサンマックス,2008105096,牡3,57,柴原央明,1:35.4,3.1/2,**,4-5,37.3,79.3,17,440(+4),,,,[西] 昆貢,ハイパワー商事,
