
1,3,6,ロジック,2003100454,牡3,57,武豊,1:33.2,,**,11-10,35.0,8.7,3,488(0),,,,[西] 橋口弘次,前田幸治,"9,599.0"
2,1,2,ファイングレイン,2003102667,牡3,57,横山典弘,1:33.2,クビ,**,3-4,35.5,25.9,9,476(-6),,,,[西] 長浜博之,社台レースホース,"3,814.0"
3,7,15,キンシャサノキセキ,2003110212,牡3,55,安藤勝己,1:33.4,1.1/2,**,9-8,35.3,14.8,6,472(+8),,,,[東] 堀宣行,吉田和美,"2,357.0"
4,2,4,アポロノサトリ,2003110138,牡3,57,蛯名正義,1:33.7,1.3/4,**,9-8,35.7,15.9,7,436(-6),,,,[東] 堀井雅広,菅原太陽,"1,400.0"
5,8,17,ドラゴンウェルズ,2003110095,牡3,57,藤田伸二,1:33.7,クビ,**,14-12,35.4,43.2,11,486(0),,,,[西] 藤原英昭,窪田芳郎,920.0
6,8,18,フサイチリシャール,2003102955,牡3,57,福永祐一,1:34.0,1.3/4,**,5-4,36.3,2.6,1,490(+4),,,,[西] 松田国英,関口房朗,
7,4,7,エムエスワールド,2003103121,牡3,57,藤岡佑介,1:34.1,1/2,**,12-12,35.7,83.4,14,448(-4),,,,[西] 湯窪幸雄,松岡俊二,
8,6,11,タガノバスティーユ,2003104831,牡3,57,池添謙一,1:34.2,3/4,**,14-15,35.5,19.2,8,512(-2),,,,[西] 池添兼雄,八木良司,
9,7,13,アドマイヤカリブ,2003103032,牡3,57,後藤浩輝,1:34.3,1/2,**,7-6,36.5,13.4,5,502(-2),,,,[東] 小島太,近藤利一,
10,1,1,マイネルスケルツィ,2003103635,牡3,57,柴田善臣,1:34.5,1.1/2,**,5-6,36.7,4.0,2,500(0),,,,[東] 稲葉隆一,サラブレッドクラブ・ラフィアン,
11,5,10,ダイアモンドヘッド,2003100697,牡3,57,岩田康誠,1:34.6,クビ,**,13-12,36.2,26.6,10,490(-10),,,,[西] 池江泰寿,前田幸治,
12,8,16,ディープエアー,2003102281,牡3,57,四位洋文,1:34.9,1.3/4,**,17-16,36.1,69.9,12,472(0),,,,[西] 池添兼雄,深見富朗,
13,2,3,モエレフィールド,2003101381,牡3,57,田中勝春,1:34.9,ハナ,**,1-1,37.4,174.3,18,496(0),,,,[東] 中野栄治,齋藤實,
14,7,14,セレスダイナミック,2003110189,牡3,57,和田竜二,1:35.1,1,**,18-16,36.2,70.3,13,480(+4),,,,[西] 福永甲,岡浩二,
15,5,9,ゴウゴウキリシマ,2003103122,牡3,57,石橋守,1:35.3,1.1/4,**,14-16,36.4,100.3,15,456(+4),,,,[西] 梅田康雄,西村新一郎,
16,6,12,ユウカージナル,2003107257,牡3,57,小牧太,1:35.4,1/2,**,3-2,37.8,117.1,16,476(-4),,,,[西] 松元茂樹,アイテツ,
17,4,8,ステキシンスケクン,2003110015,牡3,57,ボス,1:35.4,クビ,**,2-2,37.8,13.2,4,446(-2),,,,[西] 森秀行,榮義則,
18,3,5,モエレソーブラッズ,2003102778,牡3,57,柴山雄一,1:35.6,1,**,7-10,37.4,126.7,17,492(+2),,,,[東] 小島太,中村和夫,
