
1,8,18,ディーマジェスティ,2013104704,牡3,57,蛯名正義,1:57.9,,**,14-14-12-10,34.0,30.9,8,476(0),,,,[東] 二ノ宮敬,嶋田賢,"12,788.8"
2,2,3,マカヒキ,2013105788,牡3,57,川田将雅,1:58.1,1.1/4,**,17-17-15-13,33.9,3.7,3,498(+2),,,,[西] 友道康夫,金子真人ホールディングス,"4,796.8"
3,6,11,サトノダイヤモンド,2013106101,牡3,57,ルメール,1:58.3,1.1/4,**,8-8-9-5,34.8,2.7,1,504(+6),,,,[西] 池江泰寿,里見治,"2,898.4"
4,7,15,エアスピネル,2013105399,牡3,57,武豊,1:58.4,1/2+ハナ,**,5-6-6-3,35.5,16.1,4,480(-4),,,,[西] 笹田和秀,ラッキーフィールド,"1,500.0"
5(降),8,16,リオンディーズ,2013105915,牡3,57,Ｍ．デム,1:58.4,,**,2-2-1-1,36.1,2.8,2,500(0),,,,[西] 角居勝彦,キャロットファーム,"1,000.0"
6,3,5,マウントロブソン,2013106108,牡3,57,ベリー,1:58.6,1.1/4,**,5-3-2-2,36.0,25.9,6,472(+2),,,,[東] 堀宣行,金子真人ホールディングス,
7,5,9,ナムラシングン,2013103526,牡3,57,田辺裕信,1:58.7,1/2,**,10-11-9-5,35.1,85.9,9,504(-2),,,,[西] 高野友和,奈村睦弘,
8,7,14,ロードクエスト,2013102679,牡3,57,池添謙一,1:59.1,2.1/2,**,10-10-11-5,35.4,21.8,5,452(-2),,,,[東] 小島茂之,ロードホースクラブ,
9,2,4,アドマイヤダイオウ,2013105768,牡3,57,福永祐一,1:59.5,2.1/2,**,7-7-7-5,36.2,27.4,7,486(-2),,,,[西] 友道康夫,近藤利一,
10,4,7,ウムブルフ,2013105309,牡3,57,柴山雄一,1:59.6,3/4,**,10-11-12-13,35.7,306.4,16,464(-4),,,,[東] 堀宣行,社台レースホース,
11,7,13,プロフェット,2013105930,牡3,57,戸崎圭太,1:59.8,1.1/4,**,13-13-14-10,35.7,90.1,10,460(+12),,,,[西] 池江泰寿,キャロットファーム,
12,3,6,ミライヘノツバサ,2013109072,牡3,57,柴田大知,1:59.9,1/2,**,15-15-15-15,35.7,124.3,11,482(-4),,,,[東] 伊藤大士,三島宣彦,
13,4,8,ミッキーロケット,2013106099,牡3,57,横山典弘,2:00.0,1/2,**,15-16-17-16,35.7,150.4,14,474(+2),,,,[西] 音無秀孝,野田みづき,
14,5,10,トーアライジン,2013105109,牡3,57,大野拓弥,2:00.3,2,**,18-18-18-16,35.7,481.4,18,492(+4),,,,[西] 村山明,高山ランド,
15,1,1,ドレッドノータス,2013105975,牡3,57,藤岡佑介,2:00.5,1.1/4,**,8-8-7-5,37.2,149.1,13,470(0),,,,[西] 矢作芳人,キャロットファーム,
16,1,2,ジョルジュサンク,2013103338,牡3,57,吉田隼人,2:01.0,3,**,3-3-4-3,38.2,129.0,12,508(0),,,,[西] 鮫島一歩,ＣＨＥＶＡＬＡＴＴＡＣＨＥ,
17,6,12,リスペクトアース,2013109018,牡3,57,石川裕紀,2:02.6,10,**,1-1-2-10,40.1,267.0,15,534(+4),,,,[東] 小笠倫弘,グリーンファーム,
18,8,17,アドマイヤモラール,2013105825,牡3,57,内田博幸,2:03.2,4,**,3-3-4-18,40.5,414.6,17,500(-10),,,,[東] 上原博之,近藤利一,
