
1,4,8,マイネルホウオウ,2010105896,牡3,57,柴田大知,1:32.7,,**,16-14,33.7,34.3,10,482(0),,,,[東] 畠山吉宏,サラブレッドクラブ・ラフィアン,"9,582.2"
2,8,17,インパルスヒーロー,2010103731,牡3,57,田中勝春,1:32.7,クビ,**,12-10,33.9,14.2,6,496(-4),,,,[東] 国枝栄,佐々木完二,"3,809.2"
3,6,12,フラムドグロワール,2010104148,牡3,57,横山典弘,1:32.8,クビ,**,3-4,34.6,29.6,8,488(-10),,,,[東] 藤沢和雄,シルク,"2,354.6"
4,3,6,レッドアリオン,2010101775,牡3,57,川須栄彦,1:33.0,1.1/4,**,17-18,33.6,6.9,3,472(+2),,,,[西] 橋口弘次,東京ホースレーシング,"1,400.0"
5,5,10,ガイヤースヴェルト,2010104366,牡3,57,ウィリア,1:33.0,クビ,**,2-2,35.1,5.2,2,490(-2),,,,[東] 斎藤誠,サンデーレーシング,920.0
6,7,13,シャイニープリンス,2010100035,牡3,57,吉田豊,1:33.0,ハナ,**,14-15,33.9,42.1,11,504(-2),,,,[東] 栗田博憲,小林昌志,
7,7,15,エーシントップ,2010110058,牡3,57,内田博幸,1:33.1,クビ,**,3-3,35.1,2.9,1,528(+4),,,,[西] 西園正都,栄進堂,
8,5,9,コパノリチャード,2010106552,牡3,57,福永祐一,1:33.1,クビ,**,1-1,35.3,7.0,4,490(0),,,,[西] 宮徹,小林祥晃,
9,6,11,カシノピカチュウ,2010105118,牡3,57,Ｃ．デム,1:33.2,1/2,**,9-10,34.5,47.6,12,466(-6),,,,[西] 牧田和弥,柏木務,
10,3,5,ディアセルヴィス,2010101920,牡3,57,菱田裕二,1:33.4,1.1/4,**,12-12,34.5,310.7,18,452(-2),,,,[東] 高橋裕,ディアレスト,
11,4,7,ゴットフリート,2010104306,牡3,57,戸崎圭太,1:33.5,1/2,**,18-17,34.2,7.8,5,470(+4),,,,[東] 斎藤誠,キャロットファーム,
12,2,3,ストーミングスター,2010102663,牡3,57,Ｍ．デム,1:33.5,ハナ,**,9-12,34.6,21.9,7,458(0),,,,[東] 藤原辰雄,グランド牧場,
13,8,16,サトノネプチューン,2010104035,牡3,57,岩田康誠,1:33.5,ハナ,**,5-4,35.2,118.2,16,484(-6),,,,[東] 堀宣行,里見治,
14,8,18,モグモグパクパク,2010101329,牡3,57,北村宏司,1:33.5,クビ,**,9-7,35.0,92.3,14,446(-8),,,,[東] 高橋祥泰,小田切有一,
15,1,1,アットウィル,2010104985,牡3,57,三浦皇成,1:33.6,クビ,**,8-7,35.1,97.3,15,482(+4),,,,[西] 領家政蔵,宮川純造,
16,1,2,ザラストロ,2010103357,牡3,57,武豊,1:33.8,1.1/2,**,14-15,34.6,71.5,13,482(0),,,,[東] 武藤善則,高橋一恵,
17,2,4,マイネルエテルネル,2010110064,牡3,57,石橋脩,1:33.8,クビ,**,5-7,35.3,296.5,17,466(+6),,,,[西] 西園正都,サラブレッドクラブ・ラフィアン,
18,7,14,ローガンサファイア,2010104200,牝3,55,浜中俊,1:33.9,クビ,**,5-6,35.5,30.4,9,432(0),,,,[西] 佐々木晶,キャロットファーム,
