
1,5,5,ブラックビューティ,2013100693,牡3,56,中西達也,1:31.6,,**,3-3-3-2,39.9,2.5,2,484(+7),,,,[地] 炭田健二,西森鶴,100.0
2,7,9,セイエスパーニャ,2013102354,牝3,54,赤岡修次,1:31.8,1,**,1-1-1-1,40.5,1.8,1,454(+12),,,,[地] 打越勇児,松本桂昌,25.0
3,7,10,サプールコンゴ,2013100465,牡3,56,永森大智,1:31.8,クビ,**,2-2-2-3,40.3,5.0,3,453(-3),,,,[地] 雑賀正光,小菅誠,12.5
4,1,1,ハルノフェスタ,2013106414,牝3,54,佐原秀泰,1:32.1,1.1/2,**,5-4-4-4,39.9,15.8,4,407(+7),,,,[地] 宮路洋一,深瀬歩,7.5
5,8,12,サウスカントリー,2013102121,牡3,56,岡村卓弥,1:33.1,5,**,6-7-6-5,40.4,149.4,8,413(-3),,,,[地] 細川忠義,西森鶴,5.0
6,4,4,キューバンボーイ,2013105724,牡3,56,西山裕貴,1:33.7,3,**,10-8-8-6,40.7,147.0,7,456(-2),,,,[地] 松木啓助,石本鈴雄,
7,6,8,スティルフル,2013105003,牝3,54,西川敏弘,1:33.9,1,**,12-12-12-11,39.6,132.2,6,434(-4),,,,[地] 別府真司,（有）太盛,
8,5,6,チェリーグレンビー,2013102995,牝3,54,下村瑠衣,1:34.5,3,**,9-10-9-10,41.3,301.4,11,434(-1),,,,[地] 松木啓助,織田好和,
9,3,3,ティキ,2013105027,牝3,54,別府真衣,1:34.7,3/4,**,11-11-11-8,41.1,91.4,5,465(+8),,,,[地] 那俄性哲,（有）アシスタント,
10,8,11,バーニングヒーロー,2013105687,牡3,56,上田将司,1:34.7,ハナ,**,4-5-7-9,41.9,193.5,9,459(+4),,,,[地] 松木啓助,岡林英雄,
11,2,2,ファイアバード,2013105088,牡3,56,吉本隆記,1:34.7,ハナ,**,7-6-5-7,42.1,282.8,10,454(-5),,,,[地] 別府真司,（有）太盛,
12,6,7,スーペルビノ,2013106381,牡3,56,林謙佑,1:35.1,2,**,8-9-10-12,41.6,322.5,12,428(+11),,,,[地] 工藤真司,西森鶴,
