
1,2,4,メジャーエンブレム,2013105840,牝3,55,ルメール,1:32.8,,**,1-1,35.1,2.3,1,496(-6),,,,[東] 田村康仁,サンデーレーシング,"9,886.4"
2,3,5,ロードクエスト,2013102679,牡3,57,池添謙一,1:32.9,3/4,**,16-16,33.8,6.4,2,446(-6),,,,[東] 小島茂之,ロードホースクラブ,"3,910.4"
3,8,18,レインボーライン,2013106183,牡3,57,福永祐一,1:32.9,クビ,**,9-9,34.4,40.7,12,430(-2),,,,[西] 浅見秀一,三田昌宏,"2,455.2"
4,5,10,ダンツプリウス,2013104475,牡3,57,丸山元気,1:33.1,1.1/4,**,6-6,34.9,21.2,7,494(-4),,,,[西] 山内研二,山元哲二,"1,400.0"
5,4,7,トウショウドラフタ,2013104550,牡3,57,田辺裕信,1:33.1,アタマ,**,14-13,34.2,10.0,5,460(-4),,,,[東] 萱野浩二,トウショウ産業,950.0
6,6,12,ハクサンルドルフ,2013104956,牡3,57,内田博幸,1:33.1,アタマ,**,16-16,33.9,37.3,11,452(0),,,,[西] 西園正都,河崎五市,
6,8,17,ブランボヌール,2013101835,牝3,55,三浦皇成,1:33.1,同着,**,3-3,35.1,133.0,15,418(-4),,,,[西] 中竹和也,前田葉子,
8,7,14,ブレイブスマッシュ,2013100096,牡3,57,横山典弘,1:33.1,ハナ,**,13-13,34.3,29.6,9,478(+2),,,,[東] 小笠倫弘,島川隆哉,
9,7,15,ストーミーシー,2013103817,牡3,57,江田照男,1:33.3,1.1/4,**,11-12,34.7,32.3,10,524(+4),,,,[東] 斎藤誠,ミルファーム,
10,5,9,シャドウアプローチ,2013105655,牡3,57,ベリー,1:33.3,ハナ,**,9-9,34.8,53.8,13,488(-6),,,,[西] 須貝尚介,飯塚知一,
11,4,8,イモータル,2013105901,牡3,57,戸崎圭太,1:33.4,クビ,**,6-6,35.3,7.6,3,516(-4),,,,[西] 須貝尚介,金子真人ホールディングス,
12,1,1,シュウジ,2013100783,牡3,57,岩田康誠,1:33.4,アタマ,**,3-3,35.4,27.8,8,494(0),,,,[西] 須貝尚介,安原浩司,
13,1,2,エクラミレネール,2013103951,牝3,55,大野拓弥,1:33.4,クビ,**,6-6,35.2,138.2,16,432(-4),,,,[東] 高橋裕,岡田牧雄,
14,8,16,カネノイロ,2013106262,牡3,57,蛯名正義,1:33.5,クビ,**,14-13,34.6,234.1,17,448(-2),,,,[東] 佐藤吉勝,江川伸夫,
15,6,11,ペルソナリテ,2013101932,牝3,55,柴田大知,1:33.6,3/4,**,18-18,34.0,259.2,18,404(+4),,,,[東] 相沢郁,サラブレッドクラブ・ラフィアン,
16,2,3,アーバンキッド,2013105872,牡3,57,ボウマン,1:33.7,1/2,**,3-3,35.8,11.3,6,466(0),,,,[東] 斎藤誠,サンデーレーシング,
17,3,6,ティソーナ,2013106133,牡3,57,Ｍ．デム,1:33.8,クビ,**,11-9,35.3,9.8,4,488(0),,,,[東] 藤沢和雄,キャロットファーム,
18,7,13,シゲルノコギリザメ,2013103351,牡3,57,松岡正海,1:35.4,10,**,2-2,37.6,89.7,14,476(-4),,,,[西] 谷潔,森中蕃,
