,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2010/03/21,水沢,曇,9,みちゃおきいちゃおI,201036032109,,10,8,9,15.6,4,中,斉藤雄一,55,1.0,0.0,1800,0.0,0.0,0.0,1.0,,,,,4-5-5-10,,,457(-3),,,コアレスレーサー,
1,2009/10/05,盛岡,晴,10,秋嶺賞,200935100510,,12,7,10,1.5,1,2,関本淳,56,1.0,0.0,1800,0.0,0.0,1.0,0.0,,1:56.3,0.4,,6-6-4-3,,,460(-1),,,ラビットサプライズ,8.0
2,2009/09/22,盛岡,曇,10,ねばれ二子さといもレ,200935092210,,10,5,5,1.3,1,1,関本淳,55,1.0,0.0,1600,0.0,0.0,1.0,0.0,,1:41.0,-0.2,,5-2,,,461(+4),,,(マルブツワイルド),58.0
3,2009/08/23,水沢,晴,10,ムーンライトC,200936082310,,8,6,6,2.3,2,1,関本淳,55,1.0,0.0,1800,0.0,0.0,1.0,0.0,,1:58.0,-0.3,,4-3-3-2,,,457(-4),,,(ブラックベガス),40.0
4,2009/08/16,盛岡,晴,10,桂樹杯(OP),200935081610,,11,2,2,3.0,2,4,関本淳,55,0.0,1.0,1600,0.0,0.0,1.0,0.0,,1:38.5,0.4,,5-5,,,461(-4),,,ボスアミーゴ,13.5
5,2009/08/01,盛岡,曇,11,A三組・B1混合,200935080111,,9,2,2,7.6,4,1,関本淳,55,1.0,0.0,1600,0.0,0.0,1.0,0.0,,1:40.8,-0.3,,5-3,,,465(+11),,,(マイネルティーダ),65.0
6,2009/04/25,3京都1,小雨,8,シドニーT(1000万下),200908030108,,16,7,14,97.2,16,13,渡辺薫彦,52,0.0,1.0,1600,1.0,0.0,0.0,0.0,**,1:38.2,1.4,**,7-6,35.6-36.2,37.2,454(+12),,,アンノルーチェ,
7,2009/03/28,2阪神1,晴,8,ラジオ関西賞仲春特別(1000万下),200909020108,,13,4,4,113.3,12,10,熊沢重文,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:36.2,0.9,**,8-9,36.1-34.7,35.2,442(-4),,,ショウナンラノビア,
8,2009/03/22,1阪神8,曇,9,須磨特別(1000万下),200909010809,,14,8,13,83.8,10,14,熊沢重文,57,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:24.7,1.5,**,7-8,35.6-35.5,36.5,446(0),,,タマモナイスプレイ,
9,2009/01/04,1京都1,曇,12,4歳上1000万下,200908010112,,16,5,9,127.6,15,11,熊沢重文,57,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:23.0,1.4,**,10-9,35.6-34.3,34.5,446(-4),,,グッドキララ,
10,2008/12/20,5阪神5,晴,9,北摂特別(1000万下),200809050509,,11,4,4,105.3,11,8,熊沢重文,57,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:23.2,1.6,**,6-6,34.4-35.8,36.9,450(+6),,,セトノアンテウス,
