,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2006/09/13,笠松,雨,9,オータムC(OP),200647091309,,9,5,5,9.7,4,9,安部幸夫,57,1.0,0.0,1900,1.0,0.0,0.0,0.0,,2:12.5,8.2,,3-5-8-8,,,502(+8),,,レッドストーン,
1,2006/08/05,2新潟7,晴,11,長岡特別(1000万下),200604020711,,14,6,9,33.2,11,7,勝浦正樹,57,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.3,0.6,**,12-10,33.4-35.3,34.8,494(0),,,マルターズホビー,
2,2006/07/22,2新潟3,曇,11,火打山特別(1000万下),200604020311,,18,1,2,19.4,9,11,勝浦正樹,57,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:22.0,0.7,**,4-4,33.7-35.8,36.1,494(-4),,,ジョイントスターズ,
3,2006/04/15,2阪神7,雨,10,難波S(1600万下),200609020710,,14,3,3,44.1,13,14,吉原寛人,57,0.0,1.0,2000,0.0,1.0,0.0,0.0,**,2:09.0,6.0,**,1-1-1-1,34.8-37.8,43.8,498(-8),,,タガノナポレオン,
4,2006/03/12,2中山6,曇,10,サンシャインS(1600万下),200606020610,,9,4,4,76.8,9,9,田中剛,56,0.0,1.0,2200,0.0,0.0,1.0,0.0,**,2:15.7,0.9,**,1-1-1-1,35.4-36.4,37.3,506(0),,,アドマイヤモナーク,
5,2006/03/04,1阪神3,晴,10,心斎橋S(1600万下),200609010310,,14,2,2,29.9,9,10,藤田伸二,57,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:11.2,1.3,**,9-9,35.0-34.9,35.3,506(-2),,,シンボリエスケープ,
6,2005/11/20,5東京6,晴,10,奥多摩S(1600万下),200505050610,,15,3,4,16.0,6,13,藤田伸二,56,0.0,1.0,1400,0.0,0.0,1.0,0.0,,1:22.4,1.4,,2-2,35.1-34.1,35.3,508(+10),,,ヴリル,
7,2005/10/30,4東京8,晴,9,白秋S(1600万下),200505040809,,13,1,1,6.0,4,7,藤田伸二,56,0.0,1.0,1400,0.0,0.0,1.0,0.0,,1:21.5,0.5,,5-6,35.0-34.6,34.6,498(+2),,,ヴリル,
8,2005/10/08,4東京1,曇,11,アイルランドT(1600万下),200505040111,,10,5,5,9.5,6,6,藤田伸二,55,0.0,1.0,1600,0.0,0.0,1.0,0.0,,1:33.6,0.8,,4-3,35.1-34.5,35.0,496(+6),,,フォーカルポイント,
9,2005/05/08,2東京6,曇,11,NHKマイルC(G1),200505020611,,18,2,3,16.4,6,5,安藤勝己,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,,1:34.5,0.9,,11-11,35.5-34.2,33.9,490(0),,,ラインクラフト,920.0
10,2005/04/09,3中山5,晴,11,ニュージーランドT(G2),200506030511,,16,1,2,7.0,4,13,田中勝春,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,,1:34.4,1.0,,11-12-12,34.4-35.8,35.7,490(+6),,,マイネルハーティー,
11,2005/02/26,1阪神1,曇,11,アーリントンC(G3),200509010111,,12,7,9,12.0,6,2,安藤勝己,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,,1:34.6,0.3,,7-7-6,35.0-35.9,35.5,484(0),,,ビッグプラネット,"1,612.8"
12,2004/12/12,5中山4,曇,11,朝日杯FS(G1),200406050411,,16,3,5,56.3,12,5,田中勝春,55,0.0,1.0,1600,0.0,0.0,1.0,0.0,,1:33.8,0.4,,8-9-9,34.0-36.0,35.5,484(+12),,,マイネルレコルト,600.0
13,2004/11/13,5東京3,曇,11,京王杯2歳S(G2),200405050311,,14,1,1,12.7,4,3,横山典弘,55,0.0,1.0,1400,0.0,0.0,1.0,0.0,,1:22.5,0.4,,2-2,35.4-34.6,34.9,472(-2),,,スキップジャック,957.5
14,2004/10/31,4東京8,曇,8,くるみ賞(500万下),200405040808,,11,1,1,4.9,3,1,横山典弘,55,0.0,1.0,1400,0.0,0.0,0.0,1.0,,1:22.9,-0.4,,1-1,34.7-36.2,36.2,474(-2),,,(マイネルエザット),"1,025.9"
15,2004/10/02,2札幌7,曇,11,札幌2歳S(G3),200401020711,,14,5,7,80.0,12,7,藤岡佑介,55,0.0,1.0,1800,0.0,0.0,1.0,0.0,,1:51.1,1.2,,4-4-2-3,35.4-37.4,38.5,476(+2),,,ストーミーカフェ,
16,2004/09/11,2札幌1,晴,10,コスモス賞(OP),200401020110,,8,4,4,6.2,3,3,横山典弘,54,0.0,1.0,1800,0.0,0.0,1.0,0.0,,1:53.0,0.8,,3-3-4-3,38.2-35.4,35.9,474(+8),,,マイネルアドホック,402.6
17,2004/07/18,2新潟2,曇,1,2歳未勝利,200404020201,,5,2,2,1.7,1,1,中舘英二,54,0.0,1.0,1400,0.0,1.0,0.0,0.0,,1:23.1,-0.8,,2-2,34.8-35.6,35.6,466(0),,,(シャコーサクセス),500.0
18,2004/06/26,2福島3,晴,5,2歳新馬,200403020305,,10,5,5,2.7,1,2,村田一誠,54,1.0,0.0,1000,0.0,1.0,0.0,0.0,,1:01.3,0.3,,3-3,36.0-37.0,37.0,466(0),,,マスカットワイン,280.0
