,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2017/03/05,1阪神4,晴,10,ポラリスS(OP),201709010410,,16,4,7,254.6,13,12,義英真,58.0,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:24.5,1.8,**,13-12,34.1-36.7,37.3,484(+10),,,スーサンジョイ,
1,2016/11/27,5京都8,雨,11,オータムリーフS(OP),201608050811,,16,7,14,96.3,14,6,バルザロ,58.0,1.0,0.0,1200,1.0,0.0,0.0,0.0,**,1:10.3,0.9,**,15-14,33.7-35.7,34.2,474(+6),,,エイシンバッケン,
2,2016/11/20,5東京6,晴,11,霜月S(OP),201605050611,,16,1,1,55.9,13,10,坂井瑠星,55.0,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:22.7,0.7,**,11-13,35.0-35.2,34.8,468(-4),,,ラストダンサー,
3,2016/10/22,4京都6,曇,11,室町S(OP),201608040611,,16,6,11,210.8,16,3,坂井瑠星,55.0,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:10.8,0.5,**,16-16,34.5-35.8,34.8,472(+4),,,ブルドッグボス,554.9
4,2016/10/10,4東京3,曇,11,グリーンチャンネルC(OP),201605040311,,16,1,2,259.5,16,9,吉田豊,58.0,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:23.3,1.3,**,15-16,34.1-36.2,35.5,468(-2),,,カフジテイク,
5,2016/09/10,4阪神1,晴,11,エニフS(OP),201609040111,,11,7,9,56.4,9,11,武豊,58.0,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:24.0,1.2,**,10-11,35.1-35.8,35.8,470(+4),,,キングズガード,
6,2016/06/11,3東京3,曇,11,アハルテケS(OP),201605030311,,15,4,6,94.6,13,8,丸山元気,56.0,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:36.6,0.4,**,8-8,35.5-36.3,36.1,466(+6),,,チャーリーブレイヴ,
7,2016/05/28,2東京11,曇,11,欅S(OP),201605021111,,16,8,16,239.6,15,12,柴山雄一,58.0,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:23.9,1.3,**,12-12,35.0-36.0,35.7,460(-10),,,レッドファルクス,
8,2016/05/15,3京都8,晴,11,栗東S(OP),201608030811,,16,1,1,89.1,15,11,鮫島克駿,56.0,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:24.4,1.0,**,7-6,35.3-36.0,36.4,470(+4),,,キングズガード,
9,2016/04/24,2東京2,曇,10,オアシスS(OP),201605020210,,16,1,1,120.3,13,7,吉田豊,58.0,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:37.6,0.6,**,10-10,36.3-36.5,36.4,466(-8),,,ブライトライン,
