,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2017/04/25,浦和,晴,11,プリムローズ賞,201742042511,,12,6,7,95.2,9,5,高橋哲也,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:28.8,1.1,**,11-12-10-7,36.4-38.6,37.0,537(+1),,,インフォーマー,50.0
1,2017/04/19,大井,晴,11,東京スプリント競走(G3),201744041911,,10,1,1,228.7,10,10,高橋哲也,56,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:15.2,2.5,**,10-10,35.4-37.3,38.3,536(+6),,,キタサンサジン,
2,2017/04/04,川崎,晴,11,スポーツニッポン卯月(OP),201745040411,,10,1,1,125.0,10,5,高橋哲也,55,1.0,0.0,2100,0.0,1.0,0.0,0.0,**,2:20.5,1.6,**,6-6-8-4,31.0-41.0,41.7,530(-3),,,ジャーニーマン,60.0
3,2017/03/16,船橋,晴,11,早春賞,201743031611,,8,5,5,29.9,7,8,高橋哲也,56,1.0,0.0,1700,0.0,0.0,0.0,1.0,**,1:53.7,3.1,**,3-3-3-5,31.7-39.4,41.8,533(0),,,センティグレード,
4,2017/02/23,浦和,晴,11,梅花賞,201742022311,,11,1,1,45.1,8,4,高橋哲也,57,1.0,0.0,1900,0.0,1.0,0.0,0.0,**,2:03.7,1.2,**,8-7-6-4,31.2-38.6,38.9,533(+4),,,タマモホルン,65.0
5,2017/02/01,川崎,晴,11,川崎記念【指定交流】(G1),201745020111,,12,5,5,662.4,9,9,高橋哲也,57,1.0,0.0,2100,0.0,0.0,1.0,0.0,**,2:19.7,5.1,**,10-10-9-9,30.8-38.2,41.9,529(+2),,,オールブラッシュ,
6,2017/01/17,浦和,晴,11,しらこばと賞,201742011711,,11,3,3,211.2,9,2,高橋哲也,57,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:28.9,1.7,**,6-7-8-6,35.3-39.4,39.5,527(+4),,,レアヴェントゥーレ,150.0
7,2016/11/22,浦和,晴,10,浦和記念(G2),201642112210,,11,8,10,550.3,10,8,内田利雄,56,1.0,0.0,2000,0.0,0.0,0.0,1.0,**,2:10.5,3.5,**,9-9-8-8,35.8-39.1,39.8,523(+1),,,ケイティブレイブ,
8,2016/11/03,川崎,晴,10,JBCスプリント(G1),201645110310,,12,4,4,777.4,12,12,高橋哲也,57,1.0,0.0,1400,0.0,0.0,0.0,1.0,**,1:31.1,3.9,**,12-12-12-11,36.7-38.4,40.4,522(-3),,,ダノンレジェンド,
9,2016/10/18,浦和,晴,11,神無月特別,201642101811,,11,5,5,49.6,9,8,高橋哲也,57,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:44.5,1.8,**,7-7-7-7,37.8-38.2,39.6,525(+4),,,ビーインラプチャー,
