,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,稍,良,重,不,17,18,19,20,21,22,23,24,25,26,27,28
0,2016/12/18,4中京6,晴,11,三河S(1600万下),201607040611,,13,8,12,45.5,11,11,石橋脩,54.0,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:25.1,0.9,**,12-13,35.2-37.1,36.4,504(+8),,,ブルミラコロ,
1,2016/09/11,4中山2,曇,10,ながつきS(1600万下),201606040210,,16,2,4,13.9,6,7,戸崎圭太,57.0,1.0,0.0,1200,1.0,0.0,0.0,0.0,**,1:11.1,0.5,**,7-7,34.4-36.2,36.0,496(-8),,,シャトーウインド,
2,2016/08/06,2新潟3,晴,11,越後S(1600万下),201604020311,,15,7,13,42.5,10,6,田中勝春,54.0,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:11.7,0.6,**,15-15,34.6-36.5,35.5,504(+4),,,サンレーン,
3,2016/05/01,3京都4,晴,12,高瀬川S(1600万下),201608030412,,16,5,9,25.4,8,6,岩田康誠,57.0,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:24.5,0.8,**,15-14,34.4-36.8,36.5,500(0),,,ダノングッド,
4,2016/02/14,1小倉2,曇,11,門司S(1600万下),201610010211,,15,7,13,68.1,14,6,バルジュ,55.0,1.0,0.0,1700,0.0,0.0,1.0,0.0,**,1:43.8,0.8,**,8-7-3-2,29.5-36.2,36.8,500(-12),,,モルトベーネ,
5,2016/01/23,1中山7,小雨,11,アレキサンドライトS(1600万下),201606010711,,14,5,8,47.2,11,14,ベリー,57.0,1.0,0.0,1800,1.0,0.0,0.0,0.0,**,1:56.1,3.4,**,7-6-4-6,37.0-38.1,41.2,512(+16),,,バスタータイプ,
6,2015/07/11,3中京3,晴,11,豊明S(1600万下),201507030311,,18,4,7,22.0,8,9,ルメール,55.0,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:21.9,0.6,**,6-7,33.7-35.9,36.1,496(+2),,,ゴールドベル,
7,2015/06/14,3東京4,曇,10,多摩川S(1600万下),201505030410,,18,3,6,24.1,10,9,オールプ,55.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.2,0.3,**,12-12,34.4-35.1,34.7,494(-8),,,オツウ,
8,2015/05/10,2東京6,晴,9,湘南S(1600万下),201505020609,,18,6,11,20.4,9,9,ルメール,57.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.0,0.7,**,6-6,34.6-35.2,35.4,502(+2),,,ダローネガ,
9,2015/04/19,3中山8,曇,12,春興S(1600万下),201506030812,,11,8,11,7.9,4,8,福永祐一,57.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.9,0.7,**,9-10-10,36.5-34.8,33.2,500(0),,,サトノアラジン,
10,2015/03/08,2中山4,曇,12,4歳上1000万下,201506020412,,13,8,12,7.9,5,1,福永祐一,57.0,0.0,1.0,1600,1.0,0.0,0.0,0.0,**,1:35.5,0.0,**,9-9-8,35.5-35.8,34.9,500(+6),,,(マリーズケイ),"1,050.0"
11,2014/12/06,4中山1,晴,12,3歳上1000万下,201406040112,,16,7,13,5.3,3,9,戸崎圭太,57.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:35.7,0.6,**,10-10-11,36.3-34.8,34.3,494(0),,,ウエスタンメルシー,
12,2014/11/08,5東京1,曇,12,3歳上1000万下,201405050112,,14,5,7,5.3,3,11,ムーア,57.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.9,0.7,**,4-3,35.7-34.3,34.7,494(-2),,,リグヴェーダ,
13,2014/06/28,3東京7,曇,10,八ヶ岳特別(1000万下),201405030710,,11,3,3,4.1,2,5,戸崎圭太,57.5,0.0,1.0,1800,0.0,0.0,1.0,0.0,**,1:50.3,0.4,**,8-7-7,36.9-37.0,36.3,496(-2),,,スイートサルサ,148.0
14,2014/06/01,2東京12,晴,9,むらさき賞(1600万下),201405021209,,16,3,5,23.1,11,4,福永祐一,56.0,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:45.4,0.2,**,10-12-13,35.2-35.0,34.2,498(+2),,,レッドルーファス,270.0
15,2014/04/20,3中山8,曇,12,春興S(1600万下),201406030812,,12,5,5,4.6,2,5,福永祐一,57.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.3,0.3,**,1-2-2,35.5-35.6,35.5,496(+2),,,アーデント,179.0
16,2014/03/23,2中山8,晴,10,韓国馬事会杯(1600万下),201406020810,,16,2,3,11.9,8,2,福永祐一,57.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.4,0.1,**,9-5-5,35.0-35.9,35.5,494(-4),,,インプロヴァイズ,730.0
17,2014/02/02,1東京2,晴,10,節分S(1600万下),201405010210,,15,7,14,6.4,2,15,戸崎圭太,55.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:35.1,1.1,**,7-5,36.4-33.4,34.2,498(-2),,,ケイアイエレガント,
18,2013/12/15,5中山6,晴,12,南総S(1600万下),201306050612,,12,7,10,22.4,9,3,戸崎圭太,54.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.4,0.2,**,8-9-10,35.1-36.0,35.1,500(+8),,,サンライズメジャー,444.3
19,2013/10/12,4東京3,晴,11,白秋S(1600万下),201305040311,,18,7,14,17.6,9,13,戸崎圭太,55.0,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:21.3,1.7,**,8-9,34.5-34.1,34.7,492(+8),,,ラトルスネーク,
20,2013/05/05,2東京6,晴,11,NHKマイルC(G1),201305020611,,18,8,16,118.2,16,13,岩田康誠,57.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.5,0.8,**,5-4,34.4-34.9,35.2,484(-6),,,マイネルホウオウ,
