,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,稍,良,重,不,17,18,19,20,21,22,23,24,25,26,27,28
0,2012/07/16,笠松,曇,10,昔ッから、決まッとる,201247071610,,9,3,3,24.0,6,9,向山牧,55.0,1.0,0.0,1600,0.0,1.0,0.0,0.0,,1:48.6,8.1,,4-5-8,,43.3,545(+14),,,エーシンサンダー,
1,2012/06/13,笠松,曇,10,雷鳥特別,201247061310,,10,1,1,10.6,5,10,向山牧,56.0,1.0,0.0,1800,0.0,1.0,0.0,0.0,,2:02.5,5.0,,10-10-10-10,,40.2,531(-19),,,ラムタムタガー,
2,2011/11/11,笠松,雨,12,虎渓山特別,201147111112,,8,6,6,8.0,4,8,向山牧,57.0,1.0,0.0,1600,0.0,0.0,1.0,0.0,,2:04.4,22.7,,8-8-8,,45.8,550(+3),,,マルヨシロワイン,
3,2011/08/19,笠松,晴,11,くろゆり賞(OP),201147081911,,10,3,3,1.5,1,8,向山牧,57.0,1.0,0.0,1600,0.0,0.0,1.0,0.0,,1:44.6,2.6,,1-3-3,,42.2,547(-6),,,フジノアサハタ,
4,2011/07/29,笠松,晴,11,高原特別,201147072911,,6,4,4,1.1,1,1,向山牧,57.0,1.0,0.0,1600,0.0,1.0,0.0,0.0,,1:41.7,-0.9,,1-1-1,,37.8,553(+9),,,(エーシンセーフティ),37.0
5,2011/06/04,3東京5,晴,12,4歳上1000万下,201105030512,,16,3,6,59.4,12,6,川須栄彦,56.0,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:37.6,0.4,**,2-2,35.4-37.1,37.5,544(+6),,,ロードイノセント,
6,2011/04/16,2阪神7,晴,12,4歳上1000万下,201109020712,,16,2,3,32.1,11,6,福永祐一,57.0,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:24.5,0.5,**,5-3,34.5-37.6,37.6,538(0),,,ハクバドウジ,
7,2011/02/13,1東京6,晴,9,大島特別(1000万下),201105010609,,16,7,13,42.5,9,7,田中勝春,57.0,1.0,0.0,1600,1.0,0.0,0.0,0.0,**,1:38.4,1.1,**,6-5,35.7-36.1,36.9,538(-4),,,エアウルフ,
8,2010/12/26,5阪神8,晴,9,3歳上1000万下,201009050809,,16,3,6,17.5,10,8,小牧太,57.0,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:24.9,0.8,**,16-14,34.6-37.6,36.2,542(+6),,,アンシャンレジーム,
9,2010/11/07,5東京2,晴,12,3歳上1000万下,201005050212,,14,2,2,10.7,5,8,内田博幸,57.0,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:26.9,1.0,**,10-11,37.2-36.0,36.1,536(0),,,トキノフウジン,
10,2010/10/16,4東京3,晴,8,相模湖特別(1000万下),201005040308,,17,4,7,67.8,12,6,丸山元気,57.0,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:20.9,0.3,**,9-11,34.4-35.0,34.0,536(+2),,,スペシャルハート,
11,2010/08/07,2函館7,晴,11,立待岬特別(1000万下),201002020711,,16,5,9,6.9,4,10,安藤勝己,56.0,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:10.4,0.8,**,14-14,34.4-35.2,34.4,534(0),,,メジロアリス,
12,2010/07/31,2函館5,曇,11,七重浜特別(1000万下),201002020511,,13,2,2,18.2,9,4,丸山元気,57.0,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:10.1,0.4,**,12-12,34.3-35.4,34.7,534(-8),,,アンシェルブルー,220.0
13,2010/05/30,3東京4,曇,11,富嶽賞(1000万下),201005030411,,16,2,4,6.0,3,7,岩田康誠,57.0,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:25.3,0.5,**,13-15,36.1-36.2,35.8,542(+2),,,ザッハーマイン,
14,2010/05/08,3京都5,晴,11,與杼特別(1000万下),201008030511,,15,5,10,4.6,3,4,岩田康誠,57.0,1.0,0.0,1400,1.0,0.0,0.0,0.0,**,1:24.6,0.4,**,10-9,35.6-36.3,35.5,540(+12),,,シャア,220.0
15,2009/12/20,5阪神6,晴,12,3歳上1000万下,200909050612,,16,2,4,21.8,6,4,岩田康誠,57.0,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:25.7,0.3,**,15-14,34.1-39.2,38.3,528(-2),,,メイショウセンゴク,160.0
16,2009/08/08,2札幌3,晴,11,千歳特別(1000万下),200901020311,,11,2,2,7.0,4,6,安藤勝己,57.0,1.0,0.0,1700,0.0,1.0,0.0,0.0,**,1:45.9,1.6,**,4-5-5-5,30.3-36.9,37.6,530(-4),,,エーシンモアオバー,
17,2009/06/20,3阪神1,晴,9,出石特別(1000万下),200909030109,,16,8,16,9.4,6,13,福永祐一,57.0,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:13.3,2.3,**,7-6,35.3-35.7,37.4,534(+4),,,テスタマッタ,
18,2009/04/18,2阪神7,晴,11,4歳上1000万下,200909020711,,16,7,13,2.7,1,3,安藤勝己,57.0,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:24.7,0.2,**,3-2,35.5-36.5,36.4,530(0),,,ルティラーレ,260.0
19,2009/03/21,1阪神7,晴,12,4歳上1000万下,200909010712,,16,4,8,2.8,1,4,安藤勝己,57.0,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:24.8,0.3,**,12-11,35.1-37.1,35.9,530(-2),,,ペルルノワール,160.0
20,2009/02/21,1東京7,晴,12,4歳上1000万下,200905010712,,15,5,8,3.7,2,5,ルメール,57.0,1.0,0.0,1400,1.0,0.0,0.0,0.0,**,1:23.5,0.8,**,12-12,34.9-36.0,35.5,532(-6),,,ハードランナー,105.0
21,2009/02/01,1東京2,晴,12,4歳上1000万下,200905010212,,16,3,6,4.7,2,3,藤田伸二,57.0,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:37.3,0.4,**,1-1,35.3-36.3,36.7,538(+6),,,ゲイルカフェ,260.0
22,2008/10/19,4東京4,曇,12,3歳上1000万下,200805040412,,16,6,12,2.7,1,2,藤田伸二,57.0,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:37.6,0.0,**,10-9,35.2-37.9,37.1,532(-6),,,ゴールドマイン,420.0
23,2008/09/15,2札幌2,晴,10,北斗賞(1000万下),200801020210,,13,6,8,4.7,2,2,藤田伸二,57.0,1.0,0.0,1700,0.0,1.0,0.0,0.0,**,1:46.1,0.2,**,9-7-9-7,29.8-39.1,38.7,538(0),,,コロナグラフ,598.4
24,2008/07/27,2函館4,晴,11,渡島特別(1000万下),200802020411,,13,7,11,2.7,1,9,安藤勝己,57.5,1.0,0.0,1700,0.0,1.0,0.0,0.0,**,1:47.1,0.9,**,11-11-12-11,29.4-38.6,38.4,538(-4),,,ロリンザーユーザー,
25,2008/07/06,2福島6,晴,10,猪苗代特別(1000万下),200803020610,,14,1,1,4.1,2,3,後藤浩輝,57.0,1.0,0.0,1700,0.0,1.0,0.0,0.0,**,1:46.0,0.3,**,9-8-8-7,29.7-37.1,37.0,542(+16),,,スペラーレ,375.4
26,2007/06/02,3東京5,晴,11,ユニコーンS(G3),200705030511,,15,2,4,6.6,3,12,藤田伸二,56.0,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:38.2,1.3,**,9-9,34.4-37.1,37.6,526(+6),,,ロングプライド,
27,2007/05/06,2東京6,雨,11,NHKマイルC(G1),200705020611,,18,8,16,8.4,5,9,安藤勝己,57.0,0.0,1.0,1600,1.0,0.0,0.0,0.0,**,1:35.3,1.0,**,18-14,34.2-35.8,35.9,520(-4),,,ピンクカメオ,
28,2007/04/07,3中山5,曇,11,ニュージーランドT(G2),200706030511,,16,4,7,5.7,2,6,安藤勝己,56.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.2,0.3,**,13-15-14,34.5-35.6,34.3,524(-4),,,トーホウレーサー,
29,2007/01/28,2京都2,晴,9,バイオレットS(OP),200708020209,,9,6,6,1.5,1,1,安藤勝己,56.0,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:24.5,-0.3,**,8-6,34.9-37.2,36.0,528(+4),,,(トロピカルライト),"1,925.9"
