
2016/06/26,3阪神8,晴,11,宝塚記念(G1),201609030811,,17,5,9,1.9,1,2,Ｍ．デム,58,芝2200,稍,**,2:12.8,0.0,**,13-13-10-9,34.7-36.8,36.1,498(0),,,マリアライト,"6,103.2"
2016/03/26,アラブ首,,,ドバイシーマクラシッ(G1),2016C7a00708,,9,,4,,3,2,Ｍ．デム,56.5,芝2410,良,,,,,,,,計不,,,,
2016/02/28,2中山2,晴,11,中山記念(G2),201606020211,,11,7,9,2.1,1,1,Ｍ．デム,57,芝1800,良,**,1:45.9,0.0,**,5-5-5-4,36.5-34.9,34.1,502(+18),,,(アンビシャス),"6,281.2"
2015/05/31,2東京12,晴,10,東京優駿(G1),201505021210,,18,7,14,1.9,1,1,Ｍ．デム,57,芝2400,良,**,2:23.2,-0.3,**,8-8-8-7,35.4-34.6,33.9,484(-2),,,(サトノラーゼン),"23,241.7"
2015/04/19,3中山8,曇,11,皐月賞(G1),201506030811,,15,2,2,4.6,3,1,Ｍ．デム,57,芝2000,良,**,1:58.2,-0.2,**,13-13-11-7,35.2-34.7,33.9,486(-2),,,(リアルスティール),"12,710.0"
2015/02/15,1東京6,晴,11,共同通信杯(G3),201505010611,,12,6,8,1.8,1,2,石橋脩,56,芝1800,良,**,1:47.2,0.1,**,3-7-7,35.2-34.5,33.7,488(0),,,リアルスティール,"1,512.4"
2015/02/01,1東京2,晴,9,セントポーリア賞(500万下),201505010209,,14,3,4,1.7,1,1,石橋脩,56,芝1800,良,**,1:46.9,-0.9,**,6-6-6,35.1-35.5,34.1,488(+14),,,(ウェルブレッド),"1,032.2"
2014/11/08,5東京1,曇,4,2歳未勝利,201405050104,,14,1,1,1.2,1,1,ムーア,55,芝1800,良,**,1:47.5,-1.0,**,4-3-3,36.4-34.0,33.7,474(-6),,,(ショウナンハルカス),500.0
2014/10/12,4東京2,晴,5,2歳新馬,201405040205,,11,8,11,1.4,1,2,ベリー,55,芝1800,良,**,1:48.9,0.1,**,6-6-8,36.4-34.3,33.7,480(0),,,ラブユアマン,280.0
