,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,稍,良,重,不,17,18,19,20,21,22,23,24,25,26,27,28
10,2016/02/20,2京都7,雨,11,京都牝馬S(G3),201608020711,,18,2,4,16.8,9,6,川島信二,54,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:23.6,0.7,**,14-13,35.2-36.0,35.6,470(+2),,,クイーンズリング,
11,2015/11/29,5京都9,曇,12,京阪杯(G3),201508050912,,15,7,13,36.4,7,9,川島信二,54,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:08.5,1.1,**,14-14,34.0-33.4,33.2,468(-8),,,サトノルパン,
12,2015/10/31,4京都8,晴,11,毎日放送賞スワンS(G2),201508040811,,15,3,5,10.2,5,11,川島信二,54,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:20.8,0.6,**,3-3,34.6-34.1,34.4,476(+8),,,アルビアーノ,
13,2015/08/23,2小倉8,晴,11,TV西日本北九州記念(G3),201510020811,,18,7,13,9.3,4,3,川島信二,53,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:07.6,0.3,**,7-8,32.7-34.6,33.8,468(+2),,,ベルカント,959.2
14,2015/07/05,3中京2,曇,11,CBC賞(G3),201507030211,,17,5,10,8.6,5,4,川島信二,53,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.3,0.2,**,7-7,33.4-35.7,35.0,466(-6),,,ウリウリ,570.0
15,2015/05/17,2東京8,晴,11,ヴィクトリアマイル(G1),201505020811,,18,5,9,116.0,14,14,川島信二,55,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.4,1.5,**,6-6,34.3-35.0,34.3,472(-6),,,ストレイトガール,
16,2015/04/11,2阪神5,晴,11,サンスポ杯阪神牝馬S(G2),201509020511,,17,4,7,11.7,7,2,川島信二,54,0.0,1.0,1400,1.0,0.0,0.0,0.0,**,1:21.1,0.0,**,2-2,34.7-34.8,34.7,478(+6),,,カフェブリリアント,"2,136.8"
17,2015/01/24,1京都8,晴,11,京都牝馬S(G3),201508010811,,18,4,7,9.2,4,10,川島信二,53,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.9,1.0,**,15-14,35.4-34.2,34.0,472(+10),,,ケイアイエレガント,
18,2014/11/02,4京都9,曇,10,長岡京S(1600万下),201408040910,,15,4,6,3.6,2,1,川島信二,54,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:20.4,0.0,**,3-2,34.0-35.1,34.7,462(-2),,,(シルクドリーマー),"1,823.6"
19,2014/10/14,4京都3,晴,9,久多特別(1000万下),201408040309,,16,6,11,4.7,2,1,川島信二,53,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:21.1,0.0,**,2-2,35.4-34.1,34.0,464(+20),,,(ダンスディレクター),"1,516.4"
20,2014/05/11,2東京6,晴,11,NHKマイルC(G1),201405020611,,18,3,6,55.9,11,12,川島信二,55,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.0,0.8,**,4-4,34.6-34.8,35.0,444(-6),,,ミッキーアイル,
21,2014/04/12,3中山5,晴,11,ニュージーランドT(G2),201406030511,,15,8,15,14.3,8,3,川島信二,54,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.5,0.2,**,2-3-3,34.0-35.7,35.4,450(+2),,,ショウナンアチーヴ,"1,315.8"
22,2014/03/22,2中京4,晴,11,中スポ賞ファルコンS(G3),201407020411,,18,8,17,30.0,7,4,川島信二,54,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:21.4,0.2,**,6-6,33.0-36.3,36.0,448(-6),,,タガノグランパ,560.0
23,2014/02/01,2京都1,晴,6,3歳500万下,201408020106,,10,8,10,5.2,3,1,川島信二,54,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:22.6,-0.4,**,2-2,36.5-34.1,34.0,454(-2),,,(ダイヤモンドハイ),720.0
24,2014/01/11,1京都3,晴,4,3歳500万下,201408010304,,16,2,4,5.6,2,3,川島信二,54,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:26.8,0.2,**,3-3,35.8-38.1,38.0,456(0),,,ダイリュウキセキ,180.0
25,2013/12/14,5阪神5,晴,7,2歳500万下,201309050507,,10,3,3,12.9,5,2,秋山真一,54,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:10.1,0.0,**,5-5,35.0-35.1,34.6,456(+8),,,キタサンラブコール,280.0
26,2013/09/01,2小倉12,曇,11,小倉2歳S(G3),201310021211,,15,5,8,36.5,9,10,川島信二,54,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:10.1,1.3,**,2-5,33.1-35.7,36.8,448(-2),,,ホウライアキコ,
27,2013/07/28,2小倉2,曇,5,2歳新馬,201310020205,,15,2,3,16.5,6,1,川島信二,54,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:08.9,-0.4,**,6-4,33.4-35.5,35.1,450(0),,,(モンラッシェ),700.0
