,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2016/08/31,大井,晴,11,アフター5スター賞競(OP),201644083111,,16,5,9,3.2,1,16,森泰斗,59,1.0,0.0,1200,0.0,0.0,0.0,1.0,**,1:27.6,15.4,**,4-4,35.0-37.2,51.9,526(0),,,ルックスザットキル,
1,2016/07/20,船橋,晴,11,習志野きらっとスプリ(OP),201643072011,,14,8,14,5.5,3,2,森泰斗,58,1.0,0.0,1000,0.0,0.0,0.0,1.0,**,0:59.7,0.1,**,3-3,34.5-36.5,36.4,526(+2),,,フラットライナーズ,350.0
2,2016/06/11,3東京3,曇,11,アハルテケS(OP),201605030311,,15,5,8,25.9,9,15,石川裕紀,57,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:37.8,1.6,**,9-9,35.5-36.3,37.2,524(-12),,,チャーリーブレイヴ,
3,2016/01/31,1東京2,晴,11,根岸S(G3),201605010211,,16,5,10,118.5,12,9,国分恭介,56,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:23.3,1.3,**,11-11,34.6-35.6,35.6,536(+6),,,モーニン,
4,2015/12/13,5中山4,曇,11,カペラS(G3),201506050411,,16,5,9,11.8,7,4,国分恭介,56,1.0,0.0,1200,0.0,0.0,0.0,1.0,**,1:09.9,0.2,**,9-9,32.5-37.2,36.0,530(+4),,,キクノストーム,530.0
5,2015/10/24,4京都6,晴,11,室町S(OP),201508040611,,14,1,1,46.8,12,1,国分恭介,56,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:10.6,-0.1,**,8-8,34.9-35.7,35.0,526(+2),,,(カジキ),"2,139.2"
6,2015/10/12,4東京3,晴,11,グリーンチャンネルC(OP),201505040311,,16,5,9,109.4,15,7,丸山元気,58,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:23.8,0.8,**,10-9,35.0-36.1,35.9,524(-2),,,グレイスフルリープ,
7,2015/07/12,3中京4,晴,11,プロキオンS(G3),201507030411,,16,6,11,208.6,14,12,松若風馬,56,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:23.7,1.2,**,10-10,34.6-35.9,36.3,526(-4),,,ベストウォーリア,
8,2015/06/11,門別,晴,11,北海道スプリントカッ(G3),201530061111,,14,3,4,7.2,3,4,川田将雅,57,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:13.2,0.7,**,4-4,,37.7,530(-2),,,シゲルカガ,220.0
9,2015/03/22,2中山8,晴,10,千葉S(OP),201506020810,,16,6,11,39.7,12,11,北村宏司,58,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:11.7,0.7,**,7-7,34.1-36.9,36.9,532(-2),,,シゲルカガ,
