,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2010/02/03,大井,晴,12,節分賞競走,201044020312,,15,3,5,96.1,14,10,金子正彦,56,1.0,0.0,1200,1.0,0.0,0.0,0.0,**,1:14.4,1.7,**,4-4,35.2-37.5,38.9,512(-3),,,チヨノドラゴン,
1,2010/01/19,大井,晴,11,ガーネット賞競走,201044011911,,16,1,1,30.7,11,11,金子正彦,53,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:14.6,1.7,**,4-3,34.9-38.0,39.6,515(+6),,,ケイアイジンジン,
2,2009/12/31,大井,晴,12,おおとりオープン競走(OP),200944123112,,11,6,7,34.8,7,11,金子正彦,53,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:43.6,3.1,**,2-2-4-4,36.1-40.0,42.2,509(-7),,,ロイヤルマコトクン,
3,2009/11/19,門別,雪,10,浦河ウエリントンホテ(OP),200930111910,,14,3,4,5.0,2,14,宮崎光行,57,1.0,0.0,1800,0.0,0.0,0.0,1.0,,1:56.8,2.7,,1-1-1-3,,41.6,516(+4),,,マンボパートナー,
4,2009/11/05,門別,曇,11,日高軽種馬農業協同組(OP),200930110511,,9,4,4,7.9,3,4,宮崎光行,56,1.0,0.0,1800,0.0,0.0,0.0,1.0,,1:54.6,0.3,,1-1-1-1,,39.3,512(-4),,,フーガ,9.0
5,2009/10/22,門別,曇,12,JA門別美味ネギ君特(OP),200930102212,,10,7,8,18.9,4,8,井上俊彦,57,1.0,0.0,1800,0.0,0.0,1.0,0.0,,1:58.8,2.4,,1-3-3-3,,41.6,516(+6),,,ヒロアンジェロ,
6,2009/09/24,門別,曇,10,ホクレンAcoopい(OP),200930092410,,10,6,6,6.8,2,5,井上俊彦,57,1.0,0.0,2000,0.0,0.0,1.0,0.0,,2:13.2,1.6,,1-1-1-1,,39.8,510(-6),,,ヒロアンジェロ,4.5
7,2009/09/09,門別,晴,11,日高こんぶ特別(OP),200930090911,,7,4,4,1.4,1,2,井上俊彦,57,1.0,0.0,1800,0.0,0.0,0.0,1.0,,1:55.5,0.7,,1-1-1-1,,38.5,516(0),,,クロスウォーター,18.0
8,2009/08/13,門別,雨,10,ブリーダーズゴールド(G2),200930081310,,15,2,2,252.0,9,14,吉田稔,56,1.0,0.0,2000,0.0,0.0,0.0,1.0,,2:09.5,7.3,,11-10-9-9,,42.2,516(+6),,,スマートファルコン,
9,2009/07/16,門別,曇,10,星雲賞〔H2〕(OP),200930071610,,12,2,2,4.7,3,3,宮崎光行,57,1.0,0.0,2000,0.0,0.0,0.0,1.0,,2:07.0,0.8,,1-1-1-1,,38.3,510(+4),,,ゴッドセンド,30.0
