,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,芝,ダ,1,稍,良,重,不,17,18,19,20,21,22,23,24,25,26,27,28
10,2014/06/29,3阪神8,晴,9,皆生特別(1000万下),201409030809,,16,2,4,3.4,2,7,浜中俊,56,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:10.1,0.2,**,3-3,34.2-35.7,35.5,432(-4),,,レムミラス,
11,2014/05/11,3京都6,晴,11,鞍馬S(OP),201408030611,,18,7,13,17.5,8,11,小牧太,53,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:07.6,0.5,**,16-16,34.1-33.0,32.1,436(-6),,,ルナフォンターナ,
12,2014/04/12,2阪神5,晴,11,サンスポ杯阪神牝馬S(G2),201409020511,,13,2,2,45.7,10,12,北村友一,54,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:20.8,0.5,**,11-11,34.0-34.8,33.9,442(0),,,スマートレイアー,
13,2014/01/13,1京都5,晴,11,淀短距離S(OP),201408010511,,16,1,2,27.9,6,3,浜中俊,52,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:08.1,0.7,**,9-8,33.8-33.6,33.7,442(+4),,,レディオブオペラ,535.2
14,2013/10/12,4京都3,晴,11,夕刊フジ杯オパールS(OP),201308040311,,12,6,8,8.9,4,10,武幸四郎,51,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:08.4,0.5,**,10-10,34.0-33.9,33.5,438(+4),,,エピセアローム,
15,2013/09/08,4阪神2,曇,11,セントウルS(G2),201309040211,,13,4,5,19.7,4,8,浜中俊,52,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:08.6,1.1,**,10-10,33.8-33.7,33.8,434(-2),,,ハクサンムーン,
16,2013/08/18,2小倉8,晴,11,TV西日本北九州記念(G3),201310020811,,15,4,6,11.5,7,4,武幸四郎,50,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:06.9,0.2,**,15-15,32.2-34.5,33.0,436(+4),,,ツルマルレオン,570.0
17,2013/05/05,2東京6,晴,11,NHKマイルC(G1),201305020611,,18,7,14,30.4,9,18,浜中俊,55,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:33.9,1.2,**,5-6,34.4-34.9,35.5,432(0),,,マイネルホウオウ,
18,2013/03/31,2阪神4,曇,10,マーガレットS(OP),201309020410,,16,6,12,5.3,2,1,浜中俊,54,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:21.2,-0.2,**,16-14,34.2-35.0,34.0,432(0),,,(エールブリーズ),"1,936.4"
19,2013/03/09,1阪神5,晴,6,3歳500万下,201309010506,,12,7,10,3.5,1,1,藤岡佑介,54,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:09.4,-0.1,**,12-10,34.3-35.1,34.2,432(-2),,,(モンマックス),700.0
20,2013/02/02,2京都3,晴,10,エルフィンS(OP),201308020310,,12,5,5,7.6,5,9,北村友一,54,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:35.9,0.5,**,5-5,36.3-35.1,34.5,434(+2),,,トーセンソレイユ,
21,2012/11/10,5京都3,晴,11,KBSファンタジーS(G3),201208050311,,14,2,3,13.8,7,6,佐藤哲三,54,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:21.6,0.8,**,9-9,34.7-34.9,34.4,432(0),,,サウンドリアーナ,
22,2012/10/13,4京都4,晴,9,りんどう賞(500万下),201208040409,,10,2,2,3.4,2,2,佐藤哲三,54,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:22.1,0.2,**,5-5,35.4-34.5,34.3,432(0),,,クロフネサプライズ,386.2
23,2012/09/22,4阪神6,晴,9,ききょうS(OP),201209040609,,10,3,3,5.1,3,2,佐藤哲三,54,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:21.8,0.0,**,3-2,34.5-34.7,34.5,432(0),,,プリンセスジャック,606.8
24,2012/07/14,2函館5,晴,11,函館2歳S(G3),201202020511,,16,4,8,8.4,4,11(降),松田大作,54,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:10.9,0.5,**,5-5,34.1-36.3,36.5,432(-14),,,ストークアンドレイ,
25,2012/06/30,2函館1,晴,6,2歳新馬,201202020106,,7,6,6,2.1,1,1,藤岡佑介,54,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:11.3,-0.1,**,3-3,35.9-35.4,34.9,446(0),,,(プレイズエターナル),700.0
