,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,芝,ダ,1,稍,良,不,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2016/10/23,4京都7,曇,11,菊花賞(G1),201608040711,,18,5,9,170.8,17,17,ヴェロン,57,1.0,0.0,3000,0.0,1.0,0.0,0.0,**,3:07.4,4.1,**,18-18-17-17,35.3-34.7,37.7,522(+2),,,サトノダイヤモンド,
1,2016/09/25,4阪神6,曇,11,神戸新聞杯(G2),201609040611,,15,7,13,59.4,7,8,浜中俊,56,1.0,0.0,2400,0.0,1.0,0.0,0.0,**,2:27.0,1.3,**,15-15-15-15,36.3-34.6,34.7,520(+6),,,サトノダイヤモンド,
2,2016/05/29,2東京12,晴,10,東京優駿(G1),201605021210,,18,7,15,268.6,15,15,石川裕紀,57,1.0,0.0,2400,0.0,1.0,0.0,0.0,**,2:25.8,1.8,**,12-14-12-12,35.6-34.2,34.9,514(-2),,,マカヒキ,
3,2016/05/08,2東京6,晴,11,NHKマイルC(G1),201605020611,,18,4,8,7.6,3,11,戸崎圭太,57,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:33.4,0.6,**,6-6,34.3-35.1,35.3,516(-4),,,メジャーエンブレム,
4,2016/02/14,1東京6,晴,11,共同通信杯(G3),201605010611,,10,8,9,14.0,5,2,戸崎圭太,56,1.0,0.0,1800,1.0,0.0,0.0,0.0,**,1:47.6,0.2,**,3-3-3,35.8-35.6,35.5,520(-2),,,ディーマジェスティ,"1,510.6"
5,2015/12/20,5阪神6,晴,11,朝日フューチュリティ(G1),201509050611,,16,4,7,14.6,5,9,武幸四郎,55,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:35.4,1.0,**,10-10,34.7-34.4,34.6,522(+8),,,リオンディーズ,
6,2015/10/10,4東京1,曇,11,サウジアラビアRC(G),201505040111,,12,8,12,2.0,1,2,戸崎圭太,55,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:34.2,0.0,**,7-6,34.7-34.9,33.4,514(-4),,,ブレイブスマッシュ,"1,312.2"
7,2015/08/09,2新潟4,晴,5,2歳新馬,201504020405,,12,6,8,2.7,1,1,戸崎圭太,54,1.0,0.0,1800,0.0,1.0,0.0,0.0,**,1:49.8,-0.8,**,3-3,37.5-33.0,32.9,518(0),,,(ドゥスール),700.0
