,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2009/03/22,2中山8,雨,12,4歳上1000万下,200906020812,,13,6,8,1.9,1,8,吉田豊,57,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:13.8,1.2,**,8-8,35.2-37.4,38.1,496(-12),,,アポロダヴィンチ,
1,2009/02/21,1東京7,晴,12,4歳上1000万下,200905010712,,15,6,11,7.4,3,2,吉田豊,57,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:22.9,0.2,**,2-2,34.9-36.0,36.2,508(-6),,,ハードランナー,420.0
2,2009/01/24,1中山7,晴,12,4歳上1000万下,200906010712,,16,4,8,4.3,2,4,吉田豊,57,1.0,0.0,1200,1.0,0.0,0.0,0.0,**,1:09.9,1.0,**,8-7,33.5-35.4,35.7,514(+4),,,アグネスカルミア,160.0
3,2008/12/20,5中山5,晴,7,3歳上500万下,200806050507,,16,5,10,7.0,4,1,吉田豊,57,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:10.8,-0.2,**,8-8,33.8-37.0,36.0,510(+32),,,(セイコースペシャル),740.0
4,2007/06/16,2福島1,晴,11,福島市制施行100周(1000万下),200703020111,,11,8,11,5.0,3,8,田中勝春,54,0.0,1.0,1800,0.0,0.0,1.0,0.0,**,1:46.9,0.9,**,3-4-3-3,35.3-34.7,35.3,478(-2),,,クランエンブレム,
5,2007/05/06,2東京6,雨,11,NHKマイルC(G1),200705020611,,18,6,12,62.7,15,4,田中勝春,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.5,0.2,**,10-10,34.2-35.8,35.3,480(+12),,,ピンクカメオ,"1,400.0"
6,2007/04/07,3中山5,曇,11,ニュージーランドT(G2),200706030511,,16,4,8,12.0,5,10,田中勝春,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.4,0.5,**,9-9-12,34.5-35.6,35.2,468(-6),,,トーホウレーサー,
7,2007/03/18,2中山8,晴,11,フジTVスプリングS(G2),200706020811,,11,7,9,16.4,5,6,田中勝春,56,0.0,1.0,1800,0.0,0.0,1.0,0.0,**,1:49.6,0.6,**,9-9-6-7,36.0-36.7,36.8,474(-4),,,フライングアップル,
8,2007/03/03,2中山3,晴,9,黄梅賞(500万下),200706020309,,16,5,10,9.7,5,1,田中勝春,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.7,-0.2,**,4-3-3,34.8-35.5,35.2,478(+12),,,(マイネルランページ),"1,043.4"
9,2006/11/26,5東京8,曇,5,2歳500万下,200605050805,,16,7,14,28.4,6,7,田中勝春,55,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:39.0,1.1,**,1-1,34.8-38.4,39.5,466(0),,,エスケーカントリー,
10,2006/10/29,4東京8,曇,1,2歳未勝利,200605040801,,15,1,2,4.2,2,1,田中勝春,55,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:38.8,-0.5,**,1-1,36.1-36.9,36.9,466(+4),,,(プロミスフェアー),500.0
11,2006/10/08,4東京2,晴,2,2歳未勝利,200605040202,,12,6,7,20.7,5,2,田中勝春,55,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.6,0.2,**,9-7,34.9-35.5,35.0,462(0),,,デスコベルタ,200.0
12,2006/09/09,4中山1,曇,1,2歳未勝利,200606040101,,16,1,1,4.8,3,8,田中勝春,54,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:14.7,1.8,**,4-5,34.2-38.7,40.0,462(-4),,,ハタノワイズ,
13,2006/08/19,3新潟3,晴,5,2歳新馬,200604030305,,15,5,9,5.4,3,3,吉田隼人,53,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:14.7,0.7,**,3-3,35.8-38.2,38.6,466(0),,,セレスマン,180.0
