,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2012/09/06,園田,曇,11,夢千代特別,201250090611,,11,4,4,97.4,11,11,平原透雄,57,1.0,0.0,1700,0.0,1.0,0.0,0.0,,1:58.7,7.2,,8-8-11-11,,44.5,494(+4),,,リライアブル,
1,2012/08/08,姫路,晴,9,恐竜化石からウマれた,201251080809,,12,7,10,26.3,12,12,北野真弘,56,1.0,0.0,1500,0.0,0.0,1.0,0.0,,1:38.5,3.5,,12-12-12-12,,40.5,490(+4),,,モエレトレジャー,
2,2012/07/19,姫路,晴,9,播磨町大中遺跡特別,201251071909,,9,4,4,70.5,9,9,松平幸秀,54,1.0,0.0,1400,0.0,0.0,1.0,0.0,,1:32.9,3.9,,8-8-7-7,,41.0,486(-6),,,アンファンユニーク,
3,2012/07/05,姫路,雨,8,兵庫馬事畜産特別,201251070508,,7,7,7,55.1,7,7,松平幸秀,54,1.0,0.0,1400,1.0,0.0,0.0,0.0,,1:31.5,5.2,,5-5-7-7,,40.5,492(-2),,,エーシンビーセルズ,
4,2012/06/21,園田,雨,10,園田FCスプリント,201250062110,,11,4,4,108.6,11,11,松平幸秀,57,1.0,0.0,820,1.0,0.0,0.0,0.0,,0:50.0,1.9,,11-11,,34.7,494(+4),,,エイシンマロニエ,
5,2012/05/24,園田,晴,9,パール特別,201250052409,,8,8,8,73.5,7,8,松平幸秀,56,1.0,0.0,1230,0.0,0.0,1.0,0.0,,1:25.3,7.8,,6-6-8-8,,44.2,490(0),,,エイシンマロニエ,
6,2012/05/02,園田,曇,9,相生ペーロン祭特別,201250050209,,11,4,4,42.1,11,11,松平幸秀,56,1.0,0.0,1230,1.0,0.0,0.0,0.0,,1:21.4,4.5,,10-10-11-11,,39.4,490(+8),,,エイシンマロニエ,
7,2012/04/05,園田,晴,9,A1 4歳以上,201250040509,,12,5,5,41.3,11,12,永島太郎,56,1.0,0.0,1400,0.0,1.0,0.0,0.0,,1:34.7,5.0,,10-9-11-11,,42.9,482(0),,,エーシンブラン,
8,2012/03/07,園田,曇,11,神姫バス杯,201250030711,,11,8,12,10.6,6,11,永島太郎,57,1.0,0.0,1400,0.0,0.0,0.0,1.0,,1:31.1,4.1,,8-8-7-9,,40.4,482(+1),,,プニプニヨークン,
9,2011/12/28,園田,晴,10,兵庫ゴールドトロフィ(G3),201150122810,,11,4,4,245.6,8,11,坂本和也,52,1.0,0.0,1400,0.0,0.0,1.0,0.0,,1:30.6,3.3,,11-11-11-11,,39.2,481(-5),,,スーニ,
