,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2016/05/04,盛岡,曇,9,スプリント特別(OP),201635050409,,12,7,10,39.7,8,12,山本政聡,57.0,1.0,0.0,1000,1.0,0.0,0.0,0.0,**,1:03.3,3.6,**,12-12,,38.2,512(-11),,,エゴイスト,
1,2014/12/21,水沢,曇,10,白嶺賞(OP),201436122110,,12,5,6,21.1,7,10,高橋悠里,57.0,1.0,0.0,1600,1.0,0.0,0.0,0.0,,1:42.6,3.4,,6-6-6-7,,40.5,523(-6),,,ライズライン,
2,2014/09/28,盛岡,晴,11,岩手県知事杯OROカ(OP),201435092811,,14,3,4,7.5,4,4,山本政聡,57.0,0.0,1.0,1700,0.0,0.0,1.0,0.0,,1:45.3,0.5,,1-1-1-1,,37.5,529(+12),,,シルクアーネスト,45.0
3,2014/08/17,盛岡,小雨,10,桂樹杯(OP),201435081710,,10,8,11,1.5,1,2,山本政聡,58.0,0.0,1.0,1600,0.0,0.0,0.0,1.0,,1:40.6,1.1,,3-2,,39.5,517(+5),,,ドリームフォワード,30.0
4,2014/07/06,水沢,晴,10,岩鷲賞(OP),201436070610,,12,1,1,1.3,1,8,山本政聡,57.0,1.0,0.0,1400,0.0,0.0,1.0,0.0,,1:30.6,2.4,,5-1-2-3,,42.6,512(-11),,,マイネルバルビゾン,
5,2014/06/21,水沢,晴,11,スプリント特別(OP),201436062111,,10,8,10,1.3,1,1,山本政聡,56.0,1.0,0.0,1300,0.0,0.0,1.0,0.0,,1:21.8,-0.5,,2-2-1-1,,39.7,523(+3),,,(コスモフィナンシェ),80.0
6,2014/05/17,3京都7,晴,11,都大路S(OP),201408030711,,18,7,14,235.6,15,18,国分優作,58.0,0.0,1.0,1800,0.0,0.0,1.0,0.0,**,1:47.3,3.4,**,1-1,33.9-34.4,37.8,520(-4),,,グランデッツァ,
7,2014/05/04,2東京4,晴,10,オアシスS(OP),201405020410,,16,8,15,187.8,14,16,丸田恭介,58.0,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:38.5,2.7,**,5-3,33.9-36.9,39.3,524(+2),,,ベストウォーリア,
8,2014/03/30,2阪神2,曇,11,六甲S(OP),201409020211,,18,6,12,144.9,16,15,岡田祥嗣,58.0,0.0,1.0,1600,0.0,0.0,0.0,1.0,**,1:38.8,2.9,**,2-2,35.4-36.6,39.5,522(+4),,,フィエロ,
9,2014/03/16,2中山6,晴,10,東風S(OP),201406020610,,16,3,6,45.2,11,13,柴田大知,58.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:36.1,1.2,**,1-2-2,36.0-35.1,36.3,518(0),,,シャイニープリンス,
