,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,稍,良,重,不,17,18,19,20,21,22,23,24,25,26,27,28
0,2014/11/01,4東京8,小雨,9,河口湖特別(1000万下),201405040809,,16,6,11,14.1,6,15,田辺裕信,57,1.0,0.0,1400,1.0,0.0,0.0,0.0,**,1:26.4,1.5,**,3-4,35.7-36.5,37.7,482(0),,,オビーディエント,
1,2014/10/05,3新潟8,小雨,10,飛翼特別(1000万下),201404030810,,18,5,10,20.7,10,11,江田照男,57,0.0,1.0,1000,0.0,1.0,0.0,0.0,**,0:55.8,0.8,**,,33.0-32.7,32.6,482(0),,,シャトルアップ,
2,2014/06/14,3東京3,晴,10,小金井特別(1000万下),201405030310,,16,8,16,10.4,4,6,内田博幸,57,1.0,0.0,1400,1.0,0.0,0.0,0.0,**,1:23.9,0.6,**,2-2,35.0-36.1,36.5,482(+2),,,シンキングマシーン,
3,2014/05/18,2東京8,晴,12,BSイレブン賞(1600万下),201405020812,,16,3,6,142.5,16,2,柴山雄一,54,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:23.9,0.0,**,4-4,35.0-37.0,36.7,480(+4),,,サクラレグナム,730.2
4,2014/04/26,2東京1,晴,10,新宿リニューアル記念(1600万下),201405020110,,15,5,9,114.6,12,8,武士沢友,57,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:25.4,1.2,**,6-6,36.1-35.7,36.3,476(-4),,,カチューシャ,
5,2014/02/18,1東京5,晴,10,銀蹄S(1600万下),201405010510,,12,8,11,121.5,10,9,中井裕二,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:23.6,1.7,**,7-8,34.9-35.3,36.0,480(+4),,,タールタン,
6,2014/01/18,1中山6,晴,10,初春S(1600万下),201406010610,,16,3,5,65.9,11,12,吉田豊,56,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:11.7,0.7,**,13-13,33.9-37.1,36.5,476(+8),,,サクラインザスカイ,
7,2013/12/15,5中山6,晴,10,仲冬S(1600万下),201306050610,,16,6,11,36.9,11,9,勝浦正樹,56,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:11.8,0.6,**,10-11,33.3-37.9,37.4,468(-2),,,サウンドガガ,
8,2013/11/30,5中山1,晴,10,アクアラインS(1600万下),201306050110,,16,1,2,41.4,8,10,木幡初広,53,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:11.5,0.5,**,8-6,34.5-36.5,36.4,470(+4),,,エーシンレンジャー,
9,2013/11/09,5東京3,曇,10,銀嶺S(1600万下),201305050310,,12,8,11,28.8,8,10,勝浦正樹,56,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:25.5,1.5,**,1-1,35.1-37.0,38.5,466(-2),,,オールドパサデナ,
10,2013/10/19,4東京6,曇,10,神無月S(1600万下),201305040610,,16,7,13,61.8,11,4,藤岡康太,53,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:24.7,0.2,**,1-1,36.0-36.1,36.3,468(+8),,,ホクセツダンス,260.0
11,2013/09/21,4中山6,晴,11,セプテンバーS(1600万下),201306040611,,16,5,10,33.4,10,10,勝浦正樹,53,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:08.5,1.1,**,8-7,33.5-33.9,33.9,460(+8),,,プレイズエターナル,
12,2013/05/05,2東京6,晴,11,NHKマイルC(G1),201305020611,,18,3,5,310.7,18,10,菱田裕二,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.4,0.7,**,12-12,34.4-34.9,34.5,452(-2),,,マイネルホウオウ,
