,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,稍,良,重,不,17,18,19,20,21,22,23,24,25,26,27,28
10,2011/07/17,3新潟2,晴,11,アイビスサマーD(G3),201104030211,,15,7,13,30.8,11.0,3,柴田善臣,56,0.0,1.0,1000,0.0,1.0,0.0,0.0,**,0:54.4,0.6,**,,32.3-32.0,32.4,488(-2),,,エーシンヴァーゴウ,"1,008.4"
11,2011/06/19,3中山2,曇,11,バーデンバーデンC(OP),201106030211,,12,6,7,18.3,9.0,4,田中勝春,55,0.0,1.0,1200,1.0,0.0,0.0,0.0,**,1:07.9,0.5,**,5-6,33.3-34.1,34.0,490(0),,,ケイアイアストン,330.0
12,2011/03/26,2阪神1,晴,10,六甲S(OP),201109020110,,18,1,1,177.5,14.0,16,高嶋活士,56,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:35.0,1.0,**,13-15,35.8-34.7,34.5,490(0),,,ロードバリオス,
13,2011/03/05,2中山3,晴,11,夕刊フジオーシャンS(G3),201106020311,,16,1,1,62.0,13.0,8,御神本訓,56,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:08.4,0.6,**,4-4,33.6-34.2,34.5,490(+2),,,ダッシャーゴーゴー,
14,2010/12/11,5中山3,晴,11,ラピスラズリS(OP),201006050311,,14,8,14,23.0,6.0,11,勝浦正樹,56,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:08.1,0.8,**,3-4,33.2-34.1,34.6,488(+2),,,ジョーカプチーノ,
15,2010/11/27,6京都7,晴,11,京阪杯(G3),201008060711,,18,8,18,94.0,17.0,17,中舘英二,56,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:09.2,1.2,**,5-5,33.9-34.1,34.9,486(+14),,,スプリングソング,
16,2010/10/24,3福島2,曇,11,福島民友C(OP),201003030211,,12,8,11,9.4,5.0,6,勝浦正樹,56,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:07.6,0.6,**,4-6,32.9-34.1,34.2,472(-6),,,モルトグランデ,
17,2010/07/04,1函館6,曇,9,函館スプリントS(G3),201002010609,,15,3,5,12.6,5.0,3,勝浦正樹,56,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:08.6,0.4,**,5-6,33.1-35.1,34.9,478(-8),,,ワンカラット,"1,008.5"
18,2010/06/13,4京都8,雨,10,CBC賞(G3),201008040810,,18,6,12,16.7,10.0,7,秋山真一,56,0.0,1.0,1200,1.0,0.0,0.0,0.0,**,1:09.6,0.7,**,3-3,34.3-34.6,34.9,486(-4),,,ヘッドライナー,
19,2010/04/11,3中山6,晴,11,春雷S(OP),201006030611,,16,7,14,4.4,1.0,1,柴田善臣,55,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:08.7,-0.1,**,3-3,34.1-34.6,34.4,490(0),,,(フライングアップル),"2,238.5"
20,2010/03/14,2中山6,晴,10,東風S(OP),201006020610,,14,6,10,31.3,8.0,12,三浦皇成,55,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.7,0.8,**,5-5-5,35.6-35.0,35.0,490(0),,,フィフスペトル,
21,2010/02/13,1東京5,小雨,11,バレンタインS(OP),201005010511,,16,4,7,16.3,8.0,4,田中勝春,55,0.0,1.0,1400,1.0,0.0,0.0,0.0,**,1:22.5,0.4,**,2-2,35.4-35.0,35.3,490(+6),,,ゲイルスパーキー,330.0
22,2009/12/27,4中京6,晴,12,尾張S(OP),200907040612,,15,3,5,11.2,6.0,2,秋山真一,55,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:07.4,0.1,**,7-7,33.4-33.9,33.4,484(-6),,,ヘッドライナー,931.8
23,2009/09/05,3新潟7,晴,11,BSN賞(OP),200904030711,,14,7,12,18.7,5.0,11,柴田善臣,55,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:12.5,1.7,**,3-3,34.4-36.4,37.7,490(+2),,,クィーンオブキネマ,
24,2009/07/19,2新潟2,曇,11,アイビスサマーD(G3),200904020211,,18,2,3,32.7,12.0,14,柴田善臣,56,0.0,1.0,1000,0.0,0.0,1.0,0.0,**,0:57.7,1.5,**,,33.1-34.1,35.0,488(0),,,カノヤザクラ,
25,2009/07/05,1札幌6,曇,9,函館スプリントS(G3),200901010609,,16,8,15,13.7,7.0,6,柴田善臣,56,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:08.8,0.3,**,5-5,33.8-34.7,34.5,488(-2),,,グランプリエンゼル,
26,2009/04/12,3中山6,晴,11,春雷S(OP),200906030611,,13,8,13,8.1,3.0,1,柴田善臣,56,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:08.2,-0.1,**,2-2,33.9-34.3,34.2,490(-2),,,(ウエスタンビーナス),"2,342.0"
27,2009/03/07,2中山3,晴,11,夕刊フジオーシャンS(G3),200906020311,,16,5,10,33.1,10.0,9,柴田善臣,56,0.0,1.0,1200,1.0,0.0,0.0,0.0,**,1:09.5,0.3,**,7-7,33.4-35.8,35.7,492(-2),,,アーバニティ,
28,2009/02/08,2京都4,晴,11,シルクロードS(G3),200908020411,,16,8,16,17.9,9.0,13,和田竜二,53,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:09.4,0.9,**,4-4,33.6-34.9,35.4,494(+2),,,アーバンストリート,
29,2009/01/05,1中山2,晴,11,サンライズS(1600万下),200906010211,,16,7,13,8.5,4.0,1,柴田善臣,54,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:08.5,-0.2,**,7-5,33.4-35.1,34.5,492(-4),,,(ダイワシークレット),"1,816.4"
30,2008/12/21,3中京4,曇,11,納屋橋S(1600万下),200807030411,,18,7,14,9.4,3.0,9,和田竜二,56,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:09.4,0.4,**,3-3,33.5-35.5,35.6,496(+6),,,アーバンストリート,
31,2008/07/05,2福島5,曇,10,白河特別(1000万下),200803020510,,16,7,13,3.6,2.0,1,柴田善臣,54,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:08.1,-0.1,**,6-2,33.3-34.8,34.3,490(+8),,,(サクラプログレス),"1,519.2"
32,2008/06/08,2中京6,晴,9,あじさいS(1000万下),200807020609,,11,8,11,7.2,3.0,2,四位洋文,56,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:08.4,0.4,**,7-7,34.3-33.7,33.5,482(+10),,,エイシンパンサー,568.8
33,2008/05/11,2東京6,曇,11,NHKマイルC(G1),200805020611,,18,5,10,105.5,18.0,14,柴田善臣,57,0.0,1.0,1600,1.0,0.0,0.0,0.0,**,1:36.0,1.8,**,13-14,34.6-35.0,35.6,472(+8),,,ディープスカイ,
34,2008/04/12,3中山5,晴,11,ニュージーランドT(G2),200806030511,,16,5,9,63.3,12.0,14,柴田善臣,56,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:36.6,1.6,**,6-5-6,34.5-37.3,37.5,464(-18),,,サトノプログレス,
35,2008/02/02,1東京1,曇,9,クロッカスS(OP),200805010109,,12,8,11,12.8,5.0,4,柴田善臣,56,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:21.7,0.4,**,9-10,35.0-34.5,33.9,482(-2),,,マルブツイースター,290.0
36,2008/01/13,1中山4,晴,9,朱竹賞(500万下),200806010409,,16,6,12,3.4,2.0,1,柴田善臣,56,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:10.0,-0.1,**,5-5,33.0-37.0,36.6,484(+10),,,(レイクエルフ),"1,039.9"
37,2007/12/02,5中山2,晴,7,2歳500万下,200706050207,,12,7,9,4.4,2.0,2,柴田善臣,55,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:09.2,0.1,**,3-3,33.8-35.3,35.2,474(0),,,ダイワマックワン,280.0
38,2007/11/10,5東京3,小雨,11,京王杯2歳S(G2),200705050311,,15,6,11,28.8,10.0,7,柴田善臣,55,0.0,1.0,1400,1.0,0.0,0.0,0.0,**,1:23.7,1.0,**,4-6,35.0-35.5,36.0,474(+2),,,アポロドルチェ,
39,2007/10/28,4東京9,晴,8,くるみ賞(500万下),200705040908,,9,2,2,8.6,4.0,3,勝浦正樹,55,0.0,1.0,1400,1.0,0.0,0.0,0.0,**,1:23.2,0.3,**,6-6,36.0-34.3,34.1,472(+2),,,トラストパープル,252.9
40,2007/08/05,2函館8,曇,9,函館2歳S(G3),200702020809,,11,6,7,30.7,9.0,5,勝浦正樹,54,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:14.9,1.1,**,8-9,35.8-38.0,38.7,470(0),,,ハートオブクィーン,320.0
41,2007/07/21,2函館3,曇,10,ラベンダー賞(OP),200702020310,,12,6,7,4.0,2.0,8,勝浦正樹,54,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:12.0,0.5,**,2-2,34.9-36.6,37.0,470(0),,,ハートオブクィーン,
42,2007/06/24,1函館4,晴,5,2歳新馬,200702010405,,12,7,10,5.5,2.0,1,津村明秀,54,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:11.0,-0.8,**,1-1,34.9-36.1,36.1,470(0),,,(エプソムサクラ),700.0
