,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2014/06/08,3東京2,小雨,11,安田記念(G1),201405030211,,17,1,2,105.3,15,17,四位洋文,58,0.0,1.0,1600,1.0,0.0,0.0,0.0,**,1:39.8,3.0,**,5-7,35.1-37.7,40.3,532(-2),,,ジャスタウェイ,
1,2014/05/17,2東京7,晴,11,京王杯スプリングC(G2),201405020711,,15,5,9,38.4,10,1,北村宏司,56,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:19.7,-0.2,**,2-2,33.7-35.0,34.7,534(0),,,(クラレント),"5,819.0"
2,2014/03/30,2中京6,曇,11,高松宮記念(G1),201407020611,,18,4,7,103.8,18,17,四位洋文,57,0.0,1.0,1200,1.0,0.0,0.0,0.0,**,1:14.7,2.5,**,9-9,34.5-37.7,38.5,534(-2),,,コパノリチャード,
3,2014/03/08,2中山3,晴,11,夕刊フジオーシャンS(G3),201406020311,,16,8,16,35.6,9,3,北村宏司,56,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.3,0.4,**,3-3,33.9-35.0,35.1,536(+6),,,スマートオリオン,"1,008.1"
4,2014/02/17,1東京4,晴,11,東京新聞杯(G3),201405010411,,14,4,8,17.5,7,13,ブノワ,58,0.0,1.0,1600,0.0,0.0,0.0,1.0,**,1:34.7,1.5,**,2-2,34.2-35.1,36.4,530(+2),,,ホエールキャプチャ,
5,2013/10/27,4東京9,晴,11,天皇賞(秋)(G1),201305040911,,17,8,15,141.9,14,17,蛯名正義,58,0.0,1.0,2000,0.0,0.0,1.0,0.0,**,2:02.0,4.5,**,4-2-3,35.0-35.3,39.5,528(-6),,,ジャスタウェイ,
6,2013/10/06,4東京2,晴,11,毎日王冠(G2),201305040211,,11,8,11,9.8,7,4,北村宏司,56,0.0,1.0,1800,0.0,0.0,1.0,0.0,**,1:46.9,0.2,**,2-2-2,35.5-33.3,33.3,534(-6),,,エイシンフラッシュ,900.0
7,2013/08/11,2新潟6,晴,11,関屋記念(G3),201304020611,,18,1,1,7.8,4,1,北村宏司,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:32.5,-0.2,**,2-2,34.5-34.6,34.4,540(+8),,,(ジャスタウェイ),"3,865.8"
8,2013/06/23,3東京8,晴,11,パラダイスS(OP),201305030811,,11,6,8,7.5,3,1,北村宏司,58,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:20.1,-0.2,**,2-2,34.5-34.2,34.0,532(-4),,,(ハナズゴール),"2,125.9"
9,2013/05/11,2東京7,雨,11,京王杯スプリングC(G2),201305020711,,18,4,8,31.0,12,12,杉原誠人,56,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:21.2,0.6,**,3-3,33.9-34.9,35.3,536(-10),,,ダイワマッジョーレ,
10,2013/04/28,1福島8,晴,11,福島民友C(OP),201303010811,,16,6,11,5.7,2,4,古川吉洋,58,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.6,0.4,**,4-4,32.5-35.7,35.3,546(+12),,,アウトクラトール,320.0
11,2013/02/03,1東京4,晴,11,東京新聞杯(G3),201305010411,,16,5,10,14.0,8,4,北村宏司,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.1,0.2,**,1-1,35.5-33.5,33.7,534(-6),,,クラレント,570.0
12,2013/01/13,1中山4,晴,11,ニューイヤーS(OP),201306010411,,16,5,9,18.9,10,4,北村宏司,58,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.8,0.3,**,1-1-1,35.0-34.8,35.1,540(-2),,,ミトラ,320.0
13,2011/11/26,5東京7,晴,11,キャピタルS(OP),201105050711,,15,7,12,5.7,3,6,横山典弘,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.3,0.4,**,2-2,34.8-34.7,35.0,542(+16),,,アプリコットフィズ,
14,2011/03/27,2阪神2,晴,11,高松宮記念(G1),201109020211,,16,1,1,10.9,5,5,横山典弘,57,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.4,0.5,**,4-4,33.6-34.3,34.5,526(-6),,,キンシャサノキセキ,950.0
15,2011/03/05,2中山3,晴,11,夕刊フジオーシャンS(G3),201106020311,,16,5,9,2.5,1,3,横山典弘,56,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:07.9,0.1,**,2-2,33.6-34.2,34.2,532(-10),,,ダッシャーゴーゴー,"1,008.4"
16,2010/12/18,5阪神5,晴,11,阪神C(G2),201009050511,,17,7,13,14.3,5,2,横山典弘,57,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:20.3,0.0,**,1-1,34.6-34.5,34.5,542(+4),,,キンシャサノキセキ,"2,837.6"
17,2010/02/21,1東京8,晴,11,フェブラリーS(G1),201005010811,,15,4,8,9.3,3,12,横山典弘,57,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:38.4,3.5,**,3-3,34.8-35.7,39.0,538(+4),,,エスポワールシチー,
18,2010/01/30,1東京1,晴,11,東京新聞杯(G3),201005010111,,16,1,2,4.5,2,1,横山典弘,55,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:32.1,-0.2,**,2-2,34.8-33.9,33.5,534(-4),,,(トライアンフマーチ),"4,060.2"
19,2010/01/16,1中山5,晴,11,ニューイヤーS(OP),201006010511,,16,4,7,3.2,2,1,横山典弘,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.0,0.0,**,1-3-3,34.6-35.7,35.4,538(+6),,,(エーシンフォワード),"2,238.5"
20,2009/12/05,5阪神1,晴,11,鳴尾記念(G3),200909050111,,14,4,6,12.7,5,5,内田博幸,55,0.0,1.0,1800,0.0,0.0,1.0,0.0,**,1:46.9,0.4,**,1-1,36.6-33.6,34.0,532(0),,,アクシオン,410.0
21,2009/10/24,4東京5,曇,11,富士S(G3),200905040511,,18,1,1,4.2,1,15,横山典弘,54,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.9,0.6,**,4-4,34.4-35.0,35.0,532(+22),,,アブソリュート,
22,2009/05/10,2東京6,晴,11,NHKマイルC(G1),200905020611,,18,7,13,9.7,5,2,横山典弘,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:32.7,0.3,**,4-4,34.3-35.2,33.7,510(+2),,,ジョーカプチーノ,"3,809.2"
23,2009/03/22,2中山8,雨,11,フジTVスプリングS(G2),200906020811,,16,4,7,24.4,8,2,北村宏司,56,0.0,1.0,1800,0.0,0.0,1.0,0.0,**,1:50.9,0.1,**,2-2-2-2,36.6-35.2,35.1,508(-14),,,アンライバルド,"2,235.6"
24,2009/02/14,1東京5,晴,7,3歳500万下,200905010507,,16,3,5,6.4,3,1,横山典弘,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.5,0.0,**,3-3,35.2-34.7,34.3,522(+6),,,(ドリームゼニス),700.0
25,2008/12/20,5中山5,晴,9,ひいらぎ賞(500万下),200806050509,,16,5,9,14.8,5,5,横山典弘,55,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:36.2,0.9,**,14-16-13,35.8-35.4,34.9,516(0),,,メジロチャンプ,100.0
26,2008/11/15,5東京3,晴,6,2歳新馬,200805050306,,14,1,1,3.6,2,1,横山典弘,55,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:37.2,-0.2,**,1-1,36.9-34.7,34.7,516(0),,,(サマーアドバンス),700.0
