,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2012/12/09,5中山4,晴,11,カペラS(G3),201206050411,,16,6,12,30.9,9,12,田辺裕信,54,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:11.7,0.9,**,10-8,34.2-36.6,36.4,460(0),,,シルクフォーチュン,
1,2012/11/24,5京都7,曇,11,京阪杯(G3),201208050711,,18,1,2,57.7,15,8,川須栄彦,54,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.8,0.3,**,7-7,34.3-34.2,34.1,460(+4),,,ハクサンムーン,
2,2012/10/14,4新潟2,晴,11,信越S(OP),201204040211,,16,4,8,22.6,9,11,川須栄彦,54,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:20.8,0.8,**,3-4,34.0-34.3,34.6,456(0),,,ファイアーフロート,
3,2012/08/26,2札幌4,晴,11,キーンランドC(G3),201201020411,,14,1,1,30.1,8,9,藤岡佑介,54,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.3,0.7,**,7-5,33.5-34.1,34.1,456(+8),,,パドトロワ,
4,2012/07/01,2中京2,雨,11,CBC賞(G3),201207020211,,17,1,1,5.4,3,9,幸英明,54,0.0,1.0,1200,0.0,0.0,0.0,1.0,**,1:09.6,0.9,**,4-4,33.7-35.0,35.5,448(-4),,,マジンプロスパー,
5,2012/05/13,2東京8,晴,11,ヴィクトリアマイル(G1),201205020811,,18,5,9,53.4,12,17,三浦皇成,55,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.9,1.5,**,8-9,34.4-34.2,34.9,452(+4),,,ホエールキャプチャ,
6,2012/03/25,1中京8,晴,11,高松宮記念(G1),201207010811,,18,7,14,28.5,9,6,藤岡佑介,55,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:10.6,0.3,**,10-10,34.5-35.8,35.1,448(-6),,,カレンチャン,
7,2012/03/03,2中山3,晴,11,夕刊フジオーシャンS(G3),201206020311,,16,5,9,13.5,5,2,三浦皇成,54,0.0,1.0,1200,0.0,0.0,0.0,1.0,**,1:09.3,0.1,**,8-9,33.4-35.8,35.3,454(-10),,,ワンカラット,"1,516.4"
8,2012/01/28,2京都1,晴,11,シルクロードS(G3),201208020111,,16,7,14,19.4,5,5,藤岡佑介,54,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.7,0.4,**,5-6,34.1-34.2,34.1,464(+10),,,ロードカナロア,380.0
9,2011/12/10,5中山3,晴,11,ラピスラズリS(OP),201106050311,,14,6,9,4.3,1,2,吉田豊,55,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:07.9,0.0,**,7-6,33.5-34.4,33.8,454(-2),,,ブルーミンバー,889.6
10,2011/11/26,6京都7,晴,11,京阪杯(G3),201108060711,,15,6,11,15.5,3,2,ウィリア,54,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.3,0.2,**,8-7,34.6-33.5,33.2,456(+4),,,ロードカナロア,"1,615.4"
11,2011/10/23,5新潟4,曇,11,信越S(OP),201104050411,,16,1,1,5.9,3,4,丸田恭介,54,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.4,0.1,**,6-6,34.3-35.0,34.6,452(-2),,,ブルーミンバー,330.0
12,2011/08/28,1札幌6,晴,11,キーンランドC(G3),201101010611,,16,2,3,19.5,5,8,藤岡佑介,54,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.4,0.8,**,15-14,33.0-35.6,35.3,454(+8),,,カレンチャン,
