
b'2015/01/01',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x99\xb4',b'4',b'\xe3\x82\xb8\xe3\x83\xa7\xe3\x83\x83\xe3\x82\xad\xe3\x83\xbc\xe9\xa0\x91\xe5\xbc\xb5\xe3\x82\x8c\xe7\x89\xb9\xe5\x88\xa5',b'',b'9',b'1',b'1',b'306.1',b'9',b'9',b'\xe5\xb2\xa1\xe6\x9d\x91\xe5\x8d\x93\xe5\xbc\xa5',b'53',b'\xe3\x83\x801400',b'\xe9\x87\x8d',b'',b'1:36.0',b'3.6',b'',b'5-4-8-9',b'',b'42.6',b'439(-1)',b'',b'',b'\xe3\x82\xa2\xe3\x83\xa1\xe3\x82\xa4\xe3\x82\xb8\xe3\x83\xb3\xe3\x82\xb0\xe3\x82\xb2\xe3\x82\xa4\xe3\x83\xab',b''
b'2014/12/21',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x99\xb4',b'4',b'\xe3\x82\x86\xe3\x81\x86\xe3\x81\x97G\xe5\x88\x9d\xe5\xad\xab\xe8\xaa\x95\xe7\x94\x9f\xe7\x89\xb9\xe5\x88\xa5',b'',b'10',b'8',b'9',b'52.9',b'8',b'10',b'\xe4\xbd\x90\xe5\x8e\x9f\xe7\xa7\x80\xe6\xb3\xb0',b'53',b'\xe3\x83\x801300',b'\xe4\xb8\x8d',b'',b'1:26.0',b'1.7',b'',b'4-4-3-8',b'',b'40.8',b'440(-1)',b'',b'',b'\xe3\x82\xad\xe3\x83\x8d\xe3\x82\xaa\xe3\x83\x9c\xe3\x83\x8c\xe3\x83\xbc\xe3\x83\xab',b''
b'2014/12/13',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x99\xb4',b'6',b'\xe3\x83\x95\xe3\x83\xaa\xe3\x82\xaa\xe3\x83\xbc\xe3\x82\xbd\xe7\x89\xb9\xe5\x88\xa5',b'',b'12',b'6',b'7',b'48.4',b'9',b'7',b'\xe4\xb8\x8a\xe7\x94\xb0\xe5\xb0\x86\xe5\x8f\xb8',b'53',b'\xe3\x83\x801300',b'\xe9\x87\x8d',b'',b'1:27.7',b'1.3',b'',b'7-7-8-7',b'',b'40.8',b'441(+3)',b'',b'',b'\xe3\x83\x87\xe3\x82\xb8\xe3\x82\xbf\xe3\x83\xab\xe3\x82\xb9\xe3\x83\x91\xe3\x83\xbc\xe3\x82\xaf',b''
b'2014/12/07',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x99\xb4',b'6',b'C2\xe3\x83\xbc6',b'',b'10',b'5',b'5',b'122.3',b'10',b'5',b'\xe4\xb8\x8a\xe7\x94\xb0\xe5\xb0\x86\xe5\x8f\xb8',b'53',b'\xe3\x83\x801300',b'\xe4\xb8\x8d',b'',b'1:26.7',b'1.2',b'',b'7-7-6-5',b'',b'40.8',b'438(-2)',b'',b'',b'\xe3\x83\x80\xe3\x82\xa4\xe3\x82\xb4\xe3\x83\x92\xe3\x83\xaa\xe3\x83\xa5\xe3\x82\xa6',b'0.6'
b'2014/11/24',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x9b\x87',b'5',b'C2\xe3\x83\x8f',b'',b'12',b'4',b'4',b'40.8',b'6',b'5',b'\xe4\xbd\x90\xe5\x8e\x9f\xe7\xa7\x80\xe6\xb3\xb0',b'53',b'\xe3\x83\x801300',b'\xe8\x89\xaf',b'',b'1:29.9',b'1.8',b'',b'5-6-7-5',b'',b'42.1',b'440(-10)',b'',b'',b'\xe3\x83\x8b\xe3\x82\xb7\xe3\x83\x8e\xe3\x82\xb9\xe3\x83\x88\xe3\x83\xbc\xe3\x83\x9f\xe3\x83\xb3\xe3\x82\xb0',b'0.6'
b'2014/11/15',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x99\xb4',b'12',b'\xe3\x83\x95\xe3\x82\xa1\xe3\x82\xa4\xe3\x83\x8a\xe3\x83\xab\xe3\x83\xac\xe3\x83\xbc\xe3\x82\xb9',b'',b'11',b'6',b'7',b'8.9',b'4',b'10',b'\xe4\xbd\x90\xe5\x8e\x9f\xe7\xa7\x80\xe6\xb3\xb0',b'53',b'\xe3\x83\x801300',b'\xe9\x87\x8d',b'',b'1:29.4',b'2.0',b'',b'3-5-5-9',b'',b'43.1',b'450(-5)',b'',b'',b'\xe3\x82\xa6\xe3\x82\xa8\xe3\x82\xb9\xe3\x82\xbf\xe3\x83\xb3\xe3\x82\xb8\xe3\x82\xa7\xe3\x83\x9f\xe3\x83\xbc',b''
b'2014/11/09',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x9b\x87',b'4',b'C2\xe3\x83\x8bC3\xe3\x83\x8b\xe6\xb7\xb7\xe5\x90\x88',b'',b'12',b'5',b'5',b'66.5',b'8',b'8',b'\xe4\xbd\x90\xe5\x8e\x9f\xe7\xa7\x80\xe6\xb3\xb0',b'53',b'\xe3\x83\x801300',b'\xe4\xb8\x8d',b'',b'1:26.7',b'2.4',b'',b'6-6-9-10',b'',b'40.5',b'455(+4)',b'',b'',b'\xe3\x83\xaf\xe3\x83\xbc\xe3\x83\xab\xe3\x83\x89\xe3\x83\x96\xe3\x83\xab\xe3\x83\xbc',b''
b'2014/11/02',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x9b\x87',b'5',b'C2\xe3\x83\xbc6',b'',b'11',b'6',b'6',b'65.0',b'4',b'7',b'\xe4\xbd\x90\xe5\x8e\x9f\xe7\xa7\x80\xe6\xb3\xb0',b'53',b'\xe3\x83\x801400',b'\xe4\xb8\x8d',b'',b'1:33.0',b'1.6',b'',b'4-4-6-7',b'',b'41.3',b'451(+6)',b'',b'',b'\xe3\x82\xa2\xe3\x82\xa4\xe3\x82\xa2\xe3\x83\xa0\xe3\x83\xab\xe3\x83\x9f\xe3\x82\xa8\xe3\x83\xbc\xe3\x83\xab',b''
b'2014/10/18',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x99\xb4',b'4',b'\xe8\x83\xbd\xe6\xa2\x9d\xe6\x84\x9b\xe6\x9c\xaa\xe7\x94\x9f\xe8\xaa\x95\xe8\xa8\x98\xe5\xbf\xb5\xe7\x89\xb9\xe5\x88\xa5',b'',b'9',b'2',b'2',b'42.5',b'8',b'4',b'\xe4\xbd\x90\xe5\x8e\x9f\xe7\xa7\x80\xe6\xb3\xb0',b'53',b'\xe3\x83\x801300',b'\xe7\xa8\x8d',b'',b'1:28.0',b'1.5',b'',b'8-5-6-5',b'',b'41.3',b'445(-2)',b'',b'',b'\xe3\x83\x9f\xe3\x83\x8b\xe3\x83\xa8\xe3\x83\xb3\xe3\x83\x94\xe3\x83\xa7\xe3\x83\xbc\xe3\x83\xb3',b'0.9'
b'2014/10/12',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x9b\x87',b'6',b'C2\xe3\x83\x8bC3\xe3\x83\x8b\xe6\xb7\xb7\xe5\x90\x88',b'',b'11',b'1',b'1',b'32.6',b'8',b'5',b'\xe4\xb8\xad\xe6\x9d\x91\xe5\xb0\x9a\xe5\xb9\xb3',b'53',b'\xe3\x83\x801300',b'\xe7\xa8\x8d',b'',b'1:27.3',b'0.2',b'',b'1-1-1-2',b'',b'41.4',b'447(-6)',b'',b'',b'\xe3\x82\xbc\xe3\x83\xb3\xe3\x83\x8e\xe3\x83\x86\xe3\x82\xa3\xe3\x82\xbd\xe3\x83\x8a',b'0.6'
