
b'2015/06/21',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x99\xb4',b'12',b'\xe3\x83\x95\xe3\x82\xa1\xe3\x82\xa4\xe3\x83\x8a\xe3\x83\xab\xe3\x83\xac\xe3\x83\xbc\xe3\x82\xb9',b'',b'10',b'3',b'3',b'26.9',b'8',b'9',b'\xe5\xac\x89\xe5\x8b\x9d\xe5\x89\x87',b'56',b'\xe3\x83\x801400',b'\xe4\xb8\x8d',b'**',b'1:33.6',b'2.8',b'**',b'10-10-10-10',b'',b'40.6',b'488(-2)',b'',b'',b'\xe3\x82\xad\xe3\x83\x8d\xe3\x82\xaa\xe3\x82\xb9\xe3\x83\x94\xe3\x83\xaa\xe3\x83\x83\xe3\x83\x88',b''
b'2015/05/30',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe9\x9b\xa8',b'7',b'C1\xe3\x83\xbc5',b'',b'10',b'8',b'10',b'52.0',b'6',b'8',b'\xe8\xa5\xbf\xe5\xb1\xb1\xe8\xa3\x95\xe8\xb2\xb4',b'56',b'\xe3\x83\x801400',b'\xe8\x89\xaf',b'**',b'1:35.4',b'2.1',b'**',b'10-10-10-8',b'',b'41.5',b'490(+1)',b'',b'',b'\xe3\x83\x9a\xe3\x83\x83\xe3\x83\x91\xe3\x83\xbc\xe3\x83\x99\xe3\x83\xaa\xe3\x83\xbc',b''
b'2015/05/24',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x99\xb4',b'9',b'C1\xe3\x82\xa4',b'',b'12',b'3',b'3',b'156.3',b'8',b'12',b'\xe5\xac\x89\xe5\x8b\x9d\xe5\x89\x87',b'56',b'\xe3\x83\x801300',b'\xe7\xa8\x8d',b'**',b'1:26.3',b'2.5',b'**',b'9-10-11-12',b'',b'39.4',b'489(-7)',b'',b'',b'\xe3\x83\x97\xe3\x83\xaa\xe3\x83\xb3\xe3\x82\xb7\xe3\x82\xa2\xe3\x83\xab\xe3\x83\xbc\xe3\x83\x8a',b''
b'2015/05/17',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x99\xb4',b'8',b'C1\xe3\x83\xbc4',b'',b'12',b'7',b'9',b'127.7',b'8',b'11',b'\xe5\xac\x89\xe5\x8b\x9d\xe5\x89\x87',b'56',b'\xe3\x83\x801300',b'\xe4\xb8\x8d',b'**',b'1:25.8',b'3.2',b'**',b'4-6-6-10',b'',b'40.3',b'496(+11)',b'',b'',b'\xe3\x82\xb9\xe3\x83\x88\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\x88\xe3\x83\x8f\xe3\x83\xb3\xe3\x82\xbf\xe3\x83\xbc',b''
b'2015/05/04',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x99\xb4',b'12',b'\xe3\x83\x95\xe3\x82\xa1\xe3\x82\xa4\xe3\x83\x8a\xe3\x83\xab\xe3\x83\xac\xe3\x83\xbc\xe3\x82\xb9',b'',b'10',b'8',b'9',b'9.2',b'6',b'5',b'\xe5\xac\x89\xe5\x8b\x9d\xe5\x89\x87',b'56',b'\xe3\x83\x801400',b'\xe9\x87\x8d',b'**',b'1:34.0',b'1.1',b'**',b'2-2-2-9',b'',b'42.1',b'485(-5)',b'',b'',b'\xe3\x82\xad\xe3\x83\xb3\xe3\x83\x8e\xe3\x82\xbf\xe3\x83\x9e\xe3\x82\xb4',b'0.7'
b'2015/04/25',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x99\xb4',b'6',b'C1\xe3\x83\xad',b'',b'12',b'6',b'7',b'20.5',b'5',b'7',b'\xe5\xac\x89\xe5\x8b\x9d\xe5\x89\x87',b'56',b'\xe3\x83\x801300',b'\xe7\xa8\x8d',b'**',b'1:27.8',b'1.5',b'**',b'9-11-10-9',b'',b'40.6',b'490(-3)',b'',b'',b'\xe3\x83\xaa\xe3\x83\xaf\xe3\x83\xbc\xe3\x83\x89\xe3\x83\xa9\xe3\x83\xb3\xe3\x83\x95\xe3\x82\xa9\xe3\x82\xb9',b''
b'2015/04/18',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x99\xb4',b'7',b'C1\xe3\x83\xbc5',b'',b'11',b'6',b'7',b'47.3',b'6',b'6',b'\xe5\xb2\xa1\xe6\x9d\x91\xe5\x8d\x93\xe5\xbc\xa5',b'56',b'\xe3\x83\x801400',b'\xe9\x87\x8d',b'**',b'1:34.5',b'1.4',b'**',b'5-5-8-7',b'',b'40.7',b'493(0)',b'',b'',b'\xe3\x82\xa8\xe3\x82\xaf\xe3\x82\xb9\xe3\x83\x88\xe3\x83\xa9\xe3\x83\x88\xe3\x83\xbc\xe3\x83\xb3',b''
b'2015/04/11',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x99\xb4',b'10',b'C1\xe3\x82\xa4',b'',b'12',b'2',b'2',b'75.0',b'9',b'11',b'\xe8\xa5\xbf\xe5\xb1\xb1\xe8\xa3\x95\xe8\xb2\xb4',b'56',b'\xe3\x83\x801300',b'\xe4\xb8\x8d',b'**',b'1:26.3',b'2.2',b'**',b'3-3-4-6',b'',b'41.4',b'493(+1)',b'',b'',b'\xe3\x83\x8a\xe3\x82\xac\xe3\x83\xa9\xe3\x83\x96\xe3\x83\xac\xe3\x83\xbc\xe3\x83\x96',b''
b'2015/04/05',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x99\xb4',b'12',b'\xe3\x83\x95\xe3\x82\xa1\xe3\x82\xa4\xe3\x83\x8a\xe3\x83\xab\xe3\x83\xac\xe3\x83\xbc\xe3\x82\xb9',b'',b'10',b'5',b'5',b'54.1',b'7',b'4',b'\xe8\xa5\xbf\xe5\xb1\xb1\xe8\xa3\x95\xe8\xb2\xb4',b'56',b'\xe3\x83\x801400',b'\xe4\xb8\x8d',b'**',b'1:31.3',b'1.9',b'**',b'3-2-3-2',b'',b'40.3',b'492(-3)',b'',b'',b'\xe3\x83\xaf\xe3\x83\xbc\xe3\x83\xab\xe3\x83\x89\xe3\x83\x8f\xe3\x83\xb3\xe3\x82\xbf\xe3\x83\xbc',b'1.0'
b'2015/03/29',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x9b\x87',b'10',b'C1\xe3\x82\xa4',b'',b'12',b'3',b'3',b'84.4',b'7',b'7',b'\xe8\xa5\xbf\xe5\xb1\xb1\xe8\xa3\x95\xe8\xb2\xb4',b'56',b'\xe3\x83\x801300',b'\xe9\x87\x8d',b'',b'1:26.6',b'1.6',b'',b'7-6-7-8',b'',b'40.2',b'495(+1)',b'',b'',b'\xe3\x83\x87\xe3\x82\xa3\xe3\x83\xbc\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x9e\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x89',b''
