,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2010/06/05,3東京5,晴,11,湘南S(1600万下),201005030511,,18,5,10,243.4,17,17,石橋脩,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.7,3.0,**,14-15,35.0-34.2,35.6,450(-16),,,スピリタス,
1,2010/01/16,1京都5,晴,10,石清水S(1600万下),201008010510,,16,2,4,96.6,12,16,池添謙一,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:36.5,2.1,**,14-4,35.6-34.7,36.2,466(-4),,,デリキットピース,
2,2009/12/12,5阪神3,小雨,10,六甲アイランドS(1600万下),200909050310,,18,5,10,66.1,11,16,安部幸夫,57,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:23.2,1.6,**,17-17,34.5-35.7,35.7,470(+10),,,エーシンフォワード,
3,2009/04/05,3中山4,晴,11,ダービー卿チャレンジ(G3),200906030411,,15,5,10,52.2,14,12,石橋脩,54,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.2,0.5,**,15-15-14,35.2-35.0,34.6,460(-8),,,タケミカヅチ,
4,2009/03/14,2中山5,曇,11,東風S(OP),200906020511,,16,1,2,28.1,11,11,内田博幸,56,0.0,1.0,1600,1.0,0.0,0.0,0.0,**,1:39.0,2.5,**,15-8-6,34.9-37.1,39.0,468(-4),,,ショウワモダン,
5,2008/11/29,5東京7,晴,11,キャピタルS(OP),200805050711,,18,7,15,31.7,11,6,丸田恭介,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.0,1.0,**,11-10,33.8-35.1,34.7,472(0),,,タマモサポート,
6,2008/11/16,5東京4,曇,11,オーロC(OP),200805050411,,18,7,15,13.1,5,13,吉田隼人,54,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.8,1.3,**,18-18,34.6-34.2,34.0,472(0),,,ヤマニンエマイユ,
7,2008/10/25,4東京5,曇,11,富士S(G3),200805040511,,18,4,8,34.3,11,10,吉田豊,55,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.4,0.7,**,14-14,34.6-34.8,34.4,472(+6),,,サイレントプライド,
8,2008/10/05,4阪神8,曇,10,ポートアイランドS(OP),200809040810,,18,1,2,15.9,8,13,和田竜二,54,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:36.1,1.4,**,17-17,36.5-34.1,34.4,466(0),,,マイネルレーニア,
9,2008/06/07,3東京5,晴,11,ユニコーンS(G3),200805030511,,16,6,12,9.3,4,9,吉田隼人,56,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:36.9,1.8,**,7-7,34.6-36.2,37.6,466(+2),,,ユビキタス,
10,2008/05/11,2東京6,曇,11,NHKマイルC(G1),200805020611,,18,4,7,29.9,13,4,吉田隼人,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:35.4,1.2,**,10-11,34.6-35.0,35.1,464(0),,,ディープスカイ,"1,400.0"
11,2008/04/20,3中山8,曇,11,皐月賞(G1),200806030811,,18,7,13,33.9,13,15,吉田隼人,57,0.0,1.0,2000,0.0,0.0,1.0,0.0,**,2:03.2,1.5,**,9-9-8-12,36.2-35.2,36.0,464(+4),,,キャプテントゥーレ,
12,2008/03/23,2中山8,晴,11,フジTVスプリングS(G2),200806020811,,16,6,12,8.5,3,6,吉田隼人,56,0.0,1.0,1800,0.0,0.0,1.0,0.0,**,1:49.3,0.4,**,4-4-4-3,36.3-35.6,35.5,460(-6),,,スマイルジャック,
13,2008/01/13,1京都4,晴,11,日刊スポシンザン記念(G3),200808010411,,16,3,5,2.9,1,1,岩田康誠,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.4,-0.4,**,14-15,34.1-37.0,35.6,466(+6),,,(ドリームガードナー),"4,060.2"
14,2007/12/09,5中山4,晴,11,朝日フューチュリティ(G1),200706050411,,16,2,4,13.4,8,4,ルメール,55,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.1,0.6,**,9-5-6,34.7-35.2,35.4,460(-2),,,ゴスホークケン,900.0
15,2007/11/10,5東京3,小雨,11,京王杯2歳S(G2),200705050311,,15,4,7,45.2,12,2,小林淳一,55,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:23.0,0.3,**,9-10,35.0-35.5,35.1,462(+2),,,アポロドルチェ,"1,515.8"
16,2007/10/21,4京都7,晴,2,2歳未勝利,200708040702,,12,5,6,4.7,2,1,幸英明,55,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.5,-0.2,**,4-4,34.8-35.9,35.6,460(+4),,,(キャッツインブーツ),500.0
17,2007/07/28,2新潟5,曇,1,2歳未勝利,200704020501,,17,2,3,4.3,2,5,石橋脩,54,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.6,0.5,**,11-11,35.6-34.4,34.1,456(+2),,,ショウナンアルバ,50.0
18,2007/07/08,3阪神8,晴,5,2歳新馬,200709030805,,15,7,12,26.1,6,3,幸英明,54,0.0,1.0,1800,0.0,0.0,1.0,0.0,**,1:49.0,0.3,**,8-3,35.6-35.8,36.0,454(0),,,アーネストリー,180.0
