,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,稍,良,重,不,17,18,19,20,21,22,23,24,25,26,27,28
10,2015/04/11,2阪神5,晴,10,淀屋橋S(1600万下),201509020510,,12,7,10,71.5,9,9,小牧太,55,0.0,1.0,1200,1.0,0.0,0.0,0.0,**,1:09.9,0.6,**,10-9,34.0-35.3,35.0,490(-4),,,ビッグアーサー,
11,2015/03/29,2阪神2,曇,10,心斎橋S(1600万下),201509020210,,18,7,15,32.8,9,15,高倉稜,52,0.0,1.0,1400,1.0,0.0,0.0,0.0,**,1:23.5,1.5,**,18-18,34.3-35.9,35.9,494(+2),,,ピークトラム,
12,2014/11/16,5京都4,晴,10,修学院S(1600万下),201408050410,,14,3,4,31.6,9,10,藤岡康太,52,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.3,0.7,**,11-11,35.0-34.3,34.1,492(+2),,,アルバタックス,
13,2014/10/19,4京都5,晴,11,秋華賞(G1),201408040511,,17,5,9,122.4,17,12,四位洋文,55,0.0,1.0,2000,0.0,1.0,0.0,0.0,**,1:59.1,2.1,**,15-16-12-11,34.5-35.3,35.9,490(-6),,,ショウナンパンドラ,
14,2014/09/21,4阪神4,晴,11,関西TVローズS(G2),201409040411,,17,4,7,61.3,10,14,四位洋文,54,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:47.1,1.1,**,3-3,35.1-34.2,34.9,496(+28),,,ヌーヴォレコルト,
15,2014/05/11,2東京6,晴,11,NHKマイルC(G1),201405020611,,18,7,15,84.1,13,14,四位洋文,55,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.1,0.9,**,13-17,34.6-34.8,34.2,468(-10),,,ミッキーアイル,
16,2014/04/13,2阪神6,曇,11,桜花賞(G1),201409020611,,18,7,13,69.1,8,6,四位洋文,55,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.7,0.4,**,13-13,33.8-36.3,34.0,478(0),,,ハープスター,
17,2014/03/16,1阪神6,晴,11,フィリーズレビュー(G2),201409010611,,16,8,16,15.8,7,4,四位洋文,54,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:22.5,0.2,**,7-6,34.6-35.6,35.3,478(+2),,,ベルカント,750.0
18,2014/01/19,1京都7,晴,10,紅梅S(OP),201408010710,,13,5,7,5.9,4,1,四位洋文,54,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:23.9,0.0,**,7-7,37.0-34.3,33.7,476(-2),,,(マラムデール),"1,930.8"
19,2013/12/08,4中京4,晴,10,こうやまき賞(500万下),201307040410,,10,6,6,10.9,7,2,松山弘平,54,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:36.6,0.1,**,8-7-8,36.4-34.9,34.1,478(0),,,ヌーヴォレコルト,386.6
20,2013/11/24,5京都8,晴,10,白菊賞(500万下),201308050810,,16,8,15,9.9,5,9,秋山真一,54,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.9,0.8,**,12-13,34.8-35.3,35.3,478(+6),,,レーヴデトワール,
21,2013/11/09,5京都3,晴,11,KBSファンタジーS(G3),201308050311,,18,5,10,126.0,15,3,秋山真一,54,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:21.3,0.2,**,18-16,34.3-35.3,34.5,472(+4),,,ベルカント,709.2
22,2013/08/24,2小倉9,雨,1,2歳未勝利,201310020901,,18,7,14,8.4,4,1,小牧太,54,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.6,0.0,**,5-6,33.4-36.2,35.9,468(-4),,,(ワクワクキリシマ),500.0
23,2013/08/04,2小倉4,雨,1,2歳未勝利,201310020401,,14,7,12,3.5,2,3,浜中俊,54,0.0,1.0,1200,1.0,0.0,0.0,0.0,**,1:09.6,0.4,**,2-2,34.3-34.9,35.2,472(-6),,,クーファナイン,130.0
24,2013/07/14,3中京6,晴,1,2歳未勝利,201307030601,,16,4,8,9.4,5,10,幸英明,54,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:37.0,1.2,**,1-1-1,35.7-35.9,37.1,478(+2),,,ピークトラム,
25,2013/06/22,3阪神7,曇,5,2歳新馬,201309030705,,12,8,11,4.6,3,2,幸英明,54,0.0,1.0,1200,1.0,0.0,0.0,0.0,**,1:11.2,0.0,**,4-4,35.5-35.7,35.4,476(0),,,クリノジュロウジン,280.0
