
b'2017/04/23',b'\xe6\xb0\xb4\xe6\xb2\xa2',b'\xe6\x9b\x87',b'9',b'\xe7\xa7\x8b\xe7\x94\xb0\xe9\x81\x8b\xe6\xb2\xb3\xe8\xb3\x9e',b'',b'11',b'2',b'2',b'74.3',b'11',b'3',b'\xe5\xb0\x8f\xe6\x9e\x97\xe5\x87\x8c',b'53',b'\xe3\x83\x801400',b'\xe8\x89\xaf',b'**',b'1:33.7',b'0.8',b'**',b'6-6-5-3',b'',b'41.8',b'447(+10)',b'',b'',b'\xe3\x82\xa2\xe3\x82\xb5\xe3\x82\xaf\xe3\x82\xb5\xe3\x83\x8b\xe3\x83\x83\xe3\x83\x9d\xe3\x83\xb3',b'2.6'
b'2017/03/25',b'\xe4\xbd\x90\xe8\xb3\x80',b'\xe6\x9b\x87',b'8',b'\xe3\x82\xb5\xe3\x83\xb3\xe3\x83\xa9\xe3\x82\xa4\xe3\x82\xba\xe7\x89\xb9\xe9\x81\xb8',b'',b'11',b'7',b'8',b'179.5',b'11',b'11',b'\xe5\xb0\x8f\xe6\x9d\xbe\xe4\xb8\x88\xe4\xba\x8c',b'54',b'\xe3\x83\x801400',b'\xe4\xb8\x8d',b'**',b'1:34.0',b'4.0',b'**',b'10-10-10-10',b'',b'40.0',b'437(-11)',b'',b'',b'\xe3\x82\xa4\xe3\x83\xb3\xe3\x82\xbf\xe3\x83\xbc\xe3\x82\xbb\xe3\x83\x97\xe3\x82\xbf\xe3\x83\xbc',b''
b'2016/12/13',b'\xe4\xbd\x90\xe8\xb3\x80',b'\xe9\x9b\xa8',b'6',b'C1\xe3\x83\xbc4\xe7\xb5\x84',b'',b'10',b'6',b'6',b'234.2',b'9',b'9',b'\xe5\xb1\xb1\xe5\x8f\xa3\xe4\xbb\xa5\xe5\x92\x8c',b'52',b'\xe3\x83\x801400',b'\xe9\x87\x8d',b'**',b'1:33.0',b'2.9',b'**',b'10-10-10-9',b'',b'38.9',b'448(-6)',b'',b'',b'\xe3\x82\xa8\xe3\x83\x95\xe3\x82\xb1\xe3\x83\xbc\xe3\x83\x91\xe3\x83\xb3\xe3\x83\x97\xe3\x82\xad\xe3\x83\xb3',b''
b'2016/11/05',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x99\xb4',b'9',b'\xe4\xb8\xad\xe5\xb9\xb3\xe3\x83\x80\xe3\x82\xa4\xe3\x83\xa4\xe3\x83\xa2\xe3\x83\xb3\xe3\x83\x89\xe7\x89\xb9\xe5\x88\xa5',b'',b'12',b'5',b'5',b'23.0',b'7',b'6',b'\xe4\xb8\xad\xe8\xa5\xbf\xe9\x81\x94\xe4\xb9\x9f',b'54',b'\xe3\x83\x801400',b'\xe9\x87\x8d',b'**',b'1:34.7',b'1.8',b'**',b'4-5-5-6',b'',b'42.7',b'454(-5)',b'',b'',b'\xe3\x83\x95\xe3\x83\xa6\xe3\x83\x8f\xe3\x83\x8a\xe3\x83\x93',b''
b'2016/10/08',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x9b\x87',b'10',b'C2\xe3\x83\xbc2',b'',b'11',b'3',b'3',b'15.7',b'4',b'7',b'\xe8\xb5\xa4\xe5\xb2\xa1\xe4\xbf\xae\xe6\xac\xa1',b'54',b'\xe3\x83\x801400',b'\xe9\x87\x8d',b'**',b'1:35.2',b'3.1',b'**',b'1-1-1-8',b'',b'43.0',b'459(+3)',b'',b'',b'\xe3\x83\x8f\xe3\x83\x83\xe3\x83\x84\xe3\x82\xaa\xe3\x83\x95',b''
b'2016/09/11',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x99\xb4',b'9',b'A\xe3\x83\xbc3',b'',b'9',b'7',b'7',b'121.8',b'8',b'7',b'\xe4\xb8\xad\xe8\xa5\xbf\xe9\x81\x94\xe4\xb9\x9f',b'54',b'\xe3\x83\x801400',b'\xe8\x89\xaf',b'**',b'1:33.0',b'1.8',b'**',b'6-6-7-7',b'',b'40.5',b'456(-1)',b'',b'',b'\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6\xe3\x82\xb5\xe3\x83\xb3\xe3\x83\x9a\xe3\x82\xac\xe3\x82\xb5\xe3\x82\xb9',b''
b'2016/08/28',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x99\xb4',b'10',b'\xe6\x9c\xa8\xe4\xb8\x8b\xe6\x99\xba\xe5\x8f\xb2\xe3\x82\x82\xe3\x81\x97\xe3\x81\xa3\xe3\x81\xa8\xe7\x89\xb9\xe5\x88\xa5',b'',b'9',b'8',b'8',b'59.9',b'7',b'7',b'\xe4\xb8\xad\xe8\xa5\xbf\xe9\x81\x94\xe4\xb9\x9f',b'54',b'\xe3\x83\x801400',b'\xe7\xa8\x8d',b'**',b'1:33.1',b'2.7',b'**',b'2-4-8-8',b'',b'40.9',b'457(-5)',b'',b'',b'\xe3\x83\xa2\xe3\x83\xb3\xe3\x83\x88\xe3\x83\xa9\xe3\x83\xb3\xe3\x83\x96\xe3\x83\xa9\xe3\x83\xb3',b''
b'2016/08/14',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x99\xb4',b'12',b'\xe3\x83\x95\xe3\x82\xa1\xe3\x82\xa4\xe3\x83\x8a\xe3\x83\xab\xe3\x83\xac\xe3\x83\xbc\xe3\x82\xb9',b'',b'11',b'6',b'7',b'7.6',b'6',b'11',b'\xe4\xb8\xad\xe8\xa5\xbf\xe9\x81\x94\xe4\xb9\x9f',b'54',b'\xe3\x83\x801400',b'\xe8\x89\xaf',b'**',b'1:34.9',b'3.9',b'**',b'3-3-3-9',b'',b'43.7',b'462(+10)',b'',b'',b'\xe3\x83\x88\xe3\x82\xa6\xe3\x82\xab\xe3\x82\xa4\xe3\x83\x90\xe3\x83\xad\xe3\x83\xb3',b''
b'2016/07/10',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x9b\x87',b'11',b'\xe3\x83\xb4\xe3\x82\xa7\xe3\x82\xac\xe7\x89\xb9\xe5\x88\xa5',b'',b'10',b'6',b'6',b'60.9',b'6',b'7',b'\xe4\xb8\xad\xe8\xa5\xbf\xe9\x81\x94\xe4\xb9\x9f',b'56',b'\xe3\x83\x801300',b'\xe4\xb8\x8d',b'**',b'1:23.7',b'3.0',b'**',b'8-9-9-8',b'',b'39.5',b'452(-5)',b'',b'',b'\xe3\x82\xaf\xe3\x83\xbc\xe3\x83\x88\xe3\x83\x8d\xe3\x82\xa4',b''
b'2016/06/26',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x99\xb4',b'10',b'A\xe3\x83\xbc2',b'',b'8',b'8',b'9',b'27.6',b'5',b'8',b'\xe4\xb8\xad\xe8\xa5\xbf\xe9\x81\x94\xe4\xb9\x9f',b'54',b'\xe3\x83\x801600',b'\xe4\xb8\x8d',b'**',b'1:48.3',b'3.7',b'**',b'7-8-7-8',b'',b'42.1',b'457(-1)',b'',b'',b'\xe3\x83\xa9\xe3\x83\xb3\xe3\x83\x89\xe3\x82\xb9\xe3\x82\xbf\xe3\x83\xbc',b''
b'2016/05/29',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe9\x9b\xa8',b'7',b'A\xe3\x83\xbc3',b'',b'9',b'6',b'6',b'3.3',b'2',b'2',b'\xe4\xb8\xad\xe8\xa5\xbf\xe9\x81\x94\xe4\xb9\x9f',b'54',b'\xe3\x83\x801400',b'\xe4\xb8\x8d',b'**',b'1:30.0',b'1.9',b'**',b'1-1-1-2',b'',b'39.5',b'458(+4)',b'',b'',b'\xe3\x82\xaf\xe3\x83\xbc\xe3\x83\x88\xe3\x83\x8d\xe3\x82\xa4',b'7.0'
