,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2014/08/31,2札幌4,晴,11.0,キーンランドC(G3),201401020411,,16.0,1.0,1,51.2,11,12,ローウィ,56,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.6,0.6,**,7-9,34.1-34.9,35.0,528(0),,,ローブティサージュ,
1,2014/08/03,2新潟2,晴,11.0,アイビスサマーD(G3),201404020211,,12.0,5.0,7,41.0,9,12,内田博幸,59,0.0,1.0,1000,0.0,0.0,1.0,0.0,**,0:55.5,1.2,**,,32.2-32.6,33.4,528(-6),,,セイコーライコウ,
2,2014/07/13,3中京4,曇,11.0,プロキオンS(G3),201407030411,,16.0,8.0,16,148.3,15,12,和田竜二,56,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:23.8,1.2,**,3-3,34.7-36.1,37.2,534(+10),,,ベストウォーリア,
3,2014/06/15,3東京4,晴,11.0,エプソムC(G3),201405030411,,17.0,4.0,8,191.2,16,17,石橋脩,59,0.0,1.0,1800,0.0,0.0,1.0,0.0,**,1:49.3,3.1,**,1-1-1,35.9-34.2,37.3,524(+7),,,ディサイファ,
4,2014/04/02,大井,曇,11.0,東京スプリント競走(G3),201444040211,,16.0,2.0,3,13.2,4,15,和田竜二,56,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:13.7,3.0,**,1-1,34.2-36.5,39.5,517(-3),,,ノーザンリバー,
5,2014/03/02,1阪神2,曇,11.0,阪急杯(G3),201409010211,,16.0,2.0,4,51.5,12,15,後藤浩輝,56,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:24.0,3.3,**,2-3,33.8-35.8,38.9,520(-2),,,コパノリチャード,
6,2013/09/29,4中山9,晴,11.0,スプリンターズS(G1),201306040911,,16.0,4.0,8,133.0,14,15,勝浦正樹,57,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.3,1.1,**,2-2,32.9-34.3,35.3,522(-16),,,ロードカナロア,
7,2013/08/25,4函館4,晴,11.0,キーンランドC(G3),201302040411,,16.0,8.0,15,4.8,3,14,勝浦正樹,57,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:13.1,1.4,**,4-4,34.9-36.8,37.9,538(+8),,,フォーエバーマーク,
8,2013/07/28,2新潟2,晴,11.0,アイビスサマーD(G3),201304020211,,18.0,6.0,11,8.0,2,10,勝浦正樹,59,0.0,1.0,1000,0.0,0.0,1.0,0.0,**,0:55.4,1.2,**,,32.9-31.9,32.9,530(-6),,,ハクサンムーン,
9,2013/06/16,1函館2,曇,11.0,函館スプリントS(G3),201302010211,,16.0,7.0,14,18.0,6,1,勝浦正樹,58,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.5,0.0,**,2-2,34.1-34.4,34.3,536(+12),,,(シュプリームギフト),"3,856.0"
10,2013/05/11,2東京7,雨,11.0,京王杯スプリングC(G2),201305020711,,18.0,3.0,6,104.6,17,14,北村宏司,56,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:21.6,1.0,**,2-2,33.9-34.9,35.8,524(-6),,,ダイワマッジョーレ,
11,2012/11/24,5京都7,曇,11.0,京阪杯(G3),201208050711,,18.0,5.0,9,10.6,6,15,安藤勝己,58,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.5,1.0,**,5-5,34.3-34.2,34.9,530(0),,,ハクサンムーン,
12,2012/09/30,4中山9,晴,11.0,スプリンターズS(G1),201206040911,,16.0,6.0,11,10.0,4,8,安藤勝己,57,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:07.3,0.6,**,1-2,32.7-34.0,34.6,530(+4),,,ロードカナロア,
13,2012/08/26,2札幌4,晴,11.0,キーンランドC(G3),201201020411,,14.0,2.0,2,6.4,3,1,安藤勝己,56,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:07.6,0.0,**,1-1,33.5-34.1,34.1,526(-6),,,(ダッシャーゴーゴー),"3,849.7"
14,2012/07/22,2新潟4,曇,11.0,アイビスサマーD(G3),201204020411,,18.0,8.0,16,11.6,7,1,安藤勝己,56,0.0,1.0,1000,0.0,0.0,1.0,0.0,**,0:54.2,-0.2,**,,32.1-32.7,32.2,532(-2),,,(エーシンダックマン),"3,868.6"
15,2012/06/17,1函館4,晴,11.0,函館スプリントS(G3),201202010411,,11.0,6.0,7,10.0,3,4,安藤勝己,56,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:10.0,0.6,**,3-1,34.3-35.1,35.5,534(0),,,ドリームバレンチノ,570.0
16,2012/04/29,1福島8,晴,11.0,福島民友C(OP),201203010811,,15.0,3.0,5,5.6,3,6,勝浦正樹,58,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:07.9,0.5,**,3-3,33.4-34.0,34.2,534(+10),,,ドリームバレンチノ,
17,2012/04/08,3中山6,晴,11.0,春雷S(OP),201206030611,,16.0,2.0,4,4.4,1,7,戸崎圭太,58,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.8,0.4,**,6-7,34.4-34.0,34.0,524(+3),,,エーシンホワイティ,
18,2011/12/11,香港,,,香港スプリント(G1),2011G0a00f05,,,,11,,9,14,安藤勝己,57,0.0,1.0,1200,0.0,0.0,1.0,0.0,,1:10.9,,,,,,521,,,,
19,2011/10/02,4中山8,曇,11.0,スプリンターズS(G1),201106040811,,15.0,2.0,3,49.4,9,2,安藤勝己,57,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:07.7,0.3,**,2-1,33.0-34.4,34.6,518(-10),,,カレンチャン,"3,896.0"
20,2011/08/28,1札幌6,晴,11.0,キーンランドC(G3),201101010611,,16.0,6.0,12,14.1,4,3,安藤勝己,56,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.6,0.0,**,2-1,33.0-35.6,35.6,528(+2),,,カレンチャン,"1,008.1"
21,2011/07/31,2函館6,晴,11.0,UHB杯(OP),201102020611,,11.0,6.0,7,1.8,1,1,安藤勝己,56,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.9,-0.2,**,1-1,33.1-35.8,35.8,526(-10),,,(ローズカットダイヤ),"2,225.2"
22,2011/07/03,1函館6,晴,11.0,函館スプリントS(G3),201102010611,,12.0,8.0,11,14.0,7,6,安藤勝己,56,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.0,1.0,**,2-2,33.1-34.9,35.6,536(+4),,,カレンチャン,
23,2011/04/23,3京都1,雨,11.0,オーストラリアT(OP),201108030111,,18.0,7.0,13,6.1,3,1,安藤勝己,55,0.0,1.0,1200,1.0,0.0,0.0,0.0,**,1:09.2,0.0,**,2-2,33.8-35.4,35.3,532(+6),,,(スプリングソング),"2,242.7"
24,2011/03/26,2阪神1,晴,9.0,心斎橋S(1600万下),201109020109,,18.0,4.0,8,5.7,4,1,安藤勝己,57,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:20.5,-0.4,**,2-2,34.0-35.1,34.9,526(+6),,,(サザンスターディ),"1,812.7"
25,2011/02/27,2中山2,晴,10.0,アクアマリンS(1600万下),201106020210,,16.0,3.0,5,8.3,4,7,松岡正海,56,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:07.8,0.4,**,3-3,32.8-34.6,34.7,520(-6),,,ゴールドアグリ,
26,2010/10/24,5京都6,曇,10.0,桂川S(1600万下),201008050610,,18.0,7.0,13,5.7,4,3,安藤勝己,55,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.4,0.3,**,2-2,33.5-34.6,34.7,526(+4),,,ティファニーケイス,455.9
27,2010/10/03,4阪神8,雨,9.0,道頓堀S(1600万下),201009040809,,15.0,3.0,5,13.4,5,6,藤岡康太,55,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.8,0.4,**,8-7,34.7-34.9,34.7,522(+4),,,サワヤカラスカル,
28,2010/06/19,2福島1,曇,10.0,さくらんぼ特別(1000万下),201003020110,,16.0,6.0,12,3.4,1,1,松岡正海,54,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.5,0.0,**,2-1,33.5-35.0,35.0,518(-10),,,(ダイワナイト),"1,058.0"
29,2010/05/09,2東京6,晴,11.0,NHKマイルC(G1),201005020611,,18.0,4.0,8,142.4,17,16,柴田善臣,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.7,2.3,**,6-5,33.4-35.1,36.5,528(+10),,,ダノンシャンティ,
30,2010/04/25,3京都2,晴,9.0,橘S(OP),201008030209,,18.0,6.0,11,4.9,1,3,安藤勝己,56,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.2,0.6,**,2-2,34.4-34.9,35.2,518(-2),,,エーシンダックマン,485.9
31,2010/03/27,2阪神1,晴,6.0,3歳500万下,201009020106,,14.0,8.0,14,2.4,1,1,安藤勝己,56,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.9,-0.1,**,6-4,34.7-35.2,34.9,520(0),,,(タバルナ),700.0
32,2010/03/13,1阪神5,曇,6.0,3歳500万下,201009010506,,12.0,8.0,12,3.3,1,2,藤岡佑介,56,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:10.1,0.1,**,4-3,34.4-35.6,35.4,520(+2),,,アーリーデイズ,280.0
33,2009/12/13,5阪神4,曇,3.0,2歳未勝利,200909050403,,16.0,4.0,8,2.2,1,1,安藤勝己,55,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:10.3,-0.4,**,1-1,34.8-35.5,35.5,518(-2),,,(アンフィルージュ),500.0
34,2009/11/29,5京都8,曇,6.0,2歳新馬,200908050806,,18.0,5.0,10,3.2,2,3,安藤勝己,55,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:36.6,1.3,**,2-2,34.9-35.3,36.5,520(0),,,フラムドール,180.0
