,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,芝,ダ,1,稍,良,不,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2009/01/05,1中山2,晴,11,サンライズS(1600万下),200906010211,,16,2,3,16.0,10,14,中舘英二,54,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:09.4,0.9,**,1-1,33.4-35.1,36.0,452(-6),,,アポロフェニックス,
1,2008/12/14,5阪神4,晴,10,六甲アイランドS(1600万下),200809050410,,18,3,6,10.8,5,11,鮫島良太,54,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:23.4,1.4,**,1-1,34.4-36.1,37.5,458(+10),,,コレデイイノダ,
2,2008/08/17,3小倉2,晴,10,TV西日本北九州記念(G3),200810030210,,18,6,12,23.4,10,13,藤岡康太,50,1.0,0.0,1200,1.0,0.0,0.0,0.0,**,1:09.0,1.5,**,4-4,33.0-34.5,35.6,448(-4),,,スリープレスナイト,
3,2008/07/20,2新潟2,曇,11,アイビスサマーD(G3),200804020211,,18,4,7,4.9,1,16,吉田隼人,51,1.0,0.0,1000,0.0,1.0,0.0,0.0,**,0:55.2,1.0,**,,32.1-32.5,33.4,452(0),,,カノヤザクラ,
4,2008/05/11,2東京6,曇,11,NHKマイルC(G1),200805020611,,18,3,6,34.8,15,13,松岡正海,55,1.0,0.0,1600,1.0,0.0,0.0,0.0,**,1:36.0,1.8,**,3-3,34.6-35.0,36.4,452(-4),,,ディープスカイ,
5,2008/04/13,2阪神6,晴,11,桜花賞(G1),200809020611,,17,2,3,13.5,6,7,福永祐一,55,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:34.8,0.4,**,2-2,34.6-35.9,36.1,456(-8),,,レジネッタ,
6,2008/03/16,1阪神6,晴,11,フィリーズレビュー(G2),200809010611,,16,8,15,2.6,1,10,福永祐一,54,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:23.3,0.8,**,8-7,34.8-35.8,36.1,464(+10),,,マイネレーツェル,
7,2007/12/02,5阪神2,晴,11,阪神ジュベナイルF(G1),200709050211,,18,5,10,5.5,2,3,福永祐一,54,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:33.9,0.1,**,10-8,34.4-35.7,35.4,454(-4),,,トールポピー,"1,518.8"
8,2007/11/04,5京都2,晴,11,KBSファンタジーS(G3),200708050211,,14,8,14,2.5,1,2,福永祐一,54,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:21.3,0.2,**,1-1,34.4-35.5,35.7,458(+4),,,オディール,"1,314.6"
9,2007/10/06,4京都1,晴,9,りんどう賞(500万下),200708040109,,9,7,7,1.7,1,1,福永祐一,54,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:21.0,-0.3,**,1-1,34.3-35.1,35.1,454(+6),,,(オディール),"1,020.3"
10,2007/09/22,4阪神5,晴,1,2歳未勝利,200709040501,,16,4,8,1.8,1,1,福永祐一,54,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:08.6,-1.0,**,1-1,34.2-34.4,34.4,448(-4),,,(コスモランゲル),500.0
11,2007/08/05,2新潟8,晴,2,2歳未勝利,200704020802,,18,5,9,3.2,2,2,福永祐一,54,1.0,0.0,1400,1.0,0.0,0.0,0.0,**,1:22.3,0.5,**,3-3,34.2-36.1,36.2,452(-2),,,サマーエタニティ,200.0
12,2007/07/21,2小倉3,曇,5,2歳新馬,200710020305,,16,4,8,3.3,1,2,芹沢純一,54,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:10.2,0.2,**,1-1,33.9-36.1,36.3,454(0),,,マイネレーツェル,280.0
