,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2016/10/10,4東京3,曇,11,グリーンチャンネルC(OP),201605040311,,16,6,12,133.8,15,16,横山典弘,57,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:27.0,5.0,**,5-5,34.1-36.2,40.7,516(0),,,カフジテイク,
1,2016/05/15,3京都8,晴,11,栗東S(OP),201608030811,,16,8,15,44.5,13,13,ベリー,56,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:24.6,1.2,**,7-6,35.3-36.0,36.5,516(+2),,,キングズガード,
2,2016/03/21,2中京4,晴,11,夢見月S(OP),201607020411,,12,5,6,30.7,9,9,バルジュ,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:25.4,1.9,**,8-7,34.4-37.2,38.1,514(-8),,,ノウレッジ,
3,2016/03/06,1阪神4,曇,10,ポラリスS(OP),201609010410,,11,8,11,25.6,7,6,シュタル,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:23.7,0.5,**,5-6,34.5-36.4,36.5,522(+2),,,グレイスフルリープ,
4,2016/01/11,1京都4,晴,11,大和S(OP),201608010411,,15,6,10,45.1,10,10,幸英明,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:24.9,1.4,**,10-9,35.6-35.9,36.3,520(+12),,,スーサンジョイ,
5,2015/10/12,4東京3,晴,11,グリーンチャンネルC(OP),201505040311,,16,8,15,11.3,5,10,幸英明,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:24.3,1.3,**,13-12,35.0-36.1,36.2,508(-2),,,グレイスフルリープ,
6,2015/09/12,4阪神1,晴,11,エニフS(OP),201509040111,,15,3,4,33.6,8,3,幸英明,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:23.6,0.2,**,13-11,34.0-37.9,36.7,510(0),,,エーシンビートロン,534.7
7,2015/06/20,3阪神5,曇,11,天保山S(OP),201509030511,,15,2,2,31.3,9,8,幸英明,57,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:23.2,0.9,**,10-9,34.2-36.5,36.4,510(-4),,,タガノトネール,
8,2015/05/30,2東京11,晴,11,欅S(OP),201505021111,,16,1,1,37.1,9,15,柴山雄一,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:25.7,2.7,**,2-2,34.5-36.7,39.3,514(0),,,レッドアルヴィス,
9,2015/01/17,1京都6,晴,11,大和S(OP),201508010611,,16,4,7,8.9,4,12,バルジュ,57,1.0,0.0,1400,0.0,0.0,0.0,1.0,**,1:24.1,0.8,**,4-4,35.0-36.3,36.7,514(+4),,,キクノストーム,
10,2014/11/23,5東京6,晴,11,霜月S(OP),201405050611,,16,7,14,3.8,1,12,戸崎圭太,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:24.3,1.2,**,3-3,35.1-35.7,36.6,510(-2),,,ジョヴァンニ,
11,2014/10/12,4京都2,晴,11,夕刊フジ杯オパールS(OP),201408040211,,16,8,16,27.4,10,8,藤岡佑介,57,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:07.5,0.8,**,7-7,32.6-34.1,34.0,512(+4),,,ヘニーハウンド,
12,2014/09/13,4阪神1,晴,11,エニフS(OP),201409040111,,13,4,4,3.1,1,4,浜中俊,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:22.8,0.3,**,4-5,34.3-36.5,36.3,508(-3),,,ポアゾンブラック,300.0
13,2014/08/19,佐賀,雨,9,サマーチャンピオン(G3),201455081909,,11,8,11,2.0,1,4,戸崎圭太,57,1.0,0.0,1400,1.0,0.0,0.0,0.0,,1:27.0,0.9,,3-3-2-2,,38.4,511(-3),,,エーシンビートロン,126.0
14,2014/07/13,3中京4,曇,11,プロキオンS(G3),201407030411,,16,1,1,49.7,10,3,国分優作,56,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:22.8,0.2,**,5-5,34.7-36.1,36.1,514(0),,,ベストウォーリア,888.4
15,2014/02/08,2京都3,曇,11,すばるS(OP),201408020311,,15,2,4,4.8,2,10,岩田康誠,56,1.0,0.0,1400,0.0,0.0,0.0,1.0,**,1:22.7,1.0,**,1-1,34.5-35.4,36.4,514(+2),,,ベストウォーリア,
16,2014/01/11,1京都3,晴,11,大和S(OP),201408010311,,16,6,12,6.4,2,7,ギュイヨ,56,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:23.6,0.8,**,10-9,34.9-35.9,36.1,512(+10),,,マルカフリート,
