,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2013/05/25,2東京11,晴,11,欅S(OP),201305021111,,15,7,13,,,取,吉田隼人,56,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,,,**,,35.7-35.7,,計不,,,アドマイヤロイヤル,
1,2012/10/20,4東京6,晴,11,富士S(G3),201205040611,,18,2,4,153.5,16.0,18,江田照男,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.5,2.1,**,2-2,34.4-34.8,36.4,464(-16),,,クラレント,
2,2012/04/01,3中山4,晴,11,ダービー卿チャレンジ(G3),201206030411,,16,1,2,14.0,8.0,4,吉田隼人,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.7,0.2,**,1-1-1,35.4-34.7,34.9,480(0),,,ガルボ,570.0
3,2012/03/11,2中山6,晴,10,東風S(OP),201206020610,,12,5,5,16.9,6.0,1,三浦皇成,55,0.0,1.0,1600,0.0,0.0,0.0,1.0,**,1:36.8,-0.6,**,1-1-1,36.0-36.2,36.2,480(0),,,(ネオヴァンドーム),"2,130.1"
4,2012/02/11,2京都5,晴,11,アルデバランS(OP),201208020511,,16,8,16,62.1,12.0,6,和田竜二,55,1.0,0.0,1900,0.0,0.0,1.0,0.0,**,1:58.2,0.9,**,2-2-2-2,29.6-37.5,38.4,480(-4),,,エアマックール,
5,2012/01/22,1中山7,曇,11,アメリカジョッキーC(G2),201206010711,,11,8,10,272.7,11.0,8,吉田豊,56,0.0,1.0,2200,1.0,0.0,0.0,0.0,**,2:19.2,1.9,**,2-2-1-2,37.3-36.3,38.2,484(0),,,ルーラーシップ,
6,2011/12/24,5中山7,晴,11,師走S(OP),201106050711,,16,8,16,87.1,13.0,7,吉田豊,55,1.0,0.0,1800,0.0,0.0,1.0,0.0,**,1:53.6,0.5,**,3-3-2-3,37.6-37.1,37.5,484(+6),,,タガノロックオン,
7,2011/11/20,5東京6,晴,11,霜月S(OP),201105050611,,16,7,13,48.6,9.0,11,吉田豊,55,1.0,0.0,1400,0.0,0.0,0.0,1.0,**,1:24.2,1.5,**,7-11,34.6-36.5,37.0,478(+4),,,ケイアイテンジン,
8,2011/10/08,4東京1,晴,11,ペルセウスS(OP),201105040111,,15,2,3,6.2,3.0,7,吉田豊,55,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:24.3,1.0,**,5-5,34.4-37.0,37.6,474(-4),,,セレスハント,
9,2011/08/27,1札幌5,晴,11,しらかばS(OP),201101010511,,13,7,10,19.3,5.0,4,勝浦正樹,55,1.0,0.0,1700,0.0,0.0,1.0,0.0,**,1:44.8,0.3,**,2-2-3-2,29.7-38.4,38.4,478(+6),,,メダリアビート,320.0
10,2011/07/17,2函館2,晴,11,マリーンS(OP),201102020211,,11,5,5,12.8,5.0,8,柴山雄一,55,1.0,0.0,1700,0.0,1.0,0.0,0.0,**,1:46.1,3.0,**,2-2-3-6,28.9-37.6,39.9,472(-14),,,ランフォルセ,
11,2011/02/05,2京都3,晴,11,すばるS(OP),201108020311,,16,8,15,3.5,2.0,2,四位洋文,55,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:23.5,0.1,**,3-3,34.9-36.4,36.3,486(0),,,アーリーロブスト,850.6
12,2011/01/09,1中山3,晴,11,ジャニュアリーS(OP),201106010311,,16,5,10,9.8,4.0,2,吉田豊,55,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:10.3,0.5,**,2-2,33.6-36.2,36.5,486(+8),,,ティアップワイルド,851.6
13,2010/12/26,5阪神8,晴,11,摩耶S(1600万下),201009050811,,16,7,14,2.4,1.0,1,安部幸夫,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:23.7,-0.4,**,2-2,34.2-37.6,37.5,478(+8),,,(フェイムロバリー),"1,815.7"
14,2010/11/14,5東京4,曇,10,銀嶺S(1600万下),201005050410,,16,2,3,7.5,4.0,2,吉田豊,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:25.5,0.1,**,3-3,37.1-35.7,35.5,470(+2),,,スターボード,720.2
15,2010/10/31,4東京8,曇,12,東京ゴールデンP(1600万下),201005040812,,16,8,16,10.1,5.0,4,吉田豊,57,1.0,0.0,1400,0.0,0.0,0.0,1.0,**,1:23.8,1.2,**,7-6,35.4-35.2,35.9,468(+8),,,インオラリオ,270.0
16,2010/10/17,4東京4,晴,10,白秋S(1600万下),201005040410,,17,8,16,31.2,9.0,10,津村明秀,57,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.2,0.6,**,10-10,34.4-34.8,34.3,460(-2),,,エーブダッチマン,
17,2010/08/14,1札幌1,晴,9,札幌日刊スポーツ杯(1600万下),201001010109,,16,8,15,20.0,10.0,10,吉田隼人,56,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.0,0.5,**,10-9,33.5-35.0,34.7,462(-6),,,トウカイミステリー,
18,2010/07/17,2新潟1,晴,11,柳都S(1600万下),201004020111,,15,8,15,7.8,4.0,3,柴田善臣,56,1.0,0.0,1800,0.0,0.0,1.0,0.0,**,1:51.4,0.4,**,4-4-4-4,35.7-37.2,37.2,468(0),,,タガノクリスエス,455.0
19,2010/06/20,2福島2,晴,10,横手特別(1000万下),201003020210,,15,8,15,15.5,6.0,1,柴田善臣,57,1.0,0.0,1700,0.0,0.0,1.0,0.0,**,1:45.0,-0.2,**,1-1-1-1,30.4-37.6,37.6,468(+2),,,(ランフォルセ),"1,516.4"
20,2010/05/23,3東京2,雨,10,薫風S(1600万下),201005030210,,16,8,15,17.7,5.0,4,柴田善臣,57,1.0,0.0,1600,0.0,0.0,0.0,1.0,**,1:37.0,0.4,**,3-3,35.5-35.7,35.9,466(0),,,プロセッション,270.0
21,2010/04/24,2東京1,晴,10,アハルテケS(1600万下),201005020110,,16,7,14,12.4,5.0,15,柴田善臣,56,1.0,0.0,1600,0.0,0.0,0.0,1.0,**,1:36.9,1.5,**,9-12,34.3-37.0,37.6,466(-8),,,シャルルマーニュ,
22,2010/02/13,1東京5,小雨,10,銀蹄S(1600万下),201005010510,,16,1,2,6.3,4.0,2,柴田善臣,57,1.0,0.0,1400,0.0,0.0,0.0,1.0,**,1:23.5,0.0,**,1-1,35.4-35.9,35.9,474(0),,,セイカアレグロ,721.0
23,2010/01/30,1東京1,晴,10,春望S(1600万下),201005010110,,15,8,15,20.1,9.0,3,柴田善臣,56,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:25.0,0.5,**,7-4,36.3-35.9,36.0,474(0),,,クイックリープ,455.5
24,2010/01/09,1中山2,晴,11,招福S(1600万下),201006010211,,16,5,10,20.2,7.0,11,田中勝春,54,1.0,0.0,1800,0.0,0.0,1.0,0.0,**,1:54.1,0.9,**,11-12-13-13,36.9-39.2,38.7,474(+2),,,ラッシュストリート,
25,2009/12/19,5中山5,晴,10,仲冬S(1600万下),200906050510,,16,8,16,10.0,5.0,6,柴田善臣,56,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:11.6,0.9,**,2-3,33.6-37.1,37.8,472(+4),,,グリフィンゲート,
26,2009/10/31,4東京7,晴,10,紅葉S(1600万下),200905040710,,18,3,5,73.6,12.0,8,柴田善臣,55,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.3,0.8,**,4-6,35.1-34.3,34.6,468(-4),,,ムラマサノヨートー,
27,2009/10/18,4東京4,晴,10,白秋S(1600万下),200905040410,,18,1,1,23.0,8.0,4,池添謙一,55,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.1,0.5,**,3-3,34.9-34.0,34.1,472(+8),,,グラスキング,270.0
28,2009/10/04,4阪神8,晴,11,道頓堀S(1600万下),200909040811,,18,7,13,29.7,8.0,8,池添謙一,55,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.3,0.8,**,6-6,33.7-35.6,35.6,464(0),,,ボストンオー,
29,2009/05/10,2東京6,晴,11,NHKマイルC(G1),200905020611,,18,3,5,118.0,18.0,13,吉田隼人,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.8,1.4,**,9-11,34.3-35.2,34.3,464(0),,,ジョーカプチーノ,
30,2009/04/11,3中山5,晴,11,ニュージーランドT(G2),200906030511,,16,7,13,27.6,9.0,8,吉田隼人,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.0,1.2,**,2-4-2,34.9-35.4,36.3,464(-8),,,サンカルロ,
31,2009/03/22,2中山8,雨,11,フジTVスプリングS(G2),200906020811,,16,5,9,133.8,14.0,8,吉田隼人,56,0.0,1.0,1800,0.0,0.0,1.0,0.0,**,1:51.6,0.8,**,4-5-4-3,36.6-35.2,35.6,472(0),,,アンライバルド,
32,2009/02/28,1阪神1,晴,11,アーリントンC(G3),200909010111,,13,5,6,13.8,7.0,10,四位洋文,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:36.3,0.7,**,12-12,34.8-36.4,35.3,472(-16),,,ダブルウェッジ,
33,2009/01/31,1東京1,曇,9,クロッカスS(OP),200905010109,,13,2,2,9.1,5.0,5,田中勝春,56,0.0,1.0,1400,1.0,0.0,0.0,0.0,**,1:25.7,0.7,**,7-7,35.7-37.0,37.0,488(+20),,,サンカルロ,190.0
34,2008/09/07,3新潟8,晴,11,新潟2歳S(G3),200804030811,,15,3,4,72.9,15.0,2,田中勝春,54,0.0,1.0,1600,1.0,0.0,0.0,0.0,**,1:35.6,0.2,**,9-9,34.7-35.3,35.0,468(0),,,セイウンワンダー,"1,315.2"
35,2008/08/03,2新潟6,晴,2,2歳未勝利,200804020602,,8,6,6,1.8,1.0,1,柴田善臣,54,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.6,-0.2,**,2-2,35.2-34.4,34.3,468(+2),,,(オッキオディガット),500.0
36,2008/07/12,2福島7,曇,6,2歳新馬,200803020706,,16,4,8,3.4,1.0,2,吉田隼人,54,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:11.5,0.1,**,6-6,35.1-36.3,36.0,466(0),,,アイアンデューク,280.0
