,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2016/11/20,水沢,曇,10,楽天競馬賞スプリント(OP),201636112010,,9,1,1,11.7,5,4,鈴木祐,55,1.0,0.0,850,1.0,0.0,0.0,0.0,**,0:52.0,1.0,**,5-4,,36.4,487(+7),,,エゴイスト,5.6
1,2016/08/30,大井,曇,11,オーガスト賞競走,201644083011,,16,1,1,185.7,13,15,吉井竜一,57,1.0,0.0,1400,1.0,0.0,0.0,0.0,**,1:30.2,2.8,**,4-4-5,35.8-39.6,41.8,480(-5),,,ドレッドノート,
2,2016/08/19,大井,晴,10,ギャラクシー賞競走,201644081910,,13,8,12,102.9,11,12,吉井竜一,57,1.0,0.0,2000,1.0,0.0,0.0,0.0,**,2:15.5,6.1,**,2-2-2-7,37.9-39.2,45.0,485(+8),,,チャンピオンゴッド,
3,2016/07/27,川崎,曇,11,’16スパーキングサ,201645072711,,12,6,7,172.5,10,12,本橋孝太,57,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:44.6,2.3,**,8-8-9-9,37.8-39.0,40.3,477(+1),,,トーセンセラヴィ,
4,2016/07/12,大井,晴,11,’16スターライトカ,201644071211,,14,7,12,82.8,11,10,本橋孝太,57,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:42.6,1.6,**,13-14-13-13,37.0-39.2,39.1,476(-3),,,プリンセスバリュー,
5,2016/06/30,大井,曇,11,武蔵野オープン競走(OP),201644063011,,11,4,4,71.3,10,7,本橋孝太,55,1.0,0.0,1600,1.0,0.0,0.0,0.0,**,1:44.0,2.3,**,8-8-10-10,37.6-38.1,39.1,479(+1),,,ゴーディー,
6,2016/06/10,大井,晴,11,ムーンストーン賞競走,201644061011,,16,2,4,110.5,13,16,本橋孝太,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:31.2,4.5,**,1-1-1,36.2-38.2,42.7,478(0),,,コンドルダンス,
7,2016/05/17,大井,曇,11,ゆりかもめオープン競(OP),201644051711,,16,1,2,58.7,12,14,本橋孝太,55,1.0,0.0,1200,1.0,0.0,0.0,0.0,**,1:14.7,2.8,**,9-9,34.5-37.4,39.1,478(+2),,,ルックスザットキル,
8,2016/03/26,3中山1,晴,10,春風S(1600万下),201606030110,,16,3,6,182.2,16,16,木幡巧也,57,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:14.9,3.5,**,2-2,34.0-37.4,40.6,476(-4),,,モルジアナ,
9,2016/01/11,1中山4,晴,10,サンライズS(1600万下),201606010410,,16,6,11,125.4,15,14,木幡初広,57,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.3,1.1,**,11-11,34.0-34.2,34.1,480(+4),,,スカイキューティー,
10,2015/12/20,5中山6,晴,10,クリスマスC(1600万下),201506050610,,16,1,1,113.9,13,11,木幡初広,55,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.6,0.5,**,11-10,33.2-34.9,34.5,476(0),,,ヤマニンプチガトー,
11,2015/11/15,5東京4,晴,10,奥多摩S(1600万下),201505050410,,16,5,9,102.7,12,14,横山和生,57,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:23.3,1.9,**,2-2,35.3-34.4,36.3,476(-10),,,ブラヴィッシモ,
12,2015/01/17,1中山6,晴,11,ニューイヤーS(OP),201506010611,,16,4,8,65.2,14,13,田辺裕信,55,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.0,1.1,**,3-7-5,34.7-36.2,36.4,486(+26),,,コスモソーンパーク,
13,2014/08/24,2新潟8,曇,11,NST賞(OP),201404020811,,15,6,10,44.0,13,14,伊藤工真,52,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:12.0,1.9,**,14-13,34.2-35.9,36.5,460(-2),,,ダッシャーワン,
14,2014/08/10,2新潟4,曇,11,レパードS(G3),201404020411,,15,7,12,80.1,11,15,伊藤工真,56,1.0,0.0,1800,0.0,1.0,0.0,0.0,**,1:56.4,6.0,**,8-8-9-9,36.0-35.8,41.2,462(-2),,,アジアエクスプレス,
15,2014/05/11,2東京6,晴,11,NHKマイルC(G1),201405020611,,18,6,11,89.6,14,18,江田照男,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.8,1.6,**,4-4,34.6-34.8,35.7,464(-6),,,ミッキーアイル,
16,2014/04/12,3中山5,晴,11,ニュージーランドT(G2),201406030511,,15,8,14,7.7,3,8,田辺裕信,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.4,1.1,**,8-11-10,34.0-35.7,35.6,470(+4),,,ショウナンアチーヴ,
17,2014/03/22,2中京4,晴,11,中スポ賞ファルコンS(G3),201407020411,,18,5,9,5.8,4,7,田辺裕信,57,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.8,0.6,**,8-7,33.0-36.3,36.2,466(-2),,,タガノグランパ,
18,2013/11/09,5東京3,曇,11,京王杯2歳S(G2),201305050311,,14,8,13,15.7,5,1,田辺裕信,55,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:23.1,-0.1,**,2-2,36.7-34.3,34.0,468(0),,,(クインズハリジャン),"3,650.4"
19,2013/11/02,5東京1,曇,6,2歳新馬,201305050106,,18,7,14,5.4,2,1,田辺裕信,55,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:24.4,-0.3,**,4-3,37.4-34.3,33.9,468(0),,,(タイセイティグレス),700.0
