,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2007/11/03,5東京1,晴,11,アイルランドT(1600万下),200705050111,,14,3,3,50.9,9.0,13,吉田隼人,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.3,1.5,**,2-2,35.4-35.1,36.5,496(+4),,,トウカイオスカー,
1,2007/10/28,4京都9,晴,10,清水S(1600万下),200708040910,,18,8,18,78.8,12.0,13,上村洋行,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.7,0.9,**,12-8,34.1-36.2,36.3,492(-8),,,ゴールドキリシマ,
2,2007/07/28,2新潟5,曇,11,新潟日報賞(1600万下),200704020511,,16,1,1,35.0,9.0,16,北村宏司,55,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:40.4,6.7,**,16-16,35.3-34.3,37.4,500(-2),,,トウショウヴォイス,
3,2007/03/25,2阪神2,晴,11,心斎橋S(1600万下),200709020211,,18,4,8,24.5,11.0,10,四位洋文,56,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:22.6,1.0,**,14-14,34.3-35.6,35.7,502(+4),,,エイシンデピュティ,
4,2007/03/04,1阪神4,晴,10,道頓堀S(1600万下),200709010410,,16,8,15,24.5,7.0,13,蓑島靖典,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.0,1.3,**,2-2,35.4-34.4,35.6,498(-6),,,ピカレスクコート,
5,2007/01/20,1京都6,晴,11,石清水S(1600万下),200708010611,,16,6,12,39.6,10.0,3,四位洋文,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.2,0.3,**,5-3,35.6-34.9,34.9,504(+2),,,ヒシハイグレード,465.5
6,2007/01/08,1中山3,晴,11,初富士S(1600万下),200706010311,,15,2,3,36.0,9.0,9,津村明秀,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.9,0.7,**,7-7-6,34.7-36.2,36.4,502(+10),,,ナスノストローク,
7,2006/10/07,4東京1,晴,11,アイルランドT(1600万下),200605040111,,16,3,5,14.0,6.0,16,横山典弘,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.8,1.5,**,3-4,35.0-34.9,36.1,492(+2),,,ニシノナースコール,
8,2006/09/16,4中山3,曇,11,ニューマーケットC(1600万下),200606040311,,15,6,10,5.7,3.0,13,武豊,57,0.0,1.0,1800,0.0,0.0,1.0,0.0,**,1:49.8,0.9,**,8-5-4-3,38.0-34.7,35.4,490(-6),,,スプリングドリュー,
9,2006/04/30,2東京4,晴,10,晩春S(1600万下),200605020410,,15,7,13,2.8,1.0,13,内田博幸,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.3,0.9,**,5-9,35.5-34.7,34.8,496(0),,,ニシノデュー,
10,2006/04/16,3中山8,曇,10,卯月S(1600万下),200606030810,,12,6,7,3.5,1.0,2,内田博幸,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.6,0.1,**,3-2-2,35.8-35.2,35.2,496(-6),,,ブラックカフェ,738.8
11,2006/02/11,1東京5,晴,11,バレンタインS(1600万下),200605010511,,13,5,7,5.1,2.0,4,バルジュ,57,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.8,0.2,**,3-3,35.3-34.6,34.5,502(+4),,,トールハンマー,270.0
12,2005/11/27,5東京8,晴,11,アプローズ賞(1000万下),200505050811,,12,7,10,2.0,1.0,1,デザーモ,58,0.0,1.0,1600,0.0,0.0,1.0,0.0,,1:34.4,-0.1,,6-5,35.9-35.1,34.7,498(+4),,,(セイングレンド),"1,483.6"
13,2005/11/13,5東京4,晴,10,tvk賞(1000万下),200505050410,,13,3,3,2.4,1.0,1,後藤浩輝,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,,1:34.2,-0.4,,4-3,35.4-34.7,34.4,494(+4),,,(バシュアース),"1,482.9"
14,2005/10/23,4東京6,晴,10,錦秋特別(1000万下),200505040610,,15,3,5,3.2,2.0,5,後藤浩輝,57,0.0,1.0,1400,0.0,0.0,1.0,0.0,,1:22.0,0.4,,10-9,35.4-34.2,33.5,490(+2),,,シンボリエスケープ,145.0
15,2005/09/18,4中山4,晴,9,上総特別(1000万下),200506040409,,10,6,6,2.3,1.0,2,後藤浩輝,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,,1:33.7,0.0,,2-2-2,35.5-35.5,34.4,488(-4),,,エアムートン,586.6
16,2005/07/30,2新潟5,晴,11,五頭連峰特別(1000万下),200504020511,,13,5,7,6.6,4.0,2,後藤浩輝,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,,1:33.9,0.1,,4-4,35.8-33.8,33.5,492(-2),,,ニシノナースコール,588.6
17,2005/04/24,2東京2,晴,12,4歳上1000万下,200505020212,,12,1,1,3.2,2.0,1,デザーモ,57,0.0,1.0,1400,0.0,0.0,1.0,0.0,,1:20.5,-0.3,,3-4,34.4-34.5,34.2,494(-4),,,(ビッグスマッシュ),"1,050.0"
18,2005/04/03,2阪神4,晴,9,播磨特別(1000万下),200509020409,,18,6,11,4.2,2.0,7,松永幹夫,56,0.0,1.0,1400,0.0,0.0,1.0,0.0,,1:21.6,0.3,,9-10,33.6-36.6,35.3,498(-2),,,アドマイヤドレス,
19,2005/03/13,1阪神6,晴,9,須磨特別(1000万下),200509010609,,16,6,11,30.6,8.0,2,松永幹夫,57,0.0,1.0,1400,0.0,0.0,1.0,0.0,,1:21.3,0.0,,7-7,34.7-35.3,34.6,500(+6),,,フィレンツェ,590.8
20,2005/02/20,1東京8,小雨,12,甲斐駒特別(1000万下),200505010812,,16,1,1,12.4,4.0,5,ペリエ,54,0.0,1.0,1400,0.0,0.0,0.0,1.0,,1:23.7,0.5,,5-5,35.7-35.5,35.5,494(-2),,,オレハマッテルゼ,145.0
21,2005/02/06,1東京4,晴,9,テレビ山梨杯(1000万下),200505010409,,15,6,12,,,取,ペリエ,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,,,,,,36.0-34.6,,計不,,,グランリーオ,
22,2005/01/15,1中山5,雨,12,4歳上1000万下,200506010512,,16,5,9,7.1,4.0,10,バルジュ,56,1.0,0.0,1200,0.0,0.0,1.0,0.0,,1:12.8,1.5,,7-5,33.3-38.0,38.8,496(+10),,,タイキフェイム,
