,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2011/02/27,2中山2,晴,10,アクアマリンS(1600万下),201106020210,,16,1,1,17.1,9,1,蛯名正義,55,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:07.4,-0.1,**,10-9,32.8-34.6,33.2,490(-10),,,(ベイリングボーイ),"1,805.7"
1,2011/01/23,1京都8,晴,10,伏見S(1600万下),201108010810,,15,7,13,17.6,7,9,安藤勝己,55,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.8,1.0,**,15-15,34.8-34.0,33.3,500(-2),,,オリオンスターズ,
2,2010/12/19,5中山6,晴,12,中山ウインターP(1600万下),201006050612,,16,8,15,29.2,9,4,蛯名正義,57,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.4,0.3,**,11-13,33.6-34.5,33.9,502(+6),,,ブルーミンバー,270.0
3,2010/12/05,5中山2,晴,10,アクアラインS(1600万下),201006050210,,16,8,15,34.7,10,11,大庭和弥,55,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:11.3,1.1,**,7-7,33.7-36.5,37.2,496(0),,,サリエル,
4,2010/11/20,5東京5,晴,10,奥多摩S(1600万下),201005050510,,18,5,10,25.6,10,7,蛯名正義,55,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.4,0.6,**,8-9,35.0-34.1,33.9,496(+2),,,アンシェルブルー,
5,2010/10/17,4東京4,晴,10,白秋S(1600万下),201005040410,,17,1,2,21.9,8,9,勝浦正樹,57,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.2,0.6,**,5-4,34.4-34.8,35.1,494(+12),,,エーブダッチマン,
6,2010/08/14,3新潟1,雨,10,朝日岳特別(1000万下),201004030110,,15,4,6,11.3,7,1,蛯名正義,57,0.0,1.0,1400,0.0,0.0,0.0,1.0,**,1:21.1,-0.1,**,7-7,34.9-34.5,33.8,482(-4),,,(ハーティンハート),"1,515.0"
7,2010/08/01,2新潟6,晴,10,豊栄特別(1000万下),201004020610,,18,3,5,13.7,8,9,田辺裕信,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.6,1.5,**,8-8,34.9-33.7,34.3,486(-6),,,ゴールスキー,
8,2010/06/12,3東京7,晴,12,4歳上1000万下,201005030712,,18,8,16,6.4,3,4,蛯名正義,57,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.2,0.3,**,11-10,34.5-35.0,33.9,492(-4),,,マイネルプライゼン,160.0
9,2010/05/29,3東京3,曇,9,葉山特別(1000万下),201005030309,,16,2,4,20.2,7,3,ウィリア,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.3,0.2,**,3-3,35.9-35.0,34.8,496(-4),,,マイネルエデン,375.5
10,2010/05/15,2東京7,晴,10,立川特別(1000万下),201005020710,,13,6,8,29.1,9,7,蛯名正義,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.6,0.7,**,5-5,35.7-33.6,33.9,500(+16),,,ソーマジック,
11,2009/04/25,2東京1,雨,10,立川特別(1000万下),200905020110,,13,8,12,3.6,2,3,蛯名正義,57,0.0,1.0,1400,1.0,0.0,0.0,0.0,**,1:25.3,0.3,**,8-7,36.3-36.1,35.5,484(0),,,ブルーデインヒル,374.7
12,2009/04/12,3中山6,晴,10,隅田川特別(1000万下),200906030610,,11,8,11,5.7,4,2,蛯名正義,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.2,0.4,**,8-8-4,34.0-36.5,35.6,484(+4),,,ユキノハリケーン,598.6
