,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2008/10/05,4中山8,曇,10,秋風S(1600万下),200806040810,,16,6,12,5.7,2,2,内田博幸,58,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.8,0.1,**,4-2-3,35.0-35.0,34.9,528(+8),,,ハチマンダイボサツ,741.0
1,2008/08/02,2新潟5,晴,11,新潟日報賞(1600万下),200804020511,,16,4,7,6.8,3,3,勝浦正樹,58,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.0,0.2,**,4-4,35.6-33.7,33.6,520(+4),,,バトルバニヤン,465.3
2,2008/05/17,2東京7,曇,11,京王杯スプリングC(G2),200805020711,,17,5,10,34.7,9,9,田中勝春,57,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.6,0.8,**,6-6,34.7-34.6,33.9,516(-4),,,スーパーホーネット,
3,2008/05/04,1新潟2,晴,11,谷川岳S(OP),200804010211,,16,5,9,5.3,2,3,田中勝春,56,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:20.4,0.2,**,10-11,33.3-35.6,34.2,520(-2),,,マイネルフォーグ,606.1
4,2008/03/02,1阪神2,晴,11,阪急杯(G3),200809010211,,16,8,15,30.7,9,13,柴田善臣,56,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.9,1.2,**,5-5,34.7-34.6,35.5,522(0),,,ローレルゲレイロ,
5,2008/02/11,1東京4,晴,10,雲雀S(1600万下),200805010410,,16,6,12,3.5,1,1,柴田善臣,57,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.5,0.0,**,7-5,34.6-35.4,34.9,522(-14),,,(ハネダテンシ),"1,872.7"
6,2008/01/20,1京都6,小雨,10,石清水S(1600万下),200808010610,,16,6,11,6.7,4,3,小牧太,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.3,0.2,**,6-6,34.9-35.9,35.5,536(+20),,,ニルヴァーナ,466.3
7,2007/12/01,5阪神1,曇,11,ゴールデンホイップT(1600万下),200709050111,,15,6,11,4.5,2,3,安藤勝己,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.2,0.1,**,5-4,34.3-35.7,35.5,516(+4),,,カネトシツヨシオー,467.2
8,2007/10/28,4京都9,晴,10,清水S(1600万下),200708040910,,18,2,4,8.1,4,5,池添謙一,55,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.0,0.2,**,6-5,34.1-36.2,35.9,512(+2),,,ゴールドキリシマ,183.0
9,2007/09/30,4中山8,雨,10,秋風S(1600万下),200706040810,,12,7,10,4.9,3,10,武豊,54,0.0,1.0,1600,1.0,0.0,0.0,0.0,**,1:36.8,1.2,**,7-4-4,35.0-36.4,37.2,510(0),,,タイキマドレーヌ,
10,2007/07/01,2福島6,晴,11,ラジオNIKKEI賞(G3),200703020611,,16,2,3,6.6,3,7,蛯名正義,56,0.0,1.0,1800,0.0,0.0,1.0,0.0,**,1:48.2,0.5,**,12-10-7-8,35.4-35.4,35.7,510(-6),,,ロックドゥカンブ,
11,2007/06/09,3東京7,曇,10,エーデルワイスS(1000万下),200705030710,,17,5,10,3.1,1,1,武豊,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.1,-0.2,**,5-2,34.5-35.5,35.2,516(+6),,,(トーセンクラウン),"1,442.0"
12,2007/05/06,2東京6,雨,11,NHKマイルC(G1),200705020611,,18,7,15,25.3,10,7,柴山雄一,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.9,0.6,**,8-8,34.2-35.8,35.9,510(-6),,,ピンクカメオ,
13,2007/03/31,3中山3,曇,6,3歳500万下,200706030306,,10,8,10,6.9,4,1,蛯名正義,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.9,-0.3,**,1-1-1,35.7-34.7,34.7,516(+8),,,(トーセンクラウン),700.0
14,2006/11/26,5東京8,曇,5,2歳500万下,200605050805,,16,6,11,6.0,3,9,デットー,55,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:39.4,1.5,**,4-3,34.8-38.4,39.7,508(+4),,,エスケーカントリー,
15,2006/11/12,5東京4,晴,6,2歳新馬,200605050406,,13,7,11,5.8,3,1,蛯名正義,55,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:38.1,0.0,**,3-2,35.7-35.1,35.0,504(0),,,(メダイヨン),700.0
