,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,稍,良,重,不,17,18,19,20,21,22,23,24,25,26,27,28
0,2016/11/10,門別,晴,9,ビヤパーティーAib,201630111009,,9,3,3,,,取,高松亮,55.0,1.0,0.0,1800,0.0,0.0,1.0,0.0,**,,,**,,,,計不,,,バンブーリバプール,
1,2016/10/27,門別,晴,11,オルフェーヴル・プレ,201630102711,,9,8,8,3.6,2.0,9,岩橋勇二,55.0,1.0,0.0,1800,0.0,1.0,0.0,0.0,**,2:05.1,5.8,**,9-9-6-6,,46.3,476(+4),,,コスモスイング,
2,2016/03/06,1小倉8,曇,11,太宰府特別(1000万下),201610010811,,15,6,10,4.9,2.0,4,藤岡康太,57.0,0.0,1.0,1800,1.0,0.0,0.0,0.0,**,1:48.9,0.1,**,7-5-3-4,37.0-34.8,34.5,472(0),,,ウェスタールンド,210.0
3,2016/02/14,1小倉2,曇,12,壇之浦特別(1000万下),201610010212,,13,3,3,5.1,2.0,5,藤岡康太,57.0,0.0,1.0,2000,1.0,0.0,0.0,0.0,**,1:59.9,0.1,**,6-6-5-3,34.9-36.1,35.7,472(-6),,,ピースオブジャパン,140.0
4,2016/01/16,1京都5,晴,10,花見小路特別(1000万下),201608010510,,14,3,4,5.6,2.0,12,フォーリ,57.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.8,0.9,**,11-12,34.5-35.6,34.5,478(+10),,,ブランドベルグ,
5,2015/12/27,5阪神8,晴,10,サンクフルH(1000万下),201509050810,,14,8,13,4.8,3.0,4,松田大作,57.5,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:35.8,0.5,**,12-10,36.4-35.1,34.7,468(+2),,,ムーンエクスプレス,230.0
6,2015/07/19,3中京6,曇,10,シンガポールTC賞(1000万下),201507030610,,14,8,14,3.7,2.0,2,パートン,57.0,0.0,1.0,2000,0.0,1.0,0.0,0.0,**,2:01.8,0.1,**,10-10-10-11,36.5-35.9,35.1,466(-6),,,ポセイドンバローズ,608.6
7,2015/06/21,3阪神6,晴,9,小豆島特別(1000万下),201509030609,,12,1,1,3.2,1.0,2,藤岡佑介,57.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:35.9,0.0,**,10-8,36.5-34.2,33.6,472(0),,,ダノンムーン,607.8
8,2015/05/31,2東京12,晴,9,むらさき賞(1600万下),201505021209,,17,5,9,3.7,1.0,12,内田博幸,56.0,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:46.2,0.4,**,14-14-13,35.5-34.7,34.1,472(+6),,,ピオネロ,
9,2015/04/26,2東京2,晴,10,府中S(1600万下),201505020210,,11,6,7,7.1,4.0,2,内田博幸,57.0,0.0,1.0,2000,0.0,1.0,0.0,0.0,**,2:00.0,0.1,**,5-5-4,36.8-34.6,34.1,466(+10),,,ダービーフィズ,737.0
10,2014/09/06,2新潟11,晴,11,長岡S(1600万下),201404021111,,17,2,3,5.8,4.0,5,岩田康誠,55.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:32.9,0.5,**,12-12,34.5-34.6,32.9,456(0),,,ダンスアミーガ,178.0
11,2014/07/19,3中京5,雨,11,マレーシアC(1600万下),201407030511,,11,1,1,4.3,2.0,9,武幸四郎,54.0,0.0,1.0,2000,1.0,0.0,0.0,0.0,**,2:07.2,1.4,**,10-10-9-9,37.6-36.8,37.2,456(-4),,,クランモンタナ,
12,2014/05/11,2東京6,晴,11,NHKマイルC(G1),201405020611,,18,5,9,17.4,7.0,8,川田将雅,57.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.6,0.4,**,10-7,34.6-34.8,34.3,460(+12),,,ミッキーアイル,
13,2014/01/25,1京都8,晴,10,若駒S(OP),201408010810,,8,7,7,,,取,岩田康誠,56.0,0.0,1.0,2000,0.0,1.0,0.0,0.0,**,,,**,,36.2-34.5,,計不,,,トゥザワールド,
14,2013/12/15,5中山6,晴,11,朝日フューチュリティ(G1),201306050611,,16,2,3,2.8,1.0,5,川田将雅,55.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:35.1,0.4,**,6-7-7,35.1-36.1,35.9,448(+6),,,アジアエクスプレス,700.0
15,2013/10/05,4京都1,曇,11,デイリー杯2歳S(G2),201308040111,,12,6,7,2.5,1.0,2,川田将雅,55.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.2,0.0,**,7-7,33.9-35.3,34.8,442(-8),,,ホウライアキコ,"1,412.6"
16,2013/09/07,4阪神1,曇,5,2歳新馬,201309040105,,13,1,1,3.1,1.0,1,川田将雅,54.0,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:37.5,-0.1,**,6-7,36.2-34.6,34.1,450(0),,,(ミッキーアイル),700.0
