,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2017/04/23,水沢,曇,11,スプリント特別(OP),201736042311,,9,6,6,12.9,4,5,菅原辰徳,56.0,1.0,0.0,850,0.0,0.0,1.0,0.0,**,0:52.0,0.9,**,5-5,,36.3,488(0),,,カミノマンボ,2.4
1,2017/04/08,水沢,曇,10,赤松杯(OP),201736040810,,10,8,10,21.7,4,5,村上忍,56.0,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:47.3,2.5,**,1-2-1-4,,42.6,488(-8),,,イーグルカザン,4.5
2,2017/03/26,水沢,曇,10,スプリント特別(OP),201736032610,,9,2,2,5.3,2,5,菅原辰徳,56.0,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:31.2,1.5,**,7-7-5-4,,40.6,496(+1),,,エーシンシャラク,2.4
3,2017/01/09,水沢,曇,9,トウケイニセイ記念(OP),201736010909,,9,4,4,8.3,5,6,菅原辰徳,57.0,1.0,0.0,1600,1.0,0.0,0.0,0.0,**,1:41.8,1.2,**,6-4-2-3,,40.0,495(+5),,,ミラクルフラワー,
4,2016/12/04,5中山2,晴,10,市川S(1600万下),201606050210,,9,2,2,10.8,6,9,石橋脩,57.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.3,1.3,**,2-2-4,35.9-34.8,35.9,490(+4),,,ミッキージョイ,
5,2016/10/23,4東京7,曇,10,甲斐路S(1600万下),201605040710,,8,6,6,23.5,7,6,吉田豊,57.0,0.0,1.0,1800,0.0,0.0,1.0,0.0,**,1:48.9,0.6,**,4-4-4,35.7-34.3,34.6,486(-2),,,マイネルラフレシア,
6,2016/10/01,4中山7,曇,11,秋風S(1600万下),201606040711,,16,2,4,34.7,9,7,吉田豊,57.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.3,0.7,**,8-7-7,35.7-34.9,34.9,488(-2),,,マルターズアポジー,
7,2016/07/09,2福島3,曇,11,阿武隈S(1600万下),201603020311,,12,5,6,13.3,5,5,田辺裕信,55.0,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:48.6,0.5,**,10-10-4-3,35.8-35.9,36.0,490(+6),,,ウインインスパイア,182.0
8,2016/04/17,3中山8,晴,12,春興S(1600万下),201606030812,,16,8,15,29.5,9,12,柴山雄一,55.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:36.5,0.6,**,15-15-15,37.0-34.4,33.8,484(-8),,,ロジチャリス,
9,2016/01/31,1東京2,晴,10,節分S(1600万下),201605010210,,14,6,9,9.3,6,12,石川裕紀,56.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.7,2.3,**,8-7,34.9-35.2,36.7,492(+4),,,マジックタイム,
10,2015/12/20,5中山6,晴,12,3歳上1000万下,201506050612,,15,2,2,3.3,1,1,石川裕紀,55.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.6,-0.3,**,9-9-4,35.8-34.2,33.8,488(+6),,,(ビヨンジオール),"1,050.0"
11,2015/11/07,5東京1,曇,9,立冬特別(1000万下),201505050109,,14,6,10,4.1,2,2,Ｃ．デム,57.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.3,0.0,**,7-8,35.8-33.8,33.2,482(0),,,レッドライジェル,609.8
12,2015/09/27,4中山7,晴,10,外房特別(1000万下),201506040710,,16,8,15,6.3,4,3,田辺裕信,57.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.4,0.0,**,7-7-8,36.8-34.3,33.8,482(-6),,,エネアド,385.2
