,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
10,2015/10/17,4東京4,曇,10,神奈川新聞杯(1000万下),201505040410,,15,7,13,19.7,8.0,8,蛯名正義,57,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:22.1,0.3,**,8-9,35.1-34.8,34.4,482(-10),,,マリオーロ,
11,2015/04/04,2阪神3,曇,10,ラジオ関西賞仲春特別(1000万下),201509020310,,17,8,17,5.6,1.0,7,川田将雅,56,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:22.0,0.4,**,15-16,34.7-35.2,34.2,492(+4),,,ダイナミックガイ,
12,2015/03/28,2阪神1,晴,12,4歳上1000万下,201509020112,,16,4,8,5.5,3.0,3,川田将雅,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.1,0.1,**,8-8,36.2-35.0,34.4,488(-4),,,カバーストーリー,260.0
13,2015/02/28,1阪神1,晴,9,山陽特別(1000万下),201509010109,,12,7,10,8.6,6.0,4,岩田康誠,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.4,0.4,**,10-9,36.3-34.7,34.1,492(+8),,,ケイティープライド,230.0
14,2015/02/07,1東京3,晴,12,4歳上1000万下,201505010312,,15,1,1,9.5,5.0,3,三浦皇成,57,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.7,0.1,**,10-10,35.5-34.5,33.7,484(-12),,,ボンジュールココロ,260.0
15,2015/01/24,1京都8,晴,9,花見小路特別(1000万下),201508010809,,14,8,14,12.6,5.0,5,浜中俊,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.6,0.4,**,4-3,36.6-34.0,34.2,496(0),,,タマモトッププレイ,150.0
16,2015/01/04,1京都1,晴,12,4歳上1000万下,201508010112,,14,5,8,14.6,6.0,4,浜中俊,57,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.5,0.6,**,7-8,35.4-34.1,34.0,496(+14),,,エイシンペペラッツ,160.0
17,2014/11/15,5東京3,晴,12,3歳上1000万下,201405050312,,11,8,10,5.6,4.0,6,蛯名正義,57,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:22.1,0.5,**,8-7,35.9-33.7,33.4,482(+4),,,ロノ,
18,2014/11/02,4東京9,晴,9,国立特別(1000万下),201405040909,,16,5,9,24.8,9.0,5,蛯名正義,57,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.4,0.2,**,8-8,34.9-34.7,34.0,478(+2),,,ピークトラム,148.0
19,2014/10/12,4東京2,晴,9,六社特別(1000万下),201405040209,,12,5,6,30.1,9.0,12,吉田隼人,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.3,1.1,**,2-2,35.3-34.9,35.9,476(-10),,,ベストドリーム,
20,2014/06/22,3阪神6,曇,9,小豆島特別(1000万下),201409030609,,12,2,2,8.7,4.0,9,川須栄彦,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.8,1.0,**,11-10,35.0-36.3,35.4,486(-8),,,マルタカシクレノン,
21,2014/06/14,3阪神3,晴,10,舞子特別(1000万下),201409030310,,13,6,9,4.2,2.0,10,松山弘平,57,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.7,1.4,**,13-12,34.7-34.0,34.2,494(+4),,,エイシンスパルタン,
22,2014/04/27,3京都2,晴,11,読売マイラーズC(G2),201408030211,,16,5,9,177.3,12.0,8,松山弘平,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:32.5,1.1,**,9-10,34.9-33.6,33.5,490(+10),,,ワールドエース,
23,2014/02/23,1小倉6,晴,11,小倉大賞典(G3),201410010611,,15,5,10,,,取,太宰啓介,54,0.0,1.0,1800,0.0,0.0,1.0,0.0,**,,,**,,35.9-34.6,,計不,,,ラストインパクト,
24,2013/12/14,5阪神5,晴,11,リゲルS(OP),201309050511,,17,3,5,40.2,9.0,4,太宰啓介,54,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.2,0.6,**,11-11,34.8-35.0,34.7,480(+6),,,トリップ,320.0
25,2013/11/10,5東京4,曇,10,オーロC(OP),201305050410,,18,2,3,9.3,4.0,9,西田雄一,54,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.4,0.3,**,9-9,35.3-34.1,33.7,474(+4),,,プリンセスメモリー,
26,2013/10/19,4東京6,曇,11,富士S(G3),201305040611,,15,6,10,39.6,11.0,11,西田雄一,54,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.9,0.4,**,3-3,35.8-33.8,34.0,470(-6),,,ダノンシャーク,
27,2013/09/22,4阪神7,晴,11,神戸新聞杯(G2),201309040711,,18,1,1,112.4,13.0,9,西田雄一,56,0.0,1.0,2400,0.0,0.0,1.0,0.0,**,2:26.0,1.2,**,9-8-7-11,35.3-34.5,35.2,476(+8),,,エピファネイア,
28,2013/06/30,2福島2,晴,11,ラジオNIKKEI賞(G3),201303020211,,16,2,4,43.1,14.0,2,西田雄一,55,0.0,1.0,1800,0.0,0.0,1.0,0.0,**,1:47.9,0.0,**,9-7-10-8,35.8-35.2,34.7,468(+2),,,ケイアイチョウサン,"1,516.4"
29,2013/05/05,2東京6,晴,11,NHKマイルC(G1),201305020611,,18,6,11,47.6,12.0,9,Ｃ．デム,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.2,0.5,**,9-10,34.4-34.9,34.5,466(-6),,,マイネルホウオウ,
30,2013/04/06,3中山5,雨,11,ニュージーランドT(G2),201306030511,,16,4,7,79.1,10.0,5,西田雄一,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.1,0.3,**,9-6-8,35.7-34.8,34.6,472(0),,,エーシントップ,520.0
31,2013/03/16,2中京3,晴,11,中スポ賞ファルコンS(G3),201307020311,,18,4,8,34.4,11.0,2,西田雄一,56,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:22.3,0.1,**,7-6,34.9-35.5,35.0,472(+2),,,インパルスヒーロー,"1,519.6"
32,2013/02/24,1阪神2,晴,6,3歳500万下,201309010206,,13,5,6,8.7,4.0,4,岩田康誠,56,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:22.4,0.1,**,12-13,35.3-35.2,34.1,470(+6),,,マンドレイク,110.0
33,2013/02/10,1東京6,晴,7,3歳500万下,201305010607,,16,1,1,5.8,3.0,3,岩田康誠,56,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:23.0,0.3,**,4-4,36.6-33.7,33.7,464(0),,,インパルスヒーロー,180.0
34,2013/01/19,1中京1,晴,10,なずな賞(500万下),201307010110,,17,1,2,136.7,17.0,2,西田雄一,56,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:22.5,0.1,**,6-6,34.5-35.7,35.5,464(-4),,,ラインミーティア,354.0
35,2013/01/14,1京都5,曇,6,3歳500万下,201308010506,,16,1,1,29.5,10.0,15,酒井学,56,1.0,0.0,1200,1.0,0.0,0.0,0.0,**,1:13.7,3.3,**,16-16,34.2-36.2,36.9,468(+6),,,セイウンチカラ,
36,2012/11/11,5東京4,曇,6,2歳500万下,201205050406,,14,4,5,239.9,13.0,5,大庭和弥,55,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:26.6,0.7,**,4-5,35.3-37.6,37.8,462(-4),,,ケイアイレオーネ,70.0
37,2012/11/04,5京都2,晴,7,2歳500万下,201208050207,,16,3,5,43.3,9.0,11,菱田裕二,52,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:13.7,1.9,**,15-15,34.9-36.9,37.1,466(-4),,,アースゼウス,
38,2012/10/21,4京都7,晴,8,かえで賞(500万下),201208040708,,11,8,11,103.4,9.0,6,吉田隼人,55,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.7,0.4,**,9-10,34.1-35.2,34.1,470(-14),,,プレイズエターナル,
39,2012/09/29,4阪神8,曇,9,ヤマボウシ賞(500万下),201209040809,,14,3,3,27.2,8.0,11,酒井学,54,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:26.6,1.2,**,12-12,34.2-38.8,38.1,484(+20),,,アップトゥデイト,
40,2012/06/16,3阪神5,小雨,5,2歳新馬,201209030505,,10,8,9,3.9,2.0,1,酒井学,54,1.0,0.0,1200,1.0,0.0,0.0,0.0,**,1:12.8,0.0,**,3-3,35.5-37.3,37.0,464(0),,,(ララガニエ),700.0
