,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,稍,良,重,不,17,18,19,20,21,22,23,24,25,26,27,28
14,2006/10/28,5京都7,曇,11,毎日放送賞スワンS(G2),200608050711,,18,2,4,19.1,9,18,池添謙一,55,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:21.1,0.8,**,16-17,34.5-34.5,33.9,522(+12),,,プリサイスマシーン,
15,2006/10/01,4中山8,小雨,11,スプリンターズS(G1),200606040811,,16,1,2,168.7,16,3,勝浦正樹,55,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:08.5,0.4,**,14-14,32.8-35.3,34.3,510(+6),,,テイクオーバーターゲット,"2,449.8"
16,2006/08/13,3小倉2,晴,10,TV西日本北九州記念(G3),200610030210,,14,8,13,12.3,6,9,池添謙一,53,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:08.8,0.8,**,11-11,32.9-35.1,34.8,504(-8),,,コスモフォーチュン,
17,2006/05/07,2東京6,雨,11,NHKマイルC(G1),200605020611,,18,6,11,19.2,8,8,池添謙一,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.2,1.0,**,14-15,34.2-35.7,35.5,512(-2),,,ロジック,
18,2006/04/08,3中山5,曇,11,ニュージーランドT(G2),200606030511,,12,6,7,9.3,4,6,池添謙一,56,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.1,0.6,**,11-11-8,34.6-35.7,35.2,514(+2),,,マイネルスケルツィ,
19,2006/03/11,1中京3,晴,11,中スポ賞ファルコンS(G3),200607010311,,14,4,6,4.3,2,1,池添謙一,56,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:09.9,-0.1,**,11-10,34.2-35.7,34.9,512(+2),,,(アイアムエンジェル),"4,057.4"
20,2006/02/05,1小倉6,晴,10,萌黄賞(500万下),200610010610,,18,7,13,5.7,2,1,池添謙一,56,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:09.4,-0.2,**,11-13,33.9-35.5,34.8,510(0),,,(ロングフラワー),"1,042.0"
21,2006/01/21,1京都7,曇,6,3歳500万下,200608010706,,14,6,10,9.9,5,4,池添謙一,56,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:25.3,0.9,**,3-3,34.3-37.9,38.5,510(-4),,,マンオブパーサー,110.0
22,2006/01/05,1京都1,曇,5,3歳500万下,200608010105,,16,7,13,10.7,6,5,池添謙一,56,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:26.1,0.3,**,9-9,34.1-39.1,38.5,514(+2),,,ナムラアトランテス,70.0
23,2005/12/17,5阪神5,晴,9,さざんかS(OP),200509050509,,9,8,9,15.5,5,7,ペリエ,55,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:23.4,1.4,**,1-1,34.3-35.9,37.3,512(+2),,,イースター,
24,2005/12/03,5中山1,晴,10,葉牡丹賞(500万下),200506050110,,18,7,13,43.2,9,14,熊沢重文,55,0.0,1.0,2000,0.0,1.0,0.0,0.0,,2:01.4,1.5,,3-3-3-2,35.4-36.5,37.7,510(-4),,,ナイトレセプション,
25,2005/11/19,5京都5,晴,2,2歳未勝利,200508050502,,18,1,2,4.2,2,1,池添謙一,55,0.0,1.0,1600,0.0,1.0,0.0,0.0,,1:35.8,-0.4,,1-1,35.6-35.1,35.1,514(+6),,,(ステラマドレード),500.0
26,2005/10/30,4京都8,晴,2,2歳未勝利,200508040802,,14,3,4,13.5,5,3,渡辺薫彦,55,0.0,1.0,1800,1.0,0.0,0.0,0.0,,1:49.1,0.5,,4-2,36.0-36.5,36.8,508(0),,,メイショウジーゲン,130.0
27,2005/10/16,4京都4,晴,4,2歳新馬,200508040404,,10,1,1,2.5,1,3,池添謙一,55,0.0,1.0,1600,1.0,0.0,0.0,0.0,,1:38.0,0.6,,5-4,37.2-34.7,34.9,508(0),,,イースター,180.0
