,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2017/04/19,大井,晴,11.0,東京スプリント競走(G3),201744041911,,10.0,2.0,2,4.0,3,2,川田将雅,56,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:12.7,0.0,**,7-7,35.4-37.3,36.7,532(-8),,,キタサンサジン,945.0
1,2017/03/20,2中京4,晴,11.0,夢見月S(OP),201707020411,,13.0,6.0,9,14.3,5,2,川田将雅,59,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:23.3,0.2,**,7-7,34.5-36.8,36.4,540(+8),,,コウエイエンブレム,888.6
2,2017/02/19,1東京8,晴,11.0,フェブラリーS(G1),201705010811,,16.0,4.0,7,267.4,16,10,石橋脩,57,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:36.0,0.9,**,11-10,34.0-36.1,36.3,532(0),,,ゴールドドリーム,
3,2017/01/29,1東京2,曇,11.0,根岸S(G3),201705010211,,16.0,6.0,12,277.3,16,7,石川裕紀,56,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:23.9,0.9,**,12-9,35.0-36.1,35.9,532(-2),,,カフジテイク,
4,2016/12/04,4中京2,曇,11.0,チャンピオンズC(G1),201607040211,,15.0,2.0,3,255.5,13,15,田辺裕信,57,1.0,0.0,1800,0.0,0.0,1.0,0.0,**,1:53.1,3.0,**,4-4-2-2,36.3-37.7,40.6,534(+6),,,サウンドトゥルー,
5,2016/11/12,5東京3,晴,11.0,東京中日S杯武蔵野S(G3),201605050311,,16.0,3.0,6,99.3,13,11,石橋脩,56,1.0,0.0,1600,0.0,0.0,0.0,1.0,**,1:35.0,1.2,**,9-11,34.5-35.5,35.8,528(+10),,,タガノトネール,
6,2016/08/14,1札幌6,晴,11.0,エルムS(G3),201601010611,,12.0,7.0,9,14.1,6,6,福永祐一,56,1.0,0.0,1700,0.0,0.0,1.0,0.0,**,1:44.6,1.1,**,7-8-3-4,30.3-36.3,37.1,518(-14),,,リッカルド,
7,2016/07/10,3中京4,晴,11.0,プロキオンS(G3),201607030411,,15.0,3.0,4,10.1,5,4,石橋脩,56,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:22.5,0.4,**,5-3,34.1-36.7,36.8,532(0),,,ノボバカラ,540.0
8,2016/04/24,2東京2,曇,10.0,オアシスS(OP),201605020210,,16.0,6.0,11,7.9,5,1,石橋脩,58,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:37.0,-0.1,**,7-7,36.3-36.5,36.0,532(-4),,,(キクノソル),"2,235.0"
9,2016/04/02,2阪神3,晴,11.0,コーラルS(OP),201609020311,,14.0,8.0,13,6.4,4,3,福永祐一,58,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:23.0,0.3,**,5-4,34.3-36.2,36.1,536(-4),,,ノボバカラ,554.2
