,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2007/09/30,4中山8,雨,11.0,スプリンターズS(G1),200706040811,,16,7.0,13,32.9,11.0,15,福永祐一,57,0.0,1.0,1200,1.0,0.0,0.0,0.0,**,1:11.9,2.5,**,16-16,33.1-36.3,37.3,482(-20),,,アストンマーチャン,
1,2006/12/10,香港,曇,,香港スプリント(G1),2006G0a00105,,14,,4,,,中,福永祐一,57,0.0,1.0,1200,0.0,0.0,1.0,0.0,,,,,,,,計不,,,,
2,2006/10/28,5京都7,曇,11.0,毎日放送賞スワンS(G2),200608050711,,18,7.0,14,8.6,5.0,9,福永祐一,58,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:20.8,0.5,**,2-2,34.5-34.5,34.8,500(+12),,,プリサイスマシーン,
3,2006/10/01,4中山8,小雨,11.0,スプリンターズS(G1),200606040811,,16,2.0,4,20.6,10.0,2,福永祐一,57,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.5,0.4,**,4-4,32.8-35.3,35.3,488(-2),,,テイクオーバーターゲット,"3,899.6"
4,2006/09/10,3中京2,雨,11.0,セントウルS(G2),200607030211,,18,2.0,4,11.4,5.0,7,福永祐一,58,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:09.5,0.9,**,9-9,33.3-35.3,35.4,490(+7),,,シーイズトウショウ,
5,2006/08/15,佐賀,晴,9.0,サマーチャンピオン(G3),200655081509,,11,8.0,11,3.2,2.0,2,福永祐一,59,1.0,0.0,1400,0.0,0.0,1.0,0.0,,1:26.1,0.0,,3-3-2-2,,,483(-7),,,メイショウバトラー,900.0
6,2006/06/04,3東京6,晴,11.0,安田記念(G1),200605030611,,18,3.0,5,53.5,13.0,14,福永祐一,58,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.2,1.6,**,1-1,34.8-34.5,36.1,490(-8),,,ブリッシュラック,
7,2006/05/03,名古屋,晴,10.0,かきつばた記念指定交(G3),200648050310,,11,1.0,1,2.2,2.0,4,福永祐一,59,1.0,0.0,1400,0.0,0.0,1.0,0.0,,1:27.5,0.3,,11-8-6,,37.1,498(+2),,,ロッキーアピール,240.0
8,2006/02/19,1東京8,曇,11.0,フェブラリーS(G1),200605010811,,16,5.0,10,23.0,9.0,15,福永祐一,57,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:38.8,3.9,**,1-1,33.9-37.5,41.4,496(-4),,,カネヒキリ,
9,2006/01/29,1東京2,晴,11.0,根岸S(G3),200605010211,,16,3.0,5,4.1,2.0,7,福永祐一,59,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:24.3,0.6,**,4-4,34.6-37.0,37.3,500(-6),,,リミットレスビッド,
