,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,芝,ダ,1,稍,良,不,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2010/05/30,4京都4,晴,10,鞍馬S(1600万下),201008040410,,16,2,3,11.3,5,12,国分恭介,57,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:09.0,1.0,**,13-14,34.3-33.7,33.2,472(+16),,,スカイノダン,
1,2008/05/11,2東京6,曇,11,NHKマイルC(G1),200805020611,,18,7,14,32.0,14,3,藤岡佑介,57,1.0,0.0,1600,1.0,0.0,0.0,0.0,**,1:34.8,0.6,**,18-16,34.6-35.0,34.2,456(-2),,,ディープスカイ,"2,357.0"
2,2008/04/12,3中山5,晴,11,ニュージーランドT(G2),200806030511,,16,6,12,5.6,3,7,武豊,56,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:35.4,0.4,**,16-14-13,34.5-37.3,35.6,458(-2),,,サトノプログレス,
3,2008/03/15,1中京5,晴,11,中スポ賞ファルコンS(G3),200807010511,,18,5,10,2.9,1,1,武豊,56,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:09.0,-0.2,**,15-15,33.8-35.2,34.1,460(-2),,,(マルブツイースター),"4,069.3"
4,2008/02/16,2京都5,曇,6,3歳500万下,200808020506,,16,3,5,1.5,1,1,安藤勝己,56,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:10.1,-0.1,**,15-11,35.2-34.9,33.6,462(+2),,,(メスナー),700.0
5,2008/01/19,1京都5,晴,6,3歳500万下,200808010506,,15,8,15,1.5,1,3,安藤勝己,56,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:35.8,0.3,**,6-5,34.4-37.9,35.7,460(+2),,,ヴェルザンディ,180.0
6,2007/12/15,5阪神5,晴,9,さざんかS(OP),200709050509,,9,6,6,1.4,1,2,Ｍデムー,55,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:22.5,0.0,**,3-2,34.9-35.8,35.2,458(-8),,,マヤノベンケイ,646.6
7,2007/12/01,5阪神1,曇,10,千両賞(500万下),200709050110,,12,7,10,1.5,1,3,安藤勝己,55,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:34.3,0.3,**,9-9,34.5-35.1,34.5,466(0),,,ロードバリオス,255.1
8,2007/11/03,5京都1,晴,6,2歳新馬,200708050106,,12,2,2,2.2,1,1,安藤勝己,55,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:09.4,-0.2,**,9-8,34.9-34.5,33.3,466(0),,,(デビルズコーナー),700.0
