,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2014/05/31,2東京11,晴,11.0,欅S(OP),201405021111,,16.0,7.0,14,51.0,11,9,石橋脩,57.0,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:23.6,0.9,**,16-14,34.8-36.2,35.4,482(-8),,,タールタン,
1,2014/05/03,3京都3,曇,11.0,天王山S(OP),201408030311,,16.0,2.0,3,53.1,12,11,小牧太,57.0,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:12.0,1.0,**,12-11,34.8-36.2,36.4,490(+12),,,ナガラオリオン,
2,2014/03/15,1阪神5,晴,11.0,ポラリスS(OP),201409010511,,16.0,4.0,7,39.5,11,7,小牧太,56.0,1.0,0.0,1400,0.0,0.0,0.0,1.0,**,1:23.6,1.0,**,15-15,34.6-36.2,35.3,478(-6),,,キョウワダッフィー,
3,2014/02/08,2京都3,曇,11.0,すばるS(OP),201408020311,,15.0,5.0,10,73.0,12,5,小牧太,57.0,1.0,0.0,1400,0.0,0.0,0.0,1.0,**,1:22.4,0.7,**,11-12,34.5-35.4,34.9,484(0),,,ベストウォーリア,200.0
4,2014/01/11,1京都3,晴,11.0,大和S(OP),201408010311,,16.0,4.0,7,12.4,7,11,ルメール,57.0,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:24.1,1.3,**,12-13,34.9-35.9,36.5,484(+4),,,マルカフリート,
5,2013/12/22,5阪神8,曇,12.0,ギャラクシーS(OP),201309050812,,15.0,1.0,1,11.7,6,3,小牧太,57.0,1.0,0.0,1400,0.0,0.0,0.0,1.0,**,1:23.1,0.3,**,8-5,35.3-35.5,35.1,480(+2),,,ウォータールルド,505.5
6,2013/10/19,4京都6,曇,11.0,室町S(OP),201308040611,,16.0,7.0,14,15.8,5,4,岩田康誠,56.0,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:09.9,0.4,**,13-11,34.0-35.5,34.4,478(+4),,,スリーボストン,300.0
7,2013/10/05,4東京1,小雨,11.0,ペルセウスS(OP),201305040111,,16.0,1.0,1,25.2,8,7,吉田豊,57.0,1.0,0.0,1400,1.0,0.0,0.0,0.0,**,1:23.0,0.6,**,10-8,35.2-35.1,35.1,474(-2),,,ゴールスキー,
8,2013/07/21,3中京8,晴,11.0,トヨタ賞中京記念(G3),201307030811,,16.0,7.0,14,35.0,11,14,武豊,57.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.8,1.3,**,12-10-10,35.7-34.8,35.5,476(+2),,,フラガラッハ,
9,2013/06/15,3阪神5,雨,11.0,天保山S(OP),201309030511,,16.0,4.0,7,7.6,2,4,武豊,57.0,1.0,0.0,1400,0.0,0.0,0.0,1.0,**,1:22.2,0.7,**,11-11,34.1-35.8,35.5,474(0),,,スリーボストン,300.0
10,2013/03/09,アラブ首,,,マハーブアルシマール(G3),2013C7a00304,,,,9,,10,9,武豊,57.0,1.0,0.0,1200,0.0,0.0,1.0,0.0,,,,,,,,計不,,,,
11,2013/02/28,アラブ首,,,CBDパーソナルローン(OP),2013C7a00102,,,,6,,2,9,武豊,57.0,1.0,0.0,1200,0.0,0.0,1.0,0.0,,,,,,,,計不,,,,
12,2012/12/23,5阪神8,曇,12.0,ギャラクシーS(OP),201209050812,,16.0,2.0,3,8.8,4,4,松山弘平,57.0,1.0,0.0,1400,0.0,0.0,0.0,1.0,**,1:22.7,0.2,**,7-8,35.3-35.7,35.3,482(+2),,,ガンジス,300.0
13,2012/11/25,5京都8,晴,12.0,太秦S(OP),201208050812,,16.0,3.0,5,3.1,1,3,福永祐一,57.0,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:10.8,0.6,**,9-9,34.6-35.6,35.4,480(-2),,,スリーボストン,505.1
14,2012/11/04,5京都2,晴,11.0,みやこS(G3),201208050211,,16.0,8.0,16,38.8,7,11,佐藤哲三,56.0,1.0,0.0,1800,0.0,0.0,1.0,0.0,**,1:51.3,1.7,**,15-15-13-11,35.6-37.5,37.7,482(-2),,,ローマンレジェンド,
15,2012/10/20,4京都6,晴,11.0,室町S(OP),201208040611,,16.0,1.0,2,4.7,3,3,幸英明,57.5,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:10.9,0.1,**,10-11,35.2-35.6,34.7,484(+14),,,ティアップワイルド,335.1
16,2012/10/08,4東京3,晴,11.0,ペルセウスS(OP),201205040311,,16.0,7.0,14,2.8,1,11,石橋脩,57.0,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:24.8,1.3,**,11-11,35.5-35.7,36.2,470(-10),,,ガンジス,
