,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,稍,良,重,不,17,18,19,20,21,22,23,24,25,26,27,28
10,2016/03/06,1阪神4,曇,11,大阪城S(OP),201609010411,,16,1,2,44.6,13,15,高倉稜,51,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:46.4,1.2,**,2-3,34.6-34.8,35.8,480(-4),,,テイエムイナズマ,
11,2016/02/20,2京都7,雨,11,京都牝馬S(G3),201608020711,,18,1,1,26.5,11,9,和田竜二,54,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:23.7,0.8,**,1-1,35.2-36.0,36.8,484(+6),,,クイーンズリング,
12,2015/12/12,5阪神3,曇,11,チャレンジC(G3),201509050311,,18,3,6,74.7,14,9,荻野琢真,51,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:47.1,1.0,**,7-7,35.9-35.1,35.6,478(-6),,,フルーキー,
13,2015/11/29,5京都9,曇,10,醍醐S(1600万下),201508050910,,9,8,9,12.7,6,1,鮫島克駿,52,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:21.5,-0.2,**,1-1,35.7-34.2,34.2,484(+8),,,(ダイシンサンダー),"1,839.6"
14,2015/11/07,5京都1,曇,10,長岡京S(1600万下),201508050110,,10,8,9,28.3,8,9,和田竜二,55,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:35.7,0.9,**,7-8,36.8-33.4,33.7,476(+18),,,ミッキーオリビエ,
15,2015/10/03,4中山8,晴,11,秋風S(1600万下),201506040811,,16,2,3,8.6,4,15,岩田康誠,55,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.0,0.8,**,10-11-13,35.0-34.9,34.5,458(-16),,,シベリアンスパーブ,
16,2015/08/29,2札幌3,晴,11,オールスターJ第2戦(1600万下),201501020311,,14,4,5,10.3,6,6,岩田康誠,56,0.0,1.0,2000,0.0,1.0,0.0,0.0,**,2:00.9,0.4,**,11-12-12-11,36.1-36.0,35.6,474(0),,,ジャングルクルーズ,
17,2015/08/15,1札幌5,曇,11,STV賞(1000万下),201501010511,,14,2,2,5.6,3,1,藤田伸二,55,0.0,1.0,1500,0.0,1.0,0.0,0.0,**,1:28.7,-0.2,**,5-4-3,28.5-36.3,35.9,474(-2),,,(アドマイヤサブリナ),"1,530.1"
18,2015/08/02,1札幌2,晴,10,道新スポーツ賞(1000万下),201501010210,,14,4,5,11.3,6,6,藤田伸二,55,0.0,1.0,1500,0.0,1.0,0.0,0.0,**,1:27.9,0.2,**,14-13-13,29.2-34.8,33.8,476(+18),,,セウアズール,
19,2015/02/01,1東京2,晴,10,節分S(1600万下),201505010210,,16,3,5,31.5,11,15,田中博康,52,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:35.6,1.7,**,2-2,35.4-35.0,36.4,458(-12),,,カフェブリリアント,
20,2015/01/05,1京都2,晴,10,新春S(1600万下),201508010210,,15,7,13,7.0,3,13,Ｃ．デム,54,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:21.0,0.6,**,3-3,34.5-34.6,34.8,470(+2),,,リヴェレンテ,
21,2014/12/13,5阪神3,晴,10,六甲アイランドS(1600万下),201409050310,,15,3,5,4.9,2,4,浜中俊,54,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:21.2,0.2,**,1-1,33.8-36.0,36.2,468(+2),,,ミッキーラブソング,270.0
22,2014/11/02,4京都9,曇,10,長岡京S(1600万下),201408040910,,15,8,14,10.0,5,9,川須栄彦,54,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:20.8,0.4,**,1-1,34.0-35.1,35.5,466(+10),,,ベルルミエール,
23,2014/09/21,4阪神4,晴,11,関西TVローズS(G2),201409040411,,17,6,12,70.2,11,16,藤田伸二,54,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:48.0,2.0,**,2-2,35.1-34.2,36.0,456(-10),,,ヌーヴォレコルト,
24,2014/05/11,2東京6,晴,11,NHKマイルC(G1),201405020611,,18,2,3,196.9,18,7,藤田伸二,55,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.5,0.3,**,3-3,34.6-34.8,34.8,466(0),,,ミッキーアイル,
25,2014/04/06,2阪神4,晴,10,マーガレットS(OP),201409020410,,13,5,7,15.1,7,1,藤田伸二,54,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:22.0,-0.1,**,1-1,34.4-36.1,36.1,466(-4),,,(コウエイタケル),"1,928.7"
26,2014/03/16,1阪神6,晴,7,3歳500万下,201409010607,,16,6,12,8.6,5,5,和田竜二,54,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:09.9,0.2,**,3-3,34.1-35.6,35.5,470(-2),,,メイショウコルノ,72.0
27,2014/03/02,1阪神2,曇,6,3歳500万下,201409010206,,16,4,7,24.4,8,2,後藤浩輝,54,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:22.5,0.1,**,1-1,33.7-37.2,37.3,472(+6),,,ダンスアミーガ,290.0
28,2013/12/14,4中京5,晴,10,つわぶき賞(500万下),201307040510,,14,6,10,57.4,10,14,北村友一,54,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:24.3,1.8,**,14-14,35.2-35.5,34.5,466(-2),,,リアルヴィーナス,
29,2013/11/24,5京都8,晴,10,白菊賞(500万下),201308050810,,16,2,4,50.4,9,10,小牧太,54,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.9,0.8,**,4-6,34.8-35.3,35.7,468(-6),,,レーヴデトワール,
30,2013/11/09,5京都3,晴,11,KBSファンタジーS(G3),201308050311,,18,7,15,124.3,14,15,戸崎圭太,54,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:22.8,1.7,**,3-6,34.3-35.3,36.8,474(+2),,,ベルカント,
31,2013/10/26,4京都8,晴,4,2歳新馬,201308040804,,18,4,7,28.8,10,1,北村友一,54,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:23.3,-0.2,**,1-1,35.2-35.5,35.5,472(0),,,(ホッコーサラスター),700.0
