,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2014/07/16,浦和,晴,11,しらこばと賞,201442071611,,10,8,10,,,除,岡田大,57.0,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,,,**,,35.8-38.3,,493(-12),,,リアライズリンクス,
1,2014/06/12,川崎,曇,10,川崎スパーキングスプ(OP),201445061210,,9,1,1,74.4,7.0,8,高橋哲也,55.0,1.0,0.0,900,1.0,0.0,0.0,0.0,**,0:53.7,2.2,**,5-5,27.4-35.3,36.5,505(+4),,,ユーリカ,
2,2013/12/11,浦和,曇,10,ゴールドC(OP),201342121110,,12,8,11,111.1,9.0,12,岡田大,56.0,1.0,0.0,1500,0.0,1.0,0.0,0.0,**,1:45.9,11.2,**,3-3-12-12,30.5-38.8,49.1,501(-9),,,ジョーメテオ,
3,2013/11/10,5東京4,曇,12,3歳上1000万下,201305050412,,13,7,10,325.4,13.0,13,西田雄一,57.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:37.4,4.0,**,1-1,33.3-35.7,39.7,510(-2),,,ファントムライト,
4,2013/10/26,4東京8,曇,10,三峰山特別(1000万下),201305040810,,14,4,5,138.1,13.0,14,武士沢友,57.0,1.0,0.0,1600,1.0,0.0,0.0,0.0,**,1:38.9,3.5,**,5-6,36.0-35.4,38.3,512(-4),,,タイセイスティング,
5,2013/09/22,4中山7,晴,9,外房特別(1000万下),201306040709,,16,5,10,222.9,16.0,12,勝浦正樹,55.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.2,0.8,**,9-8-8,34.6-34.8,34.6,516(0),,,エンドレスノット,
6,2013/06/16,3東京6,曇,10,相模湖特別(1000万下),201305030610,,13,3,3,71.7,11.0,10,江田照男,57.0,0.0,1.0,1400,0.0,0.0,0.0,1.0,**,1:22.7,1.1,**,4-4,34.4-35.8,35.6,516(0),,,アミカブルナンバー,
7,2013/06/02,3東京2,晴,10,由比ヶ浜特別(1000万下),201305030210,,15,7,13,36.1,11.0,9,江田照男,56.0,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.2,0.6,**,10-10,34.9-34.4,33.6,516(0),,,デンファレ,
8,2013/05/19,2東京10,晴,9,テレ玉杯(1000万下),201305021009,,15,4,7,92.9,10.0,6,勝浦正樹,57.0,0.0,1.0,1800,0.0,0.0,1.0,0.0,**,1:47.3,0.4,**,2-2-3,36.3-33.6,33.7,516(+14),,,アルキメデス,
9,2012/09/29,4中山8,晴,9,習志野特別(1000万下),201206040809,,14,1,1,79.4,10.0,10,田辺裕信,57.0,0.0,1.0,2000,0.0,0.0,1.0,0.0,**,2:00.4,0.8,**,12-12-11-11,35.5-34.7,34.6,502(+2),,,サトノアポロ,
10,2012/09/16,4中山4,晴,9,白井特別(1000万下),201206040409,,12,2,2,51.2,9.0,7,石橋脩,57.0,0.0,1.0,1800,0.0,0.0,1.0,0.0,**,1:47.8,1.1,**,8-10-11-11,36.8-34.0,33.8,500(-6),,,チェリーメドゥーサ,
11,2012/08/26,3新潟6,晴,10,朝日岳特別(1000万下),201204030610,,16,4,8,78.9,13.0,10,村田一誠,57.0,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.2,0.8,**,14-14,34.3-34.9,33.9,506(0),,,シルクドリーマー,
12,2012/08/05,1札幌6,小雨,10,藻岩山特別(1000万下),201201010610,,12,5,6,23.9,9.0,6,柴山雄一,57.0,0.0,1.0,1500,0.0,0.0,1.0,0.0,**,1:28.9,0.4,**,8-7-8,29.0-36.0,35.5,506(-6),,,アドマイヤテンバ,
13,2012/07/15,2函館6,晴,12,立待岬特別(1000万下),201202020612,,16,3,5,19.6,8.0,12,吉田隼人,57.5,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:10.3,0.5,**,15-14,33.3-36.5,35.5,512(-4),,,オレンジティアラ,
14,2012/06/30,2函館1,晴,11,TVh杯(1600万下),201202020111,,13,3,3,15.7,7.0,13,柴山雄一,56.0,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:10.9,1.6,**,4-5,33.9-35.4,36.7,516(+8),,,フォーエバーマーク,
15,2012/06/16,1函館3,曇,11,函館日刊スポーツ杯(1000万下),201202010311,,16,5,9,6.9,3.0,4,吉田隼人,57.5,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.9,0.3,**,7-7,34.1-35.5,35.2,508(-4),,,ブルームーンピサ,210.0
