
b'2015/03/27',b'\xe6\xb5\xa6\xe5\x92\x8c',b'\xe6\x99\xb4',b'7',b'C213 14',b'',b'12',b'3',b'3',b'99.0',b'9',b'12',b'\xe9\x87\x91\xe5\xad\x90\xe6\xad\xa3\xe5\xbd\xa6',b'54',b'\xe3\x83\x801500',b'\xe8\x89\xaf',b'**',b'1:40.5',b'2.6',b'**',b'6-6-10-11',b'33.0-39.1',b'40.7',b'410(-6)',b'',b'',b'\xe3\x82\xa8\xe3\x82\xa2\xe3\x83\xad\xe3\x83\x83\xe3\x82\xb7\xe3\x83\xa5',b''
b'2015/02/20',b'\xe6\xb5\xa6\xe5\x92\x8c',b'\xe6\x99\xb4',b'8',b'C2\xe5\x8d\x81 11',b'',b'11',b'6',b'7',b'26.3',b'7',b'10',b'\xe8\xa6\x8b\xe8\xb6\x8a\xe5\xbd\xac\xe5\xa4\xae',b'52',b'\xe3\x83\x801400',b'\xe9\x87\x8d',b'**',b'1:34.3',b'2.1',b'**',b'10-10-10-10',b'39.0-40.0',b'41.0',b'416(-7)',b'',b'',b'\xe3\x83\x88\xe3\x83\x9f\xe3\x82\xb1\xe3\x83\xb3\xe3\x82\xbb\xe3\x83\xab\xe3\x83\x90\xe3\x83\xbc\xe3\x83\xac',b''
b'2015/01/08',b'\xe6\xb5\xa6\xe5\x92\x8c',b'\xe6\x99\xb4',b'3',b'C3 4\xe6\xad\xb3\xe3\x82\xa4',b'',b'12',b'5',b'6',b'156.4',b'11',b'1',b'\xe9\x87\x91\xe5\xad\x90\xe6\xad\xa3\xe5\xbd\xa6',b'54',b'\xe3\x83\x801400',b'\xe8\x89\xaf',b'**',b'1:32.9',b'-0.1',b'**',b'11-9-6-3',b'37.5-41.5',b'40.8',b'423(-1)',b'',b'',b'(\xe3\x82\xbf\xe3\x82\xab\xe3\x82\xa4\xe3\x83\x81\xe3\x83\x88\xe3\x83\x9f\xe3\x83\x81\xe3\x83\xa3\xe3\x83\xb3)',b'80.0'
b'2014/12/22',b'\xe6\xb5\xa6\xe5\x92\x8c',b'\xe6\x99\xb4',b'2',b'3\xe6\xad\xb3\xe4\xba\x8c',b'',b'11',b'6',b'7',b'87.9',b'7',b'6',b'\xe9\x87\x91\xe5\xad\x90\xe6\xad\xa3\xe5\xbd\xa6',b'54',b'\xe3\x83\x801400',b'\xe9\x87\x8d',b'**',b'1:33.7',b'1.6',b'**',b'6-6-6-6',b'38.0-40.9',b'41.2',b'424(0)',b'',b'',b'\xe3\x83\x8b\xe3\x83\xa5\xe3\x83\xbc\xe3\x82\xa8\xe3\x83\x88\xe3\x83\xaf\xe3\x83\xbc\xe3\x83\xab',b''
b'2014/12/09',b'\xe6\xb5\xa6\xe5\x92\x8c',b'\xe6\x99\xb4',b'1',b'3\xe6\xad\xb3\xe4\xba\x8c \xe4\xb8\x89',b'',b'12',b'5',b'5',b'260.9',b'11',b'8',b'\xe6\x8a\x98\xe7\xac\xa0\xe8\xb1\x8a\xe5\x92\x8c',b'54',b'\xe3\x83\x801400',b'\xe7\xa8\x8d',b'**',b'1:34.1',b'2.5',b'**',b'12-11-12-8',b'37.6-40.4',b'41.5',b'424(-5)',b'',b'',b'\xe3\x82\xa2\xe3\x83\xab\xe3\x83\x9f\xe3\x82\xb5\xe3\x82\xa8\xe3\x83\xab',b''
b'2014/11/17',b'\xe6\xb5\xa6\xe5\x92\x8c',b'\xe6\x99\xb4',b'3',b'3\xe6\xad\xb3\xe4\xba\x8c',b'',b'12',b'7',b'10',b'84.1',b'8',b'9',b'\xe6\x8a\x98\xe7\xac\xa0\xe8\xb1\x8a\xe5\x92\x8c',b'54',b'\xe3\x83\x801400',b'\xe8\x89\xaf',b'**',b'1:33.3',b'2.5',b'**',b'4-4-5-8',b'39.1-38.2',b'40.3',b'429(+3)',b'',b'',b'\xe3\x83\x9c\xe3\x83\x93\xe3\x83\xb3\xe3\x83\xac\xe3\x83\xbc\xe3\x82\xb9',b''
b'2014/11/03',b'\xe5\xb7\x9d\xe5\xb4\x8e',b'\xe6\x99\xb4',b'4',b'3\xe6\xad\xb33 \xe3\x83\xad',b'',b'11',b'7',b'8',b'192.1',b'10',b'5',b'\xe6\x8a\x98\xe7\xac\xa0\xe8\xb1\x8a\xe5\x92\x8c',b'54',b'\xe3\x83\x801500',b'\xe8\x89\xaf',b'**',b'1:39.1',b'1.5',b'**',b'8-8-8-6',b'30.2-41.6',b'41.4',b'426(-9)',b'',b'',b'\xe3\x82\xa2\xe3\x83\xb3\xe3\x83\x88\xe3\x83\x95\xe3\x82\xa1\xe3\x82\xac\xe3\x82\xb9\xe3\x82\xbf',b'10.0'
b'2014/10/04',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x99\xb4',b'10',b'C1\xe3\x83\xbc2',b'',b'12',b'1',b'1',b'264.7',b'12',b'8',b'\xe5\xb1\xb1\xe9\xa0\xad\xe4\xbf\xa1\xe7\xbe\xa9',b'53',b'\xe3\x83\x801300',b'\xe7\xa8\x8d',b'',b'1:28.7',b'2.7',b'',b'5-5-5-6',b'',b'42.8',b'435(+1)',b'',b'',b'\xe3\x83\xa2\xe3\x82\xba\xe3\x83\xa0\xe3\x83\xa9\xe3\x82\xaf\xe3\x83\xa2',b''
b'2014/09/23',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x99\xb4',b'7',b'C1\xe3\x82\xa4',b'',b'12',b'5',b'5',b'118.1',b'10',b'10',b'\xe5\xae\xae\xe5\xb7\x9d\xe6\xb5\xa9\xe4\xb8\x80',b'53',b'\xe3\x83\x801300',b'\xe8\x89\xaf',b'',b'1:28.6',b'2.2',b'',b'10-9-10-7',b'',b'41.6',b'434(0)',b'',b'',b'\xe3\x82\xb5\xe3\x83\xb3\xe3\x82\xbf\xe3\x83\xb3\xe3\x82\xb8\xe3\x82\xa7\xe3\x83\xad',b''
b'2014/09/14',b'\xe9\xab\x98\xe7\x9f\xa5',b'\xe6\x99\xb4',b'8',b'\xe6\xaf\x8e\xe6\x97\xa5\xe3\x81\x94\xe3\x82\x8d\xe3\x81\x94\xe3\x82\x8d\xe5\xb9\xb8\xe3\x81\x9b\xe7\x89\xb9\xe5\x88\xa5',b'',b'10',b'7',b'8',b'22.5',b'7',b'9',b'\xe5\xae\xae\xe5\xb7\x9d\xe6\xb5\xa9\xe4\xb8\x80',b'53',b'\xe3\x83\x801400',b'\xe7\xa8\x8d',b'',b'1:36.6',b'2.4',b'',b'4-5-4-5',b'',b'43.7',b'434(+2)',b'',b'',b'\xe3\x82\xb9\xe3\x83\x9a\xe3\x82\xb7\xe3\x83\xa3\xe3\x83\xab\xe3\x83\x95\xe3\x82\xa1\xe3\x82\xa4\xe3\x83\x88',b''
