,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2015/06/06,高知,晴,11,芒種特別,201554060611,,10,4,4,16.1,6.0,8,松木大地,53.0,1.0,0.0,1600,1.0,0.0,0.0,0.0,**,1:46.5,2.0,**,8-8-9-9,,40.1,512(-4),,,ワールドブルー,
1,2015/05/23,高知,雨,12,ファイナルレース,201554052312,,9,7,7,1.5,1.0,1,永森大智,56.0,1.0,0.0,1600,0.0,0.0,0.0,1.0,**,1:46.0,-0.5,**,2-2-1-1,,40.4,516(0),,,(マルチトップセダン),16.0
2,2015/05/04,高知,晴,9,高知30夫婦円満特別,201554050409,,10,8,10,2.3,1.0,1,西川敏弘,56.0,1.0,0.0,1600,0.0,0.0,0.0,1.0,**,1:46.2,-0.4,**,1-1-1-1,,41.7,516(-4),,,(スリーゴールド),14.0
3,2015/04/18,高知,晴,11,朧月特別,201554041811,,10,8,9,1.9,1.0,6,永森大智,56.0,1.0,0.0,1400,0.0,0.0,0.0,1.0,**,1:32.2,1.2,**,3-3-4-5,,41.2,520(+2),,,ナガラブレーブ,
4,2015/04/05,高知,晴,12,ファイナルレース,201554040512,,10,8,10,1.7,1.0,1,永森大智,56.0,1.0,0.0,1400,1.0,0.0,0.0,0.0,**,1:29.4,-1.8,**,1-1-1-1,,38.8,518(-3),,,(ケイアイエイト),14.0
5,2015/03/29,高知,曇,5,高知城特別,201554032905,,9,1,1,7.7,4.0,3,西川敏弘,56.0,1.0,0.0,1400,0.0,0.0,0.0,1.0,,1:31.5,0.5,,1-1-1-1,,40.9,521(+1),,,クイックリープ,1.8
6,2015/03/17,高知,晴,8,Aー5,201554031708,,11,4,4,3.3,3.0,5,永森大智,56.0,1.0,0.0,1600,0.0,0.0,0.0,1.0,,1:47.5,1.2,,1-1-1-3,,40.6,520(+2),,,タマゲタ,0.8
7,2015/03/01,高知,曇,10,しまね産和牛肉特別,201554030110,,11,1,1,5.9,2.0,2,西川敏弘,56.0,1.0,0.0,1400,1.0,0.0,0.0,0.0,,1:29.6,0.2,,3-2-1-2,,38.3,518(-2),,,アイファーウエスト,3.3
8,2015/02/22,高知,雨,6,筒上山特別,201554022206,,11,3,3,6.1,3.0,1,西川敏弘,56.0,1.0,0.0,1300,1.0,0.0,0.0,0.0,,1:23.4,-0.3,,1-1-1-1,,39.4,520(-6),,,(シルクユニヴァース),13.0
9,2015/02/17,高知,晴,10,高知城梅見特別,201554021710,,10,2,2,5.6,4.0,6,永森大智,56.0,1.0,0.0,1600,0.0,0.0,1.0,0.0,,1:50.4,1.1,,5-5-3-7,,43.1,526(+2),,,イチエイオウジ,
10,2015/02/10,高知,晴,10,奥神賀山特別,201554021010,,10,7,8,27.4,7.0,3,岡村卓弥,56.0,1.0,0.0,1400,0.0,1.0,0.0,0.0,,1:32.7,0.2,,4-6-6-6,,39.6,524(+1),,,クイックリープ,1.8
11,2015/02/03,高知,晴,9,Bー2,201554020309,,8,8,8,2.1,1.0,1,永森大智,56.0,1.0,0.0,1600,0.0,0.0,0.0,1.0,,1:46.4,-0.6,,2-2-2-2,,39.9,523(-1),,,(シュラ),13.0
12,2015/01/27,高知,晴,9,Bー2,201554012709,,7,7,7,7.0,4.0,4,岡村卓弥,56.0,1.0,0.0,1400,1.0,0.0,0.0,0.0,,1:31.4,1.0,,5-4-6-6,,40.4,524(+11),,,シルクユニヴァース,1.1
13,2015/01/12,高知,晴,10,Bー2,201554011210,,9,2,2,,,取,赤岡修次,56.0,1.0,0.0,1400,0.0,0.0,0.0,1.0,,,,,,,,計不,,,ファンドリノチカラ,
14,2015/01/01,高知,晴,11,今年もナイター特別,201554010111,,11,3,3,4.4,2.0,8,永森大智,56.0,1.0,0.0,1400,0.0,0.0,0.0,1.0,,1:32.9,1.0,,8-7-7-6,,40.8,513(-1),,,グルービーメテオ,
15,2014/12/21,高知,晴,9,Bー2,201454122109,,8,1,1,8.2,3.0,2,永森大智,56.0,1.0,0.0,1400,1.0,0.0,0.0,0.0,,1:30.1,0.0,,1-1-1-1,,39.1,514(+4),,,クロクモ,3.3
16,2014/12/13,高知,晴,5,Bー3,201454121305,,12,6,8,3.1,2.0,6,永森大智,56.0,1.0,0.0,1400,0.0,0.0,0.0,1.0,,1:33.8,0.8,,10-11-9-10,,40.3,510(+4),,,ブラックバカラ,
17,2014/11/23,高知,晴,9,Bー3,201454112309,,8,4,4,4.1,2.0,4,中村尚平,56.0,1.0,0.0,1600,0.0,1.0,0.0,0.0,,1:53.4,3.2,,4-3-5-5,,46.0,506(-13),,,ロジサイレンス,1.1
18,2014/07/20,高知,晴,6,龍馬も泳いだ鏡川特別,201454072006,,9,4,4,6.2,3.0,4,下原理,56.0,1.0,0.0,1300,0.0,0.0,1.0,0.0,,1:26.8,0.8,,6-6-6-4,,41.2,519(+5),,,モスコーオペラ,1.2
19,2014/06/17,高知,雨,12,ファイナルレース,201454061712,,8,3,3,2.5,1.0,1,永森大智,56.0,1.0,0.0,1600,0.0,0.0,0.0,1.0,,1:45.4,-0.7,,4-3-1-1,,40.5,514(0),,,(シュラ),15.0
20,2014/06/07,高知,曇,10,Bー2,201454060710,,9,7,7,31.9,7.0,3,永森大智,56.0,1.0,0.0,1600,1.0,0.0,0.0,0.0,,1:45.3,0.7,,3-3-3-4,,40.4,514(-3),,,モスコーオペラ,1.6
21,2014/05/17,高知,晴,7,AイBイ混合,201454051707,,10,4,4,,,除,上田将司,55.0,1.0,0.0,1300,0.0,0.0,0.0,1.0,,,,,,,,計不,,,ブレーヴキャンター,
22,2014/05/04,高知,晴,8,Bー2,201454050408,,9,8,9,11.3,5.0,6,赤岡修次,56.0,1.0,0.0,1600,0.0,1.0,0.0,0.0,,1:49.3,1.7,,4-4-2-6,,42.6,517(+6),,,アメリカンディーゴ,
23,2014/04/27,高知,晴,9,ニホンピロムーテ特別,201454042709,,9,1,1,2.5,2.0,5,赤岡修次,56.0,1.0,0.0,1400,0.0,1.0,0.0,0.0,,1:34.7,2.2,,9-7-5-4,,41.7,511(+2),,,ニシノマリーナ,0.7
24,2014/04/12,高知,小雨,11,鴻雁北特別,201454041211,,10,6,6,6.5,3.0,6,永森大智,56.0,1.0,0.0,1600,0.0,1.0,0.0,0.0,,1:48.1,1.2,,5-6-4-4,,41.1,509(-16),,,サトノロマネ,
25,2014/03/20,園田,曇,10,スマホで楽天競馬賞A,201450032010,,10,8,9,160.2,10.0,8,吉村智洋,55.0,1.0,0.0,1400,1.0,0.0,0.0,0.0,,1:28.4,2.1,,9-9-9-10,,37.6,525(-1),,,トウショウセレクト,
26,2014/02/27,園田,曇,10,ターコイズ特別A1,201450022710,,12,6,7,124.8,10.0,11,吉村智洋,56.0,1.0,0.0,1400,0.0,0.0,0.0,1.0,,1:31.7,2.0,,12-12-12-12,,39.0,526(+5),,,マッハタイザン,
