,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,稍,良,重,不,17,18,19,20,21,22,23,24,25,26,27,28
0,2016/06/25,3東京7,曇,11,夏至S(1600万下),201605030711,,16,5,10,76.9,13,4,横山典弘,57,1.0,0.0,1400,1.0,0.0,0.0,0.0,**,1:23.3,0.2,**,2-2,35.6-35.8,35.9,464(+2),,,カフジテイク,270.0
1,2016/05/29,2東京12,晴,11,薫風S(1600万下),201605021211,,16,4,8,12.5,6,13,横山典弘,57,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:25.2,1.6,**,7-8,35.3-36.1,37.0,462(0),,,マッチレスヒーロー,
2,2016/05/15,2東京8,晴,12,BSイレブン賞(1600万下),201605020812,,15,7,12,68.9,12,10,横山典弘,56,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:38.1,1.2,**,7-7,35.3-35.9,36.5,462(+2),,,ソルティコメント,
3,2015/05/24,2東京10,晴,10,フリーウェイS(1600万下),201505021010,,14,4,5,27.0,10,6,横山典弘,57,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:20.8,0.4,**,3-3,35.3-33.4,33.6,460(-6),,,ネオウィズダム,
4,2014/12/20,4中山5,小雨,9,茨城新聞杯(1000万下),201406040509,,16,8,16,6.0,3,1,横山典弘,57,1.0,0.0,1200,1.0,0.0,0.0,0.0,**,1:11.0,0.0,**,9-9,33.6-37.4,36.4,466(0),,,(デルマヌラリヒョン),"1,516.4"
5,2014/05/18,2東京8,晴,12,BSイレブン賞(1600万下),201405020812,,16,7,14,10.0,4,3,横山典弘,56,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:24.3,0.4,**,7-6,35.0-37.0,36.9,466(+4),,,サクラレグナム,455.1
6,2013/12/22,5中山8,晴,9,師走S(1600万下),201306050809,,16,6,11,6.6,3,11,横山典弘,56,1.0,0.0,1800,0.0,0.0,1.0,0.0,**,1:54.0,0.9,**,8-9-7-6,37.4-38.6,38.9,462(-2),,,トミケンアルドール,
7,2013/11/24,5東京8,晴,8,シャングリラ賞(1000万下),201305050808,,16,5,9,3.7,1,1,横山典弘,56,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:25.3,-0.3,**,15-15,36.1-36.6,35.4,464(+2),,,(ヴィンテージイヤー),"1,484.1"
8,2013/10/27,4東京9,晴,12,河口湖特別(1000万下),201305040912,,16,2,4,8.9,4,2,横山典弘,55,1.0,0.0,1400,1.0,0.0,0.0,0.0,**,1:23.7,0.3,**,6-5,35.4-36.1,35.8,462(+2),,,サクラレグナム,591.6
9,2013/09/22,4中山7,晴,9,外房特別(1000万下),201306040709,,16,8,15,14.9,7,13,横山典弘,55,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.3,0.9,**,13-15-15,34.6-34.8,34.1,460(+2),,,エンドレスノット,
10,2013/05/05,2東京6,晴,11,NHKマイルC(G1),201305020611,,18,2,3,21.9,7,12,Ｍ．デム,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.5,0.8,**,9-12,34.4-34.9,34.6,458(0),,,マイネルホウオウ,
11,2013/04/06,3中山5,雨,11,ニュージーランドT(G2),201306030511,,16,2,3,105.6,12,3,柴田善臣,56,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.8,0.0,**,2-2-2,35.7-34.8,34.6,458(-2),,,エーシントップ,"1,316.0"
12,2013/03/10,2中山6,晴,4,3歳500万下,201306020604,,14,3,4,3.2,2,1,横山典弘,56,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:13.8,-0.2,**,3-3,35.5-38.3,38.1,460(-6),,,(メイショウユキチ),700.0
13,2013/02/17,1東京8,晴,3,3歳500万下,201305010803,,15,1,1,272.3,14,3,藤岡佑介,56,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:25.7,0.4,**,5-6,35.3-37.4,37.2,466(+8),,,メイショウロフウ,180.0
14,2012/11/08,門別,晴,10,北海道2歳優駿(G3),201230110810,,10,2,2,81.9,9,10,桑村真明,55,1.0,0.0,1800,0.0,0.0,1.0,0.0,,1:57.5,4.0,,4-4-8-10,,42.3,458(+8),,,アルムダプタ,
15,2012/10/10,門別,曇,12,サンライズカップ〔H(OP),201230101012,,10,2,2,9.8,4,3,桑村真明,55,1.0,0.0,1700,0.0,1.0,0.0,0.0,,1:50.0,0.9,,2-2-2-2,,39.3,450(-4),,,ジェネラルグラント,37.5
16,2012/09/13,門別,晴,11,イノセントカップ〔H(OP),201230091311,,13,7,10,8.8,4,1,桑村真明,54,1.0,0.0,1200,1.0,0.0,0.0,0.0,,1:13.3,-0.5,,1-1,,37.4,454(0),,,(トチノスカーレット),250.0
17,2012/08/23,門別,曇,9,JRA認定ウィナーズ(OP),201230082309,,10,3,3,15.7,6,2,桑村真明,54,1.0,0.0,1700,0.0,1.0,0.0,0.0,,1:54.4,0.2,,1-1-1-1,,38.3,454(-8),,,クラグオー,40.0
18,2012/08/02,門別,曇,12,ブリーダーズゴールド(OP),201230080212,,8,7,7,19.8,6,3,宮崎光行,54,1.0,0.0,1800,0.0,1.0,0.0,0.0,,2:02.1,1.9,,2-2-2-2,,41.2,462(+4),,,カイカヨソウ,75.0
19,2012/06/20,門別,曇,7,JRA認定フレッシュ(新馬),201230062007,,12,1,1,2.3,1,1,桑村真明,54,1.0,0.0,1200,0.0,0.0,1.0,0.0,,1:15.2,-0.1,,1-1,,39.6,458(0),,,(コスモアックス),150.0
