,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,芝,ダ,1,稍,良,不,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2006/03/19,2中山8,曇,10,東風S(OP),200606020810,,14,5,7,18.3,7,11,柴田善臣,55,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:35.8,2.2,**,4-5-7,34.3-36.2,37.6,484(-4),,,インセンティブガイ,
1,2006/01/28,1東京1,晴,11,東京新聞杯(G3),200605010111,,16,1,2,65.9,13,9,バルジュ,53,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:34.4,0.7,**,1-2,35.7-34.6,35.2,488(+18),,,フジサイレンス,
2,2005/05/08,2東京6,曇,11,NHKマイルC(G1),200505020611,,18,8,17,25.4,8,10,柴田善臣,57,1.0,0.0,1600,0.0,1.0,0.0,0.0,,1:35.1,1.5,,7-7,35.5-34.2,34.8,470(-6),,,ラインクラフト,
3,2005/04/09,3中山5,晴,11,ニュージーランドT(G2),200506030511,,16,6,11,40.3,11,2,柴田善臣,56,1.0,0.0,1600,0.0,1.0,0.0,0.0,,1:33.6,0.2,,5-6-4,34.4-35.8,35.4,476(0),,,マイネルハーティー,"2,234.4"
4,2005/03/20,1阪神8,曇,9,雪割草特別(500万下),200509010809,,14,8,13,6.4,4,1,岩田康誠,56,1.0,0.0,1400,0.0,1.0,0.0,0.0,,1:21.7,-0.1,,5-5,34.2-35.6,35.2,476(+12),,,(シルクタイガー),"1,037.8"
5,2005/01/10,1京都4,晴,11,日刊スポシンザン記念(G3),200508010411,,13,8,13,137.1,11,7,小牧太,56,1.0,0.0,1600,0.0,1.0,0.0,0.0,,1:36.5,0.8,,7-11,36.0-35.0,35.0,464(-4),,,ペールギュント,
6,2004/12/18,3中京5,晴,10,報知杯中京2歳S(OP),200407030510,,15,4,6,14.6,7,9,中舘英二,55,1.0,0.0,1800,0.0,1.0,0.0,0.0,,1:48.4,0.7,,2-2-2-2,35.6-35.3,35.9,468(-4),,,ブライトトゥモロー,
7,2004/11/20,5京都5,晴,3,2歳未勝利,200408050503,,14,6,9,1.7,1,1,武豊,55,1.0,0.0,1600,0.0,1.0,0.0,0.0,,1:36.6,-0.7,,1-1,35.6-35.9,35.9,472(-8),,,(タガノデンジャラス),500.0
8,2004/10/31,4京都8,曇,5,2歳新馬,200408040805,,16,1,1,10.0,4,2,後藤浩輝,55,1.0,0.0,1600,1.0,0.0,0.0,0.0,,1:37.0,0.0,,3-3,35.7-36.7,36.5,480(0),,,シアトルロッコ,280.0
