
b'2015/04/11',b'\xe3\x82\xaa\xe3\x83\xbc\xe3\x82\xb9\xe3\x83\x88',b'',b'',b'\xe3\x82\xaf\xe3\x82\xa4\xe3\x83\xbc\xe3\x83\xb3\xe3\x82\xa8\xe3\x83\xaa\xe3\x82\xb6\xe3\x83\x99\xe3\x82\xb9S(G1)',b'',b'',b'',b'10',b'',b'1',b'12',b'\xe3\x83\x91\xe3\x83\xbc\xe3\x83\x88\xe3\x83\xb3',b'58.5',b'\xe8\x8a\x9d2000',b'\xe9\x87\x8d',b'',b'',b'',b'',b'',b'',b'',b'\xe8\xa8\x88\xe4\xb8\x8d',b'',b'',b'',b''
b'2015/03/28',b'\xe3\x82\xaa\xe3\x83\xbc\xe3\x82\xb9\xe3\x83\x88',b'\xe6\x99\xb4',b'',b'\xe3\x82\xb6BMW(G1)',b'',b'',b'',b'7',b'',b'1',b'2',b'',b'57.5',b'\xe8\x8a\x9d2400',b'\xe7\xa8\x8d',b'',b'',b'',b'',b'',b'',b'',b'\xe8\xa8\x88\xe4\xb8\x8d',b'',b'',b'',b''
b'2014/12/28',b'4\xe4\xb8\xad\xe5\xb1\xb18',b'\xe6\x99\xb4',b'10',b'\xe6\x9c\x89\xe9\xa6\xac\xe8\xa8\x98\xe5\xbf\xb5(G1)',b'',b'16',b'3',b'6',b'31.2',b'9',b'2',b'\xe3\x83\x93\xe3\x83\xa5\xe3\x82\xa4\xe3\x83\x83',b'55',b'\xe8\x8a\x9d2500',b'\xe8\x89\xaf',b'**',b'2:35.4',b'0.1',b'**',b'7-7-6-7',b'31.1-34.6',b'33.8',b'524(+4)',b'',b'',b'\xe3\x82\xb8\xe3\x82\xa7\xe3\x83\xb3\xe3\x83\x86\xe3\x82\xa3\xe3\x83\xab\xe3\x83\x89\xe3\x83\xb3\xe3\x83\x8a',"b'8,096.0'"
b'2014/10/26',b'4\xe4\xba\xac\xe9\x83\xbd7',b'\xe6\x99\xb4',b'11',b'\xe8\x8f\x8a\xe8\x8a\xb1\xe8\xb3\x9e(G1)',b'',b'18',b'7',b'14',b'5.3',b'2',b'16',b'\xe5\xb7\x9d\xe7\x94\xb0\xe5\xb0\x86\xe9\x9b\x85',b'57',b'\xe8\x8a\x9d3000',b'\xe8\x89\xaf',b'**',b'3:05.2',b'4.2',b'**',b'4-4-4-4',b'37.0-34.9',b'38.7',b'520(+2)',b'',b'',b'\xe3\x83\x88\xe3\x83\xbc\xe3\x83\x9b\xe3\x82\xa6\xe3\x82\xb8\xe3\x83\xa3\xe3\x83\x83\xe3\x82\xab\xe3\x83\xab',b''
b'2014/09/21',b'3\xe6\x96\xb0\xe6\xbd\x9f4',b'\xe6\x99\xb4',b'11',b'\xe6\x9c\x9d\xe6\x97\xa5\xe3\x82\xbb\xe3\x83\xb3\xe3\x83\x88\xe3\x83\xa9\xe3\x82\xa4\xe3\x83\x88\xe8\xa8\x98\xe5\xbf\xb5(G2)',b'',b'18',b'8',b'16',b'4.3',b'2',b'2',b'\xe5\xb7\x9d\xe7\x94\xb0\xe5\xb0\x86\xe9\x9b\x85',b'56',b'\xe8\x8a\x9d2200',b'\xe8\x89\xaf',b'**',b'2:11.9',b'0.2',b'**',b'3-3-3-2',b'35.1-36.0',b'35.8',b'518(+2)',b'',b'',b'\xe3\x82\xa4\xe3\x82\xb9\xe3\x83\xa9\xe3\x83\x9c\xe3\x83\x8b\xe3\x83\xbc\xe3\x82\xbf',"b'2,138.4'"
b'2014/06/01',b'2\xe6\x9d\xb1\xe4\xba\xac12',b'\xe6\x99\xb4',b'10',b'\xe6\x9d\xb1\xe4\xba\xac\xe5\x84\xaa\xe9\xa7\xbf(G1)',b'',b'17',b'3',b'5',b'3.9',b'2',b'5',b'\xe5\xb7\x9d\xe7\x94\xb0\xe5\xb0\x86\xe9\x9b\x85',b'57',b'\xe8\x8a\x9d2400',b'\xe8\x89\xaf',b'**',b'2:25.0',b'0.4',b'**',b'11-10-10-9',b'34.9-34.4',b'34.1',b'516(+6)',b'',b'',b'\xe3\x83\xaf\xe3\x83\xb3\xe3\x82\xa2\xe3\x83\xb3\xe3\x83\x89\xe3\x82\xaa\xe3\x83\xb3\xe3\x83\xaa\xe3\x83\xbc',"b'2,000.0'"
b'2014/04/20',b'3\xe4\xb8\xad\xe5\xb1\xb18',b'\xe6\x9b\x87',b'11',b'\xe7\x9a\x90\xe6\x9c\x88\xe8\xb3\x9e(G1)',b'',b'18',b'8',b'17',b'3.5',b'1',b'2',b'\xe5\xb7\x9d\xe7\x94\xb0\xe5\xb0\x86\xe9\x9b\x85',b'57',b'\xe8\x8a\x9d2000',b'\xe8\x89\xaf',b'**',b'1:59.8',b'0.2',b'**',b'3-3-3-3',b'35.6-35.3',b'35.2',b'510(-8)',b'',b'',b'\xe3\x82\xa4\xe3\x82\xb9\xe3\x83\xa9\xe3\x83\x9c\xe3\x83\x8b\xe3\x83\xbc\xe3\x82\xbf',"b'4,797.2'"
b'2014/03/09',b'2\xe4\xb8\xad\xe5\xb1\xb14',b'\xe6\x99\xb4',b'11',b'\xe5\xa0\xb1\xe7\x9f\xa5\xe6\x9d\xaf\xe5\xbc\xa5\xe7\x94\x9f\xe8\xb3\x9e(G2)',b'',b'13',b'7',b'10',b'1.6',b'1',b'1',b'\xe5\xb7\x9d\xe7\x94\xb0\xe5\xb0\x86\xe9\x9b\x85',b'56',b'\xe8\x8a\x9d2000',b'\xe8\x89\xaf',b'**',b'2:01.4',b'0.0',b'**',b'7-7-6-4',b'35.6-36.4',b'35.7',b'518(-2)',b'',b'',b'(\xe3\x83\xaf\xe3\x83\xb3\xe3\x82\xa2\xe3\x83\xb3\xe3\x83\x89\xe3\x82\xaa\xe3\x83\xb3\xe3\x83\xaa\xe3\x83\xbc)',"b'5,291.0'"
b'2014/01/25',b'1\xe4\xba\xac\xe9\x83\xbd8',b'\xe6\x99\xb4',b'10',b'\xe8\x8b\xa5\xe9\xa7\x92S(OP)',b'',b'8',b'8',b'8',b'1.4',b'1',b'1',b'\xe5\xb7\x9d\xe7\x94\xb0\xe5\xb0\x86\xe9\x9b\x85',b'56',b'\xe8\x8a\x9d2000',b'\xe8\x89\xaf',b'**',b'2:00.0',b'-0.2',b'**',b'6-6-5-4',b'36.2-34.5',b'33.6',b'520(+14)',b'',b'',b'(\xe3\x83\x9f\xe3\x83\xa4\xe3\x83\x93\xe3\x82\xb8\xe3\x83\xa3\xe3\x82\xb9\xe3\x83\x91\xe3\x83\xbc)',"b'1,919.6'"
b'2013/11/09',b'5\xe4\xba\xac\xe9\x83\xbd3',b'\xe6\x99\xb4',b'9',b'\xe9\xbb\x84\xe8\x8f\x8a\xe8\xb3\x9e(500\xe4\xb8\x87\xe4\xb8\x8b)',b'',b'13',b'4',b'4',b'2.8',b'2',b'1',b'\xe5\xb7\x9d\xe7\x94\xb0\xe5\xb0\x86\xe9\x9b\x85',b'55',b'\xe8\x8a\x9d1800',b'\xe8\x89\xaf',b'**',b'1:46.5',b'-0.3',b'**',b'3-2',b'34.8-35.8',b'35.5',b'506(-4)',b'',b'',b'(\xe3\x82\xb7\xe3\x83\xa3\xe3\x83\x89\xe3\x82\xa6\xe3\x83\x80\xe3\x83\xb3\xe3\x82\xb5\xe3\x83\xbc)',b'979.4'
