,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2015/11/28,5東京8,晴,11,キャピタルS(OP),201505050811,,18,6,12,55.7,14,18,津村明秀,56.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.2,2.0,**,13-15,35.3-34.3,35.3,478(+6),,,サンライズメジャー,
1,2014/10/05,3新潟8,小雨,11,スプリンターズS(G1),201404030811,,18,2,4,40.4,12,16,津村明秀,57.0,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.4,0.6,**,11-10,33.7-35.1,34.5,472(+2),,,スノードラゴン,
2,2014/06/22,1函館4,晴,11,函館スプリントS(G3),201402010411,,14,3,3,35.9,8,1,津村明秀,58.0,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.5,0.0,**,9-6,33.8-34.7,34.1,470(-2),,,(ローブティサージュ),"3,851.1"
3,2014/03/30,2中京6,曇,11,高松宮記念(G1),201407020611,,18,4,8,53.4,13,11,石橋脩,57.0,0.0,1.0,1200,1.0,0.0,0.0,0.0,**,1:13.5,1.3,**,11-11,34.5-37.7,37.2,472(-2),,,コパノリチャード,
4,2014/03/02,1阪神2,曇,11,阪急杯(G3),201409010211,,16,5,10,7.8,3,4,石橋脩,56.0,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.5,0.8,**,2-2,33.8-35.8,36.4,474(0),,,コパノリチャード,600.0
5,2014/01/05,1京都1,晴,11,スポニチ賞京都金杯(G3),201408010111,,16,5,10,9.9,5,3,岩田康誠,58.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:32.8,0.3,**,7-7,34.7-34.4,34.3,474(0),,,エキストラエンド,"1,009.1"
6,2013/12/23,5阪神9,晴,11,阪神C(G2),201309050911,,18,7,14,27.2,10,2,岩田康誠,57.0,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.4,0.0,**,2-2,35.0-34.8,34.7,474(+6),,,リアルインパクト,"2,638.0"
7,2013/11/17,5京都6,晴,11,マイルチャンピオンS(G1),201308050611,,18,3,6,99.0,17,14,石橋脩,57.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.6,1.2,**,2-2,35.1-34.1,35.2,468(-6),,,トーセンラー,
8,2013/10/19,4東京6,曇,11,富士S(G3),201305040611,,15,6,11,10.3,4,7,石橋脩,56.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.8,0.3,**,1-1,35.8-33.8,34.1,474(0),,,ダノンシャーク,
9,2013/06/02,3東京2,晴,11,安田記念(G1),201305030211,,18,2,4,71.8,14,7,石橋脩,58.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:31.9,0.4,**,5-5,33.9-34.5,34.0,474(0),,,ロードカナロア,
10,2013/05/11,2東京7,雨,11,京王杯スプリングC(G2),201305020711,,18,2,4,13.8,6,3,石橋脩,56.0,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:20.7,0.1,**,7-6,33.9-34.9,34.5,474(-2),,,ダイワマッジョーレ,"1,419.6"
11,2013/03/31,3中山4,曇,11,ダービー卿チャレンジ(G3),201306030411,,16,1,1,9.3,6,5,石橋脩,58.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:32.8,0.2,**,3-4-2,34.3-35.3,35.0,476(-6),,,トウケイヘイロー,380.0
12,2013/02/17,1東京8,晴,11,フェブラリーS(G1),201305010811,,16,8,15,48.2,11,11,石橋脩,57.0,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:36.5,1.4,**,3-3,34.6-36.5,37.7,482(0),,,グレープブランデー,
13,2013/02/03,1東京4,晴,11,東京新聞杯(G3),201305010411,,16,8,16,12.3,7,8,石橋脩,58.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.8,0.9,**,5-5,35.5-33.5,34.1,482(+6),,,クラレント,
14,2012/12/24,5阪神9,晴,11,阪神C(G2),201209050911,,18,5,10,28.2,14,2,石橋脩,57.0,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.2,0.2,**,3-2,34.3-35.5,35.5,476(+6),,,サンカルロ,"2,638.0"
