,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,稍,良,重,不,17,18,19,20,21,22,23,24,25,26,27,28
10,2015/11/28,5東京8,晴,11,キャピタルS(OP),201505050811,,18,5,10,15.6,6,5,蛯名正義,55,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.6,0.4,**,9-9,35.3-34.3,34.1,490(-2),,,サンライズメジャー,220.0
11,2015/11/01,4京都9,曇,11,カシオペアS(OP),201508040911,,11,7,8,11.0,4,2,松山弘平,54,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:45.7,0.0,**,9-9,34.8-34.4,33.5,492(0),,,トーセンスターダム,926.6
12,2015/10/04,4阪神9,晴,11,ポートアイランドS(OP),201509040911,,16,6,12,9.3,4,5,小牧太,54,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.3,0.6,**,6-6,35.6-34.4,34.5,492(+10),,,フルーキー,220.0
13,2015/05/31,2東京12,晴,10,東京優駿(G1),201505021210,,18,3,5,160.7,13,11,小牧太,57,0.0,1.0,2400,0.0,1.0,0.0,0.0,**,2:24.8,1.6,**,14-14-14-13,35.4-34.6,35.1,482(0),,,ドゥラメンテ,
14,2015/05/10,2東京6,晴,11,NHKマイルC(G1),201505020611,,18,8,16,18.0,8,11,武豊,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.4,0.9,**,3-2,35.3-34.2,35.0,482(+4),,,クラリティスカイ,
15,2015/03/22,2中山8,晴,11,フジTVスプリングS(G2),201506020811,,12,7,10,32.7,7,5,バルジュ,56,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:49.5,0.4,**,5-4-2-2,36.7-34.5,34.8,478(-4),,,キタサンブラック,520.0
16,2015/02/15,1東京6,晴,11,共同通信杯(G3),201505010611,,12,8,11,16.5,5,12,横山典弘,57,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:53.3,6.2,**,3-4-6,35.2-34.5,40.0,482(+2),,,リアルスティール,
17,2014/12/28,4中山8,晴,9,ホープフルS(G2),201406040809,,17,5,9,3.2,1,9,小牧太,55,0.0,1.0,2000,0.0,1.0,0.0,0.0,**,2:02.4,0.5,**,11-11-11-11,36.2-35.9,35.2,480(+2),,,シャイニングレイ,
18,2014/11/29,5京都8,晴,11,ラジオN杯京都2歳S(G3),201408050811,,8,3,3,4.3,2,2,小牧太,55,0.0,1.0,2000,1.0,0.0,0.0,0.0,**,2:04.8,0.0,**,6-6-6-6,37.2-35.1,34.4,478(0),,,ベルラップ,"1,308.0"
19,2014/09/20,4阪神3,曇,9,野路菊S(OP),201409040309,,7,4,4,1.8,1,1,小牧太,54,0.0,1.0,1800,0.0,1.0,0.0,0.0,**,1:48.4,-0.1,**,6-5,36.9-34.0,33.1,478(-2),,,(シングウィズジョイ),"1,515.4"
20,2014/08/10,2小倉4,小雨,5,2歳新馬,201410020405,,13,5,6,3.5,1,1,小牧太,54,0.0,1.0,1800,1.0,0.0,0.0,0.0,**,1:51.3,-0.3,**,5-5-4-4,37.7-35.6,35.2,480(0),,,(サンデーウィザード),700.0
