,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2017/04/01,3中山3,曇,10,千葉日報杯(1000万下),201706030310,,15,5,8,39.5,11,5,蛯名正義,57.0,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:09.6,0.4,**,12-9,33.9-35.3,34.9,492(+2),,,アドマイヤナイト,150.0
1,2017/03/12,2中山6,晴,9,房総特別(1000万下),201706020609,,16,4,8,54.6,11,15,蛯名正義,57.0,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.8,0.7,**,13-11,34.2-34.9,34.4,490(0),,,シゲルノコギリザメ,
2,2017/01/14,1中山4,曇,12,4歳上1000万下,201706010412,,16,1,1,11.9,4,7,蛯名正義,57.0,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.8,0.5,**,10-10,34.8-34.5,34.2,490(+2),,,イオラニ,
3,2016/12/25,5中山9,晴,11,ハッピーエンドC(1000万下),201606050911,,16,8,16,74.6,13,4,蛯名正義,57.0,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.6,0.3,**,13-13,34.1-35.2,34.6,488(+6),,,アルティマブラッド,230.0
4,2016/10/29,4東京8,曇,9,国立特別(1000万下),201605040809,,13,8,13,63.8,10,9,蛯名正義,57.0,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:23.1,0.4,**,11-11,36.2-34.2,33.7,482(-10),,,マテンロウハピネス,
5,2016/10/09,4東京2,曇,9,六社特別(1000万下),201605040209,,13,5,7,88.2,12,12,蛯名正義,57.0,0.0,1.0,1600,0.0,0.0,0.0,1.0,**,1:36.0,0.7,**,10-7,36.0-34.6,34.7,492(+8),,,ロイカバード,
6,2016/09/25,4中山6,曇,10,外房特別(1000万下),201606040610,,16,6,12,138.5,12,15,蛯名正義,57.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.6,1.2,**,4-9-9,34.9-35.6,35.8,484(-2),,,オルレアンローズ,
7,2016/02/14,1東京6,晴,12,4歳上1000万下,201605010612,,16,8,16,64.3,12,11,松岡正海,57.0,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:37.8,2.4,**,6-3,34.4-36.3,38.6,486(-4),,,ラストダンサー,
8,2016/01/30,1中京5,曇,11,伊良湖特別(1000万下),201607010511,,16,3,6,25.9,12,10,勝浦正樹,56.0,1.0,0.0,1400,1.0,0.0,0.0,0.0,**,1:23.9,0.6,**,12-12,34.4-37.2,36.6,490(+6),,,ハラペーニョペパー,
9,2015/12/20,5中山6,晴,12,3歳上1000万下,201506050612,,15,7,12,48.3,11,15,柴山雄一,57.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.6,1.0,**,4-5-8,35.8-34.2,34.9,484(-4),,,ゴットフリート,
10,2015/12/05,5中山1,晴,12,3歳上1000万下,201506050112,,12,6,8,24.6,7,8,内田博幸,57.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.1,0.7,**,9-10-10,35.0-35.0,34.6,488(+10),,,キャンベルジュニア,
11,2015/10/04,4中山9,晴,10,勝浦特別(1000万下),201506040910,,16,3,5,45.0,12,16,岩田康誠,57.5,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.2,1.2,**,15-16,33.9-34.1,33.9,478(-4),,,キャレモンショコラ,
12,2015/09/13,4中山2,曇,9,木更津特別(1000万下),201506040209,,15,4,8,18.9,7,12,北村宏司,57.5,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:35.2,0.6,**,6-3-5,36.4-34.8,34.9,482(-4),,,イントロダクション,
13,2015/08/16,2新潟6,晴,10,豊栄特別(1000万下),201504020610,,18,3,5,13.2,7,15,戸崎圭太,58.0,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.6,1.5,**,13-12,33.9-34.6,34.9,486(-2),,,クリノタカラチャン,
14,2015/07/25,3中京7,晴,10,知多特別(1000万下),201507030710,,16,5,10,4.8,2,10,ルメール,57.0,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:22.1,0.5,**,8-8,34.1-35.9,35.5,488(+10),,,ジルダ,
15,2015/02/22,2京都8,曇,11,洛陽S(OP),201508020811,,16,4,8,9.0,4,13,後藤浩輝,56.0,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.5,0.9,**,9-10,35.2-34.5,34.6,478(0),,,レッドアリオン,
