,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,稍,良,重,不,17,18,19,20,21,22,23,24,25,26,27,28
14,2015/08/02,2小倉2,晴,11,佐世保S(1600万下),201510020211,,13,2,2,6.1,2,7,川田将雅,57,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:08.2,0.3,**,4-4,33.7-34.2,34.2,494(+8),,,ミッキーラブソング,
15,2015/05/16,3京都7,曇,10,彦根S(1600万下),201508030710,,13,4,5,4.3,2,5,藤岡康太,57,0.0,1.0,1200,1.0,0.0,0.0,0.0,**,1:09.2,0.2,**,2-2,34.9-34.1,34.1,486(0),,,ティーハーフ,182.0
16,2015/04/04,3中山3,曇,11,船橋S(1600万下),201506030311,,14,1,1,2.8,1,5,ルメール,57,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:07.6,0.2,**,3-3,33.4-34.0,33.9,486(-6),,,サトノデプロマット,182.0
17,2015/03/15,2中京2,曇,11,トリトンS(1600万下),201507020211,,18,7,15,3.5,1,3,バルジュ,57,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:11.0,0.1,**,2-2,35.4-35.5,35.4,492(+2),,,レッドファルクス,416.1
18,2015/01/05,1京都2,晴,10,新春S(1600万下),201508010210,,15,5,9,6.0,2,3,川田将雅,57,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:20.5,0.1,**,6-6,34.5-34.6,34.0,490(0),,,リヴェレンテ,464.9
19,2014/11/24,5京都7,晴,11,醍醐S(1600万下),201408050711,,16,6,11,4.7,2,10,ルメール,57,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:08.3,0.4,**,14-15,34.0-33.9,33.1,490(0),,,マコトナワラタナ,
20,2014/10/26,4京都7,晴,9,壬生特別(1000万下),201408040709,,16,1,2,6.7,2,1,蛯名正義,57,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:07.5,-0.2,**,4-4,33.8-33.7,33.2,490(-2),,,(エーシンエムディー),"1,515.7"
21,2014/09/20,4阪神3,曇,10,瀬戸内海特別(1000万下),201409040310,,18,8,18,12.3,6,11,幸英明,57,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:21.6,0.8,**,3-3,34.2-35.3,35.8,492(0),,,グランデアモーレ,
22,2013/07/20,2函館5,晴,11,函館日刊スポーツ杯(1600万下),201302020511,,15,7,12,2.7,1,2,三浦皇成,54,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:08.4,0.3,**,8-6,32.9-35.2,34.4,492(+4),,,ストレイトガール,709.4
23,2013/06/29,1函館5,曇,11,TVh杯(1600万下),201302010511,,14,2,2,5.3,2,2,三浦皇成,53,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:08.3,0.2,**,4-3,33.6-34.5,34.3,488(+6),,,ファインチョイス,709.6
24,2013/05/05,2東京6,晴,11,NHKマイルC(G1),201305020611,,18,1,1,97.3,15,15,三浦皇成,57,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:33.6,0.9,**,8-7,34.4-34.9,35.1,482(+4),,,マイネルホウオウ,
25,2013/03/31,2阪神4,曇,10,マーガレットS(OP),201309020410,,16,2,4,7.4,4,3,内田博幸,57,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:21.4,0.2,**,3-3,34.2-35.0,34.9,478(-6),,,ローガンサファイア,485.2
26,2013/01/06,1京都2,晴,11,日刊スポシンザン記念(G3),201308010211,,16,8,16,120.5,14,6,三浦皇成,56,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.8,0.5,**,15-14,34.6-35.7,34.7,484(+2),,,エーシントップ,
27,2012/12/16,5中山6,晴,11,朝日フューチュリティ(G1),201206050611,,16,6,11,109.8,13,11,岩田康誠,55,0.0,1.0,1600,0.0,1.0,0.0,0.0,**,1:34.2,0.8,**,11-13-11,33.9-36.1,36.0,482(-2),,,ロゴタイプ,
28,2012/11/10,5東京3,晴,11,京王杯2歳S(G2),201205050311,,16,7,14,5.9,3,12,岩田康誠,55,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:22.2,1.0,**,3-4,35.6-33.7,34.4,484(+10),,,エーシントップ,
29,2012/08/04,1札幌5,晴,10,クローバー賞(OP),201201010510,,13,1,1,1.6,1,1,三浦皇成,54,0.0,1.0,1500,0.0,1.0,0.0,0.0,**,1:29.8,-0.1,**,4-4-3,30.1-35.3,35.0,474(0),,,(ジェネラルグラント),"1,527.3"
30,2012/07/14,2函館5,晴,11,函館2歳S(G3),201202020511,,16,1,2,3.4,1,5,岩田康誠,54,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:10.6,0.2,**,13-10,34.1-36.3,35.7,474(-2),,,ストークアンドレイ,300.0
31,2012/06/17,1函館4,曇,5,2歳新馬,201202010405,,12,7,9,1.5,1,1,岩田康誠,54,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:11.8,-0.2,**,3-2,36.2-35.6,35.3,476(0),,,(モンマックス),700.0
