,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2014/01/13,水沢,小雪,7,馬の里相馬レースC1,201436011307,,10,2,2,86.3,10.0,9,高橋悠里,56,1.0,0.0,1600,1.0,0.0,0.0,0.0,,1:49.9,2.9,,9-8-8-9,,41.9,471(-5),,,ベシュテルング,
1,2014/01/02,水沢,雪,7,C1三組,201436010207,,0,6,6,,,,菅原辰徳,56,1.0,0.0,1600,1.0,0.0,0.0,0.0,,,,,,,,計不,,,,
2,2013/12/23,水沢,曇,7,C1三組,201336122307,,10,7,8,84.4,8.0,7,菅原辰徳,56,1.0,0.0,1600,1.0,0.0,0.0,0.0,,1:45.0,3.1,,8-9-8-7,,37.9,476(-1),,,エノテカ,
3,2013/11/25,水沢,雨,9,一本杉清水レースC1,201336112509,,10,8,10,38.9,7.0,10,阿部英俊,56,1.0,0.0,1600,0.0,0.0,0.0,1.0,,1:45.3,2.2,,4-5-4-6,,39.8,477(+1),,,ショウナンカルマン,
4,2013/11/03,盛岡,曇,8,B2,201335110308,,10,7,7,25.4,8.0,5,阿部英俊,56,0.0,1.0,1700,0.0,0.0,1.0,0.0,,1:47.9,1.1,,10-9-8-6,,37.7,476(0),,,マイネリッカ,0.5
5,2013/10/21,盛岡,曇,5,B2十一組,201335102105,,9,8,8,74.0,8.0,4,阿部英俊,56,1.0,0.0,1600,1.0,0.0,0.0,0.0,,1:41.4,1.4,,7-7,,37.5,476(+6),,,ワタリプリンセス,1.4
6,2013/10/05,盛岡,曇,9,ご当地もちサミットレ,201335100509,,10,1,1,42.1,7.0,5,阿部英俊,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,,1:39.7,1.2,,8-9,,38.3,470(-3),,,プルミエデマンシュ,0.5
7,2013/09/21,盛岡,曇,8,B2,201335092108,,9,1,1,78.4,9.0,6,坂口裕一,56,0.0,1.0,1700,0.0,0.0,1.0,0.0,,1:46.7,0.7,,8-8-8-8,,37.0,473(-4),,,プルミエデマンシュ,
8,2013/09/07,水沢,小雨,6,YOSAKOIinみ,201336090706,,10,5,5,140.9,9.0,8,阿部英俊,56,1.0,0.0,1600,0.0,1.0,0.0,0.0,,1:45.2,2.7,,10-10-10-10,,39.9,477(-3),,,リアンクイーン,
9,2013/08/26,水沢,晴,7,B2十組,201336082607,,9,1,1,41.2,7.0,9,阿部英俊,56,1.0,0.0,1600,0.0,0.0,1.0,0.0,,1:45.6,2.4,,7-7-9-8,,41.6,480(+5),,,シャイニングモモ,
10,2013/08/15,盛岡,晴,10,葉月賞,201335081510,,11,5,5,28.6,8.0,8,阿部英俊,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,,1:40.5,1.9,,10-10,,38.0,475(-7),,,トートアフィシオン,
11,2013/07/27,盛岡,雨,10,姫神賞,201335072710,,10,5,5,39.3,8.0,10,阿部英俊,56,0.0,1.0,1000,1.0,0.0,0.0,0.0,,1:01.8,2.4,,10-10,,36.4,482(-1),,,トートアフィシオン,
12,2013/07/13,盛岡,曇,11,南部虎ノ尾レースB1,201335071311,,9,1,1,12.3,4.0,8,阿部英俊,56,0.0,1.0,1600,1.0,0.0,0.0,0.0,,1:42.8,3.0,,6-7,,39.8,483(-3),,,ヒビケジンダイコ,
13,2013/07/01,水沢,曇,8,B2六組,201336070108,,9,8,9,9.6,5.0,9,阿部英俊,56,1.0,0.0,1600,0.0,0.0,1.0,0.0,,1:47.7,2.4,,3-3-3-5,,42.0,486(+4),,,ダイワパーチェス,
14,2013/06/17,水沢,晴,11,恋するいわいずみレー,201336061711,,10,2,2,25.1,6.0,5,阿部英俊,56,1.0,0.0,1300,0.0,0.0,1.0,0.0,,1:25.1,0.5,,10-9-7-8,,39.9,482(+3),,,マイネルピエノ,0.5
15,2013/05/20,盛岡,曇,10,盛岡材木町「よ市」レ,201335052010,,10,1,1,20.1,6.0,6,阿部英俊,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,,1:40.3,0.4,,9-8,,35.9,479(0),,,ビジュアルサポート,
16,2013/05/05,盛岡,曇,11,閉伊川レースB2,201335050511,,9,6,6,9.6,4.0,3,阿部英俊,56,1.0,0.0,1200,1.0,0.0,0.0,0.0,,1:14.4,0.8,,6-4,,37.9,479(-4),,,ビュレットライナー,1.9
17,2013/04/20,水沢,曇,11,ミズバショウレースB,201336042011,,10,6,6,10.4,5.0,5,阿部英俊,56,1.0,0.0,1600,0.0,0.0,1.0,0.0,,1:46.9,0.6,,3-3-3-2,,42.1,483(+5),,,ダンストンリアル,0.5
18,2013/04/06,水沢,曇,9,岩手騎手魂子ども達の,201336040609,,10,2,2,4.0,2.0,9,阿部英俊,56,1.0,0.0,1600,0.0,0.0,1.0,0.0,,1:47.6,1.3,,6-6-6-6,,40.9,478(-4),,,ウェイアウトバジー,
19,2013/03/24,水沢,晴,11,プラザイン水沢賞B2,201336032411,,9,1,1,,,取,坂口裕一,56,1.0,0.0,1600,0.0,0.0,1.0,0.0,,,,,,,,計不,,,キーリブラ,
20,2013/01/05,水沢,晴,11,永岡蘇民祭レースB2,201336010511,,9,4,4,12.7,5.0,1,坂口裕一,56,1.0,0.0,1600,1.0,0.0,0.0,0.0,,1:39.9,-0.1,,5-4-4-3,,38.6,482(-1),,,(カチドキ),19.0
21,2012/12/30,水沢,小雨,7,B2八組,201236123007,,10,7,8,7.8,4.0,8,坂口裕一,56,1.0,0.0,1600,1.0,0.0,0.0,0.0,,1:45.4,1.5,,4-3-5-7,,42.5,483(0),,,ピースワンレディ,
22,2012/12/01,水沢,曇,6,B2十組,201236120106,,9,4,4,2.3,1.0,1,阿部英俊,56,1.0,0.0,1600,0.0,0.0,0.0,1.0,,1:44.0,-0.2,,2-2-2-2,,39.5,483(+4),,,(タケデンエビス),19.0
23,2012/11/19,水沢,晴,7,B2十一組,201236111907,,9,6,6,9.8,4.0,3,阿部英俊,56,1.0,0.0,1600,1.0,0.0,0.0,0.0,,1:42.4,0.5,,8-5-5-3,,38.3,479(-2),,,ナンヨーガンバロー,1.9
24,2012/11/03,盛岡,曇,6,B2十一組,201235110306,,8,6,6,26.1,7.0,2,阿部英俊,56,1.0,0.0,1600,0.0,1.0,0.0,0.0,,1:41.5,0.3,,4-2,,39.5,481(+2),,,ピースワンレディ,3.8
25,2012/10/14,盛岡,晴,9,騎手ハンデ戦C1一組,201235101409,,10,8,10,67.6,10.0,9,阿部英俊,57,1.0,0.0,1600,0.0,0.0,1.0,0.0,,1:44.8,2.2,,6-9,,41.8,479(+9),,,メダグリアスズカ,
26,2012/09/24,盛岡,曇,10,セプテンバーC,201235092410,,12,2,2,59.3,8.0,8,阿部英俊,56,1.0,0.0,1000,0.0,0.0,1.0,0.0,,1:01.6,1.9,,10-10,,36.5,470(-8),,,トミケンウエスト,
27,2012/09/02,水沢,晴,10,田瀬湖賞,201236090210,,11,8,10,46.3,8.0,11,阿部英俊,56,1.0,0.0,1600,0.0,0.0,1.0,0.0,,1:45.7,2.7,,10-9-10-9,,41.2,478(+5),,,アキヨシコバン,
28,2012/08/19,盛岡,晴,9,地ビールフェスティバ,201235081909,,10,7,7,11.7,6.0,9,阿部英俊,55,1.0,0.0,1600,0.0,0.0,1.0,0.0,,1:43.0,1.8,,8-9,,39.1,473(-1),,,ティーケイラビット,
29,2012/07/30,盛岡,晴,6,B2七組,201235073006,,9,5,5,12.7,5.0,5,阿部英俊,55,1.0,0.0,1600,0.0,0.0,1.0,0.0,,1:43.3,2.0,,7-7,,40.6,474(0),,,ヒビキクエスト,0.5
30,2012/07/08,水沢,晴,11,復活たねいちウニレー,201236070811,,10,8,10,4.1,2.0,5,阿部英俊,55,1.0,0.0,1600,0.0,0.0,0.0,1.0,,1:42.7,1.2,,3-5-2-4,,40.1,474(0),,,ホクセツロマン,0.4
31,2012/06/25,水沢,晴,10,焼石岳賞,201236062510,,11,1,1,24.8,5.0,2,阿部英俊,55,1.0,0.0,1600,0.0,0.0,1.0,0.0,,1:43.8,0.5,,5-3-4-2,,40.4,474(+8),,,モンテムーン,5.0
32,2012/06/10,盛岡,曇,11,松本仙翁レースC1二,201235061011,,10,5,5,9.9,5.0,7,阿部英俊,55,1.0,0.0,1600,0.0,0.0,1.0,0.0,,1:41.8,2.4,,5-6,,40.0,466(-10),,,マイネアイーダ,
33,2012/05/28,盛岡,曇,11,華鬘草レースC1,201235052811,,10,6,6,1.6,1.0,10,阿部英俊,55,0.0,1.0,1600,0.0,1.0,0.0,0.0,,1:41.6,2.0,,5-10,,39.2,476(+4),,,コスモスイートテン,
34,2012/05/13,水沢,晴,8,C1五組,201236051308,,10,1,1,5.1,3.0,1,阿部英俊,55,1.0,0.0,1400,0.0,0.0,1.0,0.0,,1:29.9,-0.1,,6-5-5-1,,39.9,472(+4),,,(ヒドゥンアジェンダ),16.0
35,2012/04/29,水沢,晴,9,オトギリソウレースC,201236042909,,10,2,2,9.1,3.0,2,阿部英俊,55,1.0,0.0,1400,0.0,1.0,0.0,0.0,,1:29.7,0.9,,8-6-3-2,,39.8,468(+5),,,モンテムーン,3.2
