,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,芝,ダ,1,稍,良,重,不,17,18,19,20,21,22,23,24,25,26,27,28
15,2015/08/30,2新潟10,小雨,10,朱鷺S(OP),201504021010,,17,1,2,27.8,11,4,吉田隼人,56,1.0,0.0,1400,1.0,0.0,0.0,0.0,**,1:20.7,0.3,**,15-13,33.8-35.0,34.3,446(+6),,,ベステゲシェンク,330.0
16,2015/07/05,3中京2,曇,11,CBC賞(G3),201507030211,,17,6,12,52.0,14,6,秋山真一,54,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:09.5,0.4,**,16-16,33.4-35.7,34.3,440(+4),,,ウリウリ,
17,2015/05/16,2東京7,曇,11,京王杯スプリングC(G2),201505020711,,18,3,5,88.9,14,9,大野拓弥,56,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:21.9,0.3,**,13-11,36.0-33.7,33.3,436(-4),,,サクラゴスペル,
18,2015/04/26,3京都2,晴,11,読売マイラーズC(G2),201508030211,,18,4,8,234.3,17,14,酒井学,56,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:33.4,0.8,**,16-16,35.3-33.2,32.9,440(0),,,レッドアリオン,
19,2015/04/05,3中山4,小雨,11,ダービー卿チャレンジ(G3),201506030411,,16,4,7,100.2,15,15,吉田豊,54,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:34.0,1.8,**,16-13-15,35.6-34.2,34.9,440(-6),,,モーリス,
20,2014/12/27,5阪神7,曇,11,阪神C(G2),201409050711,,18,6,12,159.7,16,10,藤岡康太,56,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:21.2,0.5,**,18-18,34.3-35.2,34.1,446(+6),,,リアルインパクト,
21,2014/11/30,5東京9,曇,9,キャピタルS(OP),201405050909,,16,7,14,48.7,14,13,田辺裕信,55,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:34.6,1.0,**,13-12,35.5-34.8,34.7,440(-4),,,シェルビー,
22,2014/11/01,4京都8,曇,11,毎日放送賞スワンS(G2),201408040811,,13,4,4,26.3,8,12,川田将雅,55,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:21.3,1.0,**,7-9,35.1-33.9,34.1,444(+14),,,ミッキーアイル,
23,2014/09/14,3新潟2,晴,11,京成杯オータムH(G3),201404030211,,15,5,9,46.2,11,10,大野拓弥,54,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:33.8,0.5,**,1-1,35.9-33.4,33.9,430(-6),,,クラレント,
24,2014/08/17,2新潟6,曇,11,関屋記念(G3),201404020611,,16,5,9,15.3,7,15,岩田康誠,53,1.0,0.0,1600,1.0,0.0,0.0,0.0,**,1:34.5,2.0,**,6-5,34.9-34.4,35.9,436(+8),,,クラレント,
25,2014/05/11,2東京6,晴,11,NHKマイルC(G1),201405020611,,18,1,2,114.5,17,2,三浦皇成,57,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:33.2,0.0,**,13-7,34.6-34.8,33.9,428(-6),,,ミッキーアイル,"3,809.2"
26,2014/04/26,3京都1,晴,10,橘S(OP),201408030110,,9,8,9,2.3,1,1,川田将雅,56,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:19.6,0.0,**,7-7,33.9-34.9,33.9,434(0),,,(キンシノキセキ),"1,921.7"
27,2014/03/22,2中京4,晴,11,中スポ賞ファルコンS(G3),201407020411,,18,4,8,11.9,5,5,戸崎圭太,56,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:21.5,0.3,**,11-12,33.0-36.3,35.5,434(-2),,,タガノグランパ,370.0
28,2014/03/01,1阪神1,小雨,11,アーリントンC(G3),201409010111,,10,5,5,25.0,5,4,川田将雅,56,1.0,0.0,1600,0.0,1.0,0.0,0.0,**,1:34.8,0.8,**,4-2,35.2-35.2,35.3,436(+4),,,ミッキーアイル,560.0
29,2014/02/01,1東京1,晴,10,クロッカスS(OP),201405010110,,12,8,12,12.9,5,2,戸崎圭太,56,1.0,0.0,1400,0.0,1.0,0.0,0.0,**,1:21.9,0.0,**,12-11,35.3-34.5,33.1,432(-6),,,マイネルディアベル,767.8
30,2013/12/07,5中山3,晴,9,黒松賞(500万下),201306050309,,14,3,4,3.4,1,1,石橋脩,55,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:09.3,-0.2,**,6-5,33.5-35.8,35.3,438(-6),,,(クリノコマチ),980.8
31,2013/11/17,5京都6,晴,9,秋明菊賞(500万下),201308050609,,12,1,1,14.5,5,4,川田将雅,55,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:09.5,0.5,**,7-7,35.4-33.6,33.1,444(-14),,,ニホンピロアンバー,140.0
32,2013/10/20,4京都7,雨,8,かえで賞(500万下),201308040708,,16,5,9,27.8,12,12,川田将雅,55,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:10.1,0.9,**,14-14,33.4-35.8,34.6,458(+6),,,シゲルカガ,
33,2013/09/21,4阪神6,晴,5,2歳新馬,201309040605,,8,2,2,1.9,1,1,川田将雅,54,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:10.9,0.0,**,5-3,36.1-34.8,34.4,452(0),,,(カワカミマゴコロ),700.0
