,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2015/12/13,5中山4,曇,11,カペラS(G3),201506050411,,16,5,10,38.9,12,15,武幸四郎,57,1.0,0.0,1200,0.0,0.0,0.0,1.0,**,1:11.2,1.5,**,2-2,32.5-37.2,38.4,538(-2),,,キクノストーム,
1,2015/11/22,5東京6,曇,11,霜月S(OP),201505050611,,16,1,1,17.3,6,16,ベリー,57,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:27.6,4.4,**,1-1,33.6-37.6,42.0,540(+2),,,マルカフリート,
2,2015/10/31,4京都8,晴,11,毎日放送賞スワンS(G2),201508040811,,15,4,6,96.6,13,14,武幸四郎,56,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.7,1.5,**,1-1,34.6-34.1,35.6,538(+4),,,アルビアーノ,
3,2015/08/02,2新潟2,晴,11,アイビスサマーD(G3),201504020211,,14,6,10,27.9,12,14,川須栄彦,56,0.0,1.0,1000,0.0,0.0,1.0,0.0,**,0:56.2,2.1,**,,32.5-32.0,34.1,534(+4),,,ベルカント,
4,2015/06/21,1函館2,晴,11,函館スプリントS(G3),201502010211,,16,3,5,28.5,8,9,川須栄彦,56,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.0,0.7,**,2-2,33.0-35.3,35.8,530(-6),,,ティーハーフ,
5,2015/05/24,1新潟8,晴,11,韋駄天S(OP),201504010811,,16,4,8,10.8,4,14,川須栄彦,57,0.0,1.0,1000,0.0,0.0,1.0,0.0,**,0:55.4,0.7,**,,32.8-32.5,33.2,536(+6),,,フレイムヘイロー,
6,2015/05/03,1新潟2,晴,11,谷川岳S(OP),201504010211,,16,8,15,13.1,6,5,川須栄彦,58,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.9,0.2,**,1-1,36.5-33.3,33.5,530(-2),,,サトノギャラント,220.0
7,2014/10/25,4京都6,晴,11,室町S(OP),201408040611,,16,2,4,16.3,5,15,武幸四郎,57,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:12.7,2.3,**,2-2,34.1-36.3,38.6,532(+2),,,ダッシャーワン,
8,2014/10/12,4京都2,晴,11,夕刊フジ杯オパールS(OP),201408040211,,16,4,7,9.9,5,14,武幸四郎,58,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.2,1.5,**,2-2,32.6-34.1,35.4,530(+4),,,ヘニーハウンド,
9,2014/09/14,4阪神2,晴,11,セントウルS(G2),201409040211,,15,7,12,11.5,6,15,武幸四郎,56,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.2,1.8,**,3-4,32.9-34.5,35.9,526(0),,,リトルゲルダ,
10,2014/03/30,2中京6,曇,11,高松宮記念(G1),201407020611,,18,8,16,65.3,15,4,武幸四郎,57,0.0,1.0,1200,1.0,0.0,0.0,0.0,**,1:12.9,0.7,**,1-1,34.5-37.7,38.4,526(-6),,,コパノリチャード,"1,400.0"
11,2014/02/23,1東京8,晴,11,フェブラリーS(G1),201405010811,,16,3,5,78.4,12,16,内田博幸,57,1.0,0.0,1600,0.0,0.0,1.0,0.0,**,1:38.5,2.5,**,1-1,35.5-35.4,37.9,532(+2),,,コパノリッキー,
12,2014/02/02,1東京2,晴,11,根岸S(G3),201405010211,,16,1,1,14.3,6,14,酒井学,58,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:24.8,1.4,**,4-4,35.3-36.1,37.2,530(-4),,,ゴールスキー,
13,2013/12/28,園田,晴,10,兵庫ゴールドトロフィ(G3),201350122810,,11,6,7,1.4,1,5,酒井学,57,1.0,0.0,1400,0.0,0.0,0.0,1.0,,1:27.0,1.5,,3-2-2-2,,38.7,534(+2),,,ドリームバレンチノ,105.0
14,2013/11/17,5東京6,晴,11,霜月S(OP),201305050611,,16,3,5,4.0,2,1,酒井学,56,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:23.7,-0.1,**,2-4,35.3-36.3,36.1,532(-6),,,(ウォータールルド),"2,035.0"
15,2013/10/26,4京都8,晴,11,毎日放送賞スワンS(G2),201308040811,,13,6,8,11.5,6,12,幸英明,55,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:22.1,1.3,**,2-3,35.3-34.0,35.0,538(+14),,,コパノリチャード,
16,2013/06/02,3東京2,晴,11,安田記念(G1),201305030211,,18,7,14,26.0,9,17,福永祐一,54,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:32.9,1.4,**,3-2,33.9-34.5,35.1,524(-4),,,ロードカナロア,
17,2013/05/05,2東京6,晴,11,NHKマイルC(G1),201305020611,,18,7,15,2.9,1,7,内田博幸,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:33.1,0.4,**,3-3,34.4-34.9,35.1,528(+4),,,マイネルホウオウ,
18,2013/04/06,3中山5,雨,11,ニュージーランドT(G2),201306030511,,16,6,12,3.4,2,1,内田博幸,56,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.8,0.0,**,2-3-3,35.7-34.8,34.5,524(-10),,,(レッドアリオン),"5,312.0"
19,2013/01/06,1京都2,晴,11,日刊スポシンザン記念(G3),201308010211,,16,1,2,3.5,1,1,浜中俊,57,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.3,0.0,**,1-1,34.6-35.7,35.7,534(+2),,,(ヘミングウェイ),"3,763.7"
20,2012/12/16,5中山6,晴,11,朝日フューチュリティ(G1),201206050611,,16,5,9,7.3,2,8,浜中俊,55,0.0,1.0,1600,0.0,0.0,1.0,0.0,**,1:34.1,0.7,**,2-5-2,33.9-36.1,36.6,532(-2),,,ロゴタイプ,
21,2012/11/10,5東京3,晴,11,京王杯2歳S(G2),201205050311,,16,6,12,6.5,5,1,浜中俊,55,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:21.2,-0.1,**,2-2,35.6-33.7,33.6,534(+10),,,(ラブリーデイ),"3,658.1"
22,2012/07/22,2中京8,晴,9,報知杯中京2歳S(OP),201207020809,,8,8,8,1.9,1,1,浜中俊,54,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:23.9,-0.1,**,1-1,35.4-36.5,36.5,524(+4),,,(タガノラルフ),"1,517.5"
23,2012/06/17,3阪神6,曇,5,2歳新馬,201209030605,,12,8,12,1.5,1,1,浜中俊,54,0.0,1.0,1400,0.0,1.0,0.0,0.0,**,1:23.6,-0.4,**,1-1,35.3-36.1,36.1,520(0),,,(ダンツカナリー),700.0
