,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,ダ,芝,1,不,稍,良,重,17,18,19,20,21,22,23,24,25,26,27,28
0,2014/11/09,5東京2,曇,10,奥多摩S(1600万下),201405050210,,17,3,6,108.3,14,12,武士沢友,57.0,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:22.2,0.9,**,9-10,35.5-34.4,34.1,434(-4),,,エールブリーズ,
1,2014/09/06,2小倉11,曇,11,北九州短距離S(1600万下),201410021111,,16,4,7,35.6,10,13,幸英明,56.0,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:08.7,0.9,**,9-10,34.0-33.8,34.0,438(+4),,,ニザエモン,
2,2014/08/03,2小倉2,曇,11,佐世保S(1600万下),201410020211,,12,8,11,22.8,9,9,高倉稜,57.0,0.0,1.0,1200,0.0,0.0,0.0,1.0,**,1:08.3,0.7,**,8-8,32.6-35.0,34.8,434(-4),,,メイショウイザヨイ,
3,2014/05/24,3京都9,晴,10,シドニーT(1600万下),201408030910,,16,7,13,65.3,12,6,藤岡佑介,57.0,1.0,0.0,1200,0.0,0.0,1.0,0.0,**,1:12.1,0.9,**,11-10,35.4-35.8,35.6,438(+2),,,マルヴァーンヒルズ,
4,2014/05/04,3京都4,晴,12,高瀬川S(1600万下),201408030412,,16,3,6,34.2,8,9,酒井学,56.0,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:25.5,0.6,**,4-6,34.9-37.7,37.9,436(-4),,,エンジョイタイム,
5,2014/04/06,2阪神4,晴,9,鳴門S(1600万下),201409020409,,16,8,15,7.7,4,13,川田将雅,56.0,1.0,0.0,1400,0.0,0.0,1.0,0.0,**,1:25.7,1.7,**,4-4,34.3-37.8,39.1,440(0),,,ドレッドノート,
6,2014/03/22,1阪神7,晴,10,なにわS(1600万下),201409010710,,13,7,10,8.3,5,3,シュタル,57.0,1.0,0.0,1200,0.0,1.0,0.0,0.0,**,1:12.4,1.1,**,5-3,34.8-36.5,37.2,440(+4),,,ダノンレジェンド,454.2
7,2014/03/01,2中山1,曇,10,アクアマリンS(1600万下),201406020110,,16,6,11,10.7,4,8,後藤浩輝,56.0,0.0,1.0,1200,0.0,0.0,1.0,0.0,**,1:09.8,0.3,**,8-6,33.8-35.7,35.5,436(-4),,,スマートオリオン,
8,2014/02/09,2京都4,晴,10,山城S(1600万下),201408020410,,16,3,5,21.2,10,8,和田竜二,57.0,0.0,1.0,1200,0.0,1.0,0.0,0.0,**,1:09.1,0.5,**,7-7,34.1-34.5,34.4,440(+4),,,アンバルブライベン,
9,2013/11/16,5東京5,晴,10,奥多摩S(1600万下),201305050510,,13,4,4,14.4,6,9,後藤浩輝,57.0,0.0,1.0,1400,0.0,0.0,1.0,0.0,**,1:22.0,0.6,**,1-1,35.5-33.6,34.2,436(0),,,エールブリーズ,
10,2013/10/20,4京都7,曇,12,桂川S(1600万下),201308040712,,16,5,10,9.2,4,7,メンディ,57.0,0.0,1.0,1200,1.0,0.0,0.0,0.0,**,1:09.2,0.2,**,11-11,34.2-34.8,34.0,436(+4),,,アースソニック,
